hostname,score,sources,label,level,http_status,mx
fi.ee,7,wikidata;wikidata,Financial Supervision Authority,central,301,10 smtp.epbe.ee.; 20 smtp2.epbe.ee.
politsei.ee,7,wikidata;wikidata,Estonian Police | Police and Border Guard Board,,301,30 mx3.smit.ee.; 10 mx1.smit.ee.; 20 mx2.smit.ee.
riigikantselei.ee,7,wikidata;linkgraph,Government Office,,200,10 mail3.rit.ee.; 10 mail1.rit.ee.
riigikohus.ee,6,wikidata,Supreme Court of Estonia,central,302,10 mx.riigikohus.ee.
riigiteataja.ee,6,linkgraph,Linked from 10 public-sector domains,,302,10 mail3.rit.ee.; 10 mail1.rit.ee.
aki.ee,4,wikidata,Estonian Data Protection Inspectorate,central,302,10 mail3.rit.ee.; 10 mail1.rit.ee.
archimedes.ee,4,wikidata,Archimedes Foundation,,200,none
chinaembassy.ee,4,wikidata,Embassy of the People's Republic of China in Tallinn,central,ConnectException,10 cmx.telia.ee.
e-tervis.ee,4,wikidata,Estonian E-Health Foundation,,ConnectException,none
eas.ee,4,wikidata,Estonian Space Office,,301,0 eas-ee.mail.protection.outlook.com.
eestipank.ee,4,wikidata,Bank of Estonia,,307,10 smtp.epbe.ee.; 20 smtp2.epbe.ee.
egt.ee,4,wikidata,Geological Survey of Estonia,,200,5 mx4.envir.ee.; 5 mx5.envir.ee.
eki.ee,4,wikidata,Institute of the Estonian Language,,200,10 eki-ee.mail.protection.outlook.com.
emta.ee,4,wikidata,Estonian Tax and Customs Board,,200,10 mail1.rit.ee.; 10 mail3.rit.ee.
epa.ee,4,wikidata,Estonian Patent Office,central,302,10 mail1.rit.ee.; 10 mail3.rit.ee.
etag.ee,4,wikidata,Estonian Research Agency,,200,10 mail3.rit.ee.; 10 mail1.rit.ee.
hitsa.ee,4,wikidata,Information Technology Foundation for Education,,ConnectException,none
just.ee,4,linkgraph,Linked from 4 public-sector domains,,301,10 mail3.rit.ee.; 10 mail1.rit.ee.
kapo.ee,4,wikidata,Estonian Internal Security Service,,200,5 mx1.kapo.ee.
keeleamet.ee,4,wikidata,Language Board,,302,10 mail3.rit.ee.; 20 mail1.rit.ee.
keskkonnaagentuur.ee,4,wikidata,Environment Agency,,200,none
keskkonnaamet.ee,4,wikidata,Environmental Board,,200,10 mx4.envir.ee.; 10 mx5.envir.ee.
kliimaministeerium.ee,4,linkgraph,Linked from 4 public-sector domains,,200,10 mail3.rit.ee.; 10 mail1.rit.ee.
maaamet.ee,4,wikidata,Land and Spatial Development Board,,302,none
muinsuskaitseamet.ee,4,wikidata,Estonian National Heritage Board,,200,10 mail3.rit.ee.; 10 mail1.rit.ee.
nlib.ee,4,wikidata,National Library of Estonia,,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching nlib.ee found.,0 nlib-ee.mail.protection.outlook.com.
pria.ee,4,wikidata,Agricultural Registers and Information Board,,200,5 mx.pria.ee.
