subdomain,http_status
aposo.gov.ba,"200"
autodiscover.bpkg.gov.ba,"Could not resolve host: autodiscover.bpkg.gov.ba"
autodiscover.gradcazin.gov.ba,"Could not resolve host: autodiscover.gradcazin.gov.ba"
agropedologija.gov.ba,"200"
autodiscover.cip.gov.ba,"Failed to connect to autodiscover.cip.gov.ba port 443 after 86 ms: Could not connect to server"
autodiscover.fmoit.gov.ba,"Could not resolve host: autodiscover.fmoit.gov.ba"
autodiscover.fzzpr.gov.ba,"Could not resolve host: autodiscover.fzzpr.gov.ba"
autodiscover.fmks.gov.ba,"Could not resolve host: autodiscover.fmks.gov.ba"
1107press.srebrenica.gov.ba,"Could not resolve host: 1107press.srebrenica.gov.ba"
cpanel.eaip.bhansa.gov.ba,"Could not resolve host: cpanel.eaip.bhansa.gov.ba"
autodiscover.fmt.gov.ba,"Could not resolve host: autodiscover.fmt.gov.ba"
cpanel.kpzptsarajevo.gov.ba,"Could not resolve host: cpanel.kpzptsarajevo.gov.ba"
autodiscover.policijabdbih.gov.ba,"Could not resolve host: autodiscover.policijabdbih.gov.ba"
cpanel.almbih.gov.ba,"Could not resolve host: cpanel.almbih.gov.ba"
autodiscover.javnenabavke.gov.ba,"Failed to connect to autodiscover.javnenabavke.gov.ba port 443 after 125 ms: Could not connect to server"
cpanel.mreza-fucz.gov.ba,"Could not resolve host: cpanel.mreza-fucz.gov.ba"
arhiva.sbk-ksb.gov.ba,"Could not resolve host: arhiva.sbk-ksb.gov.ba"
autodiscover.sbk-ksb.gov.ba,"Could not resolve host: autodiscover.sbk-ksb.gov.ba"
ankete.sanskimost.gov.ba,"200"
casht02-srv.vm.gov.ba,"Could not resolve host: casht02-srv.vm.gov.ba"
cpanel.fsa.gov.ba,"Could not resolve host: cpanel.fsa.gov.ba"
banovici.gov.ba,"200"
cas-srv-01.mvp.gov.ba,"Could not resolve host: cas-srv-01.mvp.gov.ba"
adsfbih.gov.ba,"TLS connect error: error:0A0000C6:SSL routines::packet length too long"
cas-srv-02.mvp.gov.ba,"Could not resolve host: cas-srv-02.mvp.gov.ba"
cpanel.cfcu.gov.ba,"Could not resolve host: cpanel.cfcu.gov.ba"
cpanel.fmks.gov.ba,"SSL certificate problem: certificate has expired"
cpanel.velikakladusa.gov.ba,"Could not resolve host: cpanel.velikakladusa.gov.ba"
conf.almbih.gov.ba,"SSL certificate problem: certificate has expired"
cpanel.fucz.gov.ba,"Could not resolve host: cpanel.fucz.gov.ba"
cpanel.fzzpr.gov.ba,"Could not resolve host: cpanel.fzzpr.gov.ba"
casht01-srv.vm.gov.ba,"Could not resolve host: casht01-srv.vm.gov.ba"
cpanel.ministarstvo-financija-zzh.gov.ba,"Could not resolve host: cpanel.ministarstvo-financija-zzh.gov.ba"
