subdomain,mx
acorep.gouv.cd,1 smtp.google.com.; 10 mail.acorep.gouv.cd.
administration.lemba.gouv.cd,none
affaires-coutumieres.gouv.cd,0 affaires-coutumieres.gouv.cd.
affaires-foncieres.gouv.cd,0 affaires-foncieres.gouv.cd.
aisipa.ptntic.kongocentral.gouv.cd,none
alvfea.ptntic.kongocentral.gouv.cd,none
ambardc-londres.gouv.cd,0 ambardc-londres.gouv.cd.
aniciis.gouv.cd,10 mail.aniciis.gouv.cd.
aniciis.sante.gouv.cd,none
annuaire.medd.gouv.cd,none
anser.gouv.cd,0 anser-gouv-cd.mail.protection.outlook.com.
apdnk.gouv.cd,none
api.numerique.gouv.cd,none
app.minesu.gouv.cd,none
app.minfin.gouv.cd,none
archives.maniema.gouv.cd,none
are.gouv.cd,0 are-gouv-cd.mail.protection.outlook.com.
arptc.gouv.cd,10 mail.as43256.net.
audio.maniema.gouv.cd,none
autodiscover.affaires-coutumieres.gouv.cd,none
autodiscover.affaires-foncieres.gouv.cd,none
autodiscover.cadastre.gouv.cd,none
autodiscover.comco.gouv.cd,none
autodiscover.douane.gouv.cd,none
autodiscover.energie.gouv.cd,dig error
autodiscover.finances.gouv.cd,none
autodiscover.hydrocarbures.gouv.cd,none
autodiscover.interieur.gouv.cd,none
autodiscover.itpr.gouv.cd,none
autodiscover.jeunesse-inc.gouv.cd,none
autodiscover.kinshasa.gouv.cd,none
autodiscover.kongocentral.gouv.cd,none
autodiscover.logirad.gouv.cd,none
autodiscover.lualaba.gouv.cd,0 mail.lualaba.gouv.cd.
autodiscover.maniema.gouv.cd,none
autodiscover.medd.gouv.cd,none
autodiscover.minaffet.gouv.cd,none
autodiscover.mindecentralisation-ri.gouv.cd,none
autodiscover.mineconomie.gouv.cd,none
autodiscover.minesu.gouv.cd,none
autodiscover.minetatminider.gouv.cd,none
autodiscover.minfin.gouv.cd,none
autodiscover.minptntic.gouv.cd,none
autodiscover.numerique.gouv.cd,none
autodiscover.onip.gouv.cd,none
autodiscover.plan-dcre.gouv.cd,none
autodiscover.plan.gouv.cd,none
autodiscover.policejudiciaire.gouv.cd,none
autodiscover.ptntic.gouv.cd,none
autodiscover.ptntic.kongocentral.gouv.cd,none
autodiscover.sgicr.gouv.cd,none
autodiscover.tourisme.gouv.cd,none
autodiscover.vc.gouv.cd,none
back.evisa.gouv.cd,none
barumbu.gouv.cd,none
bensoft.ptntic.kongocentral.gouv.cd,none
blog.maniema.gouv.cd,none
bpea.gouv.cd,none
budget.gouv.cd,none
cadastre.gouv.cd,none
carstu.mindecentralisation-ri.gouv.cd,none
chrono.minesu.gouv.cd,none
comco.gouv.cd,none
common.dgi.gouv.cd,none
communication.gouv.cd,0 nx.communication.gouv.cd.
congofa.ptntic.kongocentral.gouv.cd,none
cooperation.gouv.cd,0 cooperation.gouv.cd.
covid.maniema.gouv.cd,none
cpanel.affaires-coutumieres.gouv.cd,none
cpanel.affaires-foncieres.gouv.cd,none
cpanel.ambardc-londres.gouv.cd,none
cpanel.arptc.gouv.cd,none
cpanel.bpea.gouv.cd,none
cpanel.budget.gouv.cd,none
cpanel.cadastre.gouv.cd,none
cpanel.comco.gouv.cd,none
cpanel.communication.gouv.cd,none
cpanel.dgi.gouv.cd,none
cpanel.douane.gouv.cd,none
cpanel.energie.gouv.cd,none
cpanel.finances.gouv.cd,none
cpanel.fonctionpublique.gouv.cd,none
cpanel.hydrocarbures.gouv.cd,none
cpanel.igf.gouv.cd,none
cpanel.interieur.gouv.cd,none
cpanel.itpr.gouv.cd,none
cpanel.jeunesse-inc.gouv.cd,none
cpanel.kinshasa.gouv.cd,none
cpanel.kongocentral.gouv.cd,none
cpanel.lemba.gouv.cd,none
cpanel.logirad.gouv.cd,none
cpanel.lualaba.gouv.cd,none
cpanel.maniema.gouv.cd,none
cpanel.medd.gouv.cd,none
cpanel.minaffet.gouv.cd,none
cpanel.minaffetcde.gouv.cd,none
cpanel.mindecentralisation-ri.gouv.cd,none
cpanel.mineconomie.gouv.cd,none
cpanel.minepst.gouv.cd,none
cpanel.minesu.gouv.cd,none
