subdomain,mx
archyvai.lrv.lt,none
essc.lrv.lt,none
lrv.lt,10 mail.lrv.lt.
policija.lrv.lt,none
ppvis.lrv.lt,none
ppvistest.lrv.lt,none
tmp.metrinsp.lrv.lt,none
tmp.uat.metrinsp.lrv.lt,none
vpb.lrv.lt,none
www.essc.lrv.lt,none
www.vpb.lrv.lt,none
