hostname,score,sources,label,level,http_status,mx
autoriteitpersoonsgegevens.nl,9,linkgraph;directory,Autoriteit Persoonsgegevens,,200,20 mail1.minjenv.nl.; 20 mail2.minjenv.nl.
atkm.nl,8,wikidata;directory,Q131629747,,301,10 atkm-nl.a-v1.mx.microsoft.
cbs.nl,8,linkgraph;directory,"Bedrijfsvoering en strategie | CBS communicatie en nieuws | Centraal Bureau voor de Statistiek | Dataservices, research en innovatie | Economie, be...",,301,10 mailrelayh3.cbs.nl.; 10 mailrelayh4.cbs.nl.
kvk.nl,8,linkgraph;directory,Kamer van Koophandel,,301,10 kvk-nl.b-v1.mx.microsoft.
acm.nl,5,directory,Autoriteit Consument en Markt,,301,30 mail.acm.nl.
acoi.nl,5,directory,Adviescollege Openbaarheid en Informatiehuishouding,,301,10 mail.ssonet.nl.; 10 mail2.ssonet.nl.
adviescollege-rpa.nl,5,directory,Adviescollege Rechtspositie Politieke Ambtsdragers,,200,10 mail.caop.nl.
adviescollegengt.nl,5,directory,Adviescollege Nederlandse Gebarentaal,,200,10 alt4.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 1 aspmx.l.google.com.
adviescollegeregeldruk.nl,5,directory,Adviescollege toetsing regeldruk,,301,0 .
adviescollegeveiligheidgroningen.nl,5,directory,Adviescollege Veiligheid Groningen,,301,10 mail04.dictu.nl.; 10 mail03.dictu.nl.; 10 mail01.dictu.nl.; 10 mail02.dictu.nl.
adviescommissievolkenrecht.nl,5,directory,Commissie van advies inzake volkenrechtelijke vraagstukken,,301,0 .
adviesraadinternationalevraagstukken.nl,5,directory,Adviesraad internationale vraagstukken,,301,0 .
adviesraadmigratie.nl,5,directory,Adviesraad Migratie,,301,10 mail2.minjenv.nl.; 10 mail1.minjenv.nl.
afm.nl,5,directory,Stichting Autoriteit Financiële Markten,,301,0 afm-nl.a-v1.mx.microsoft.
anwb.nl,5,directory,Koninklijke Nederlandse Toeristenbond ANWB,,301,0 anwb-nl.mail.protection.outlook.com.; 10 anwb-nl.mail.protection.outlook.com.
architectenregister.nl,5,directory,Bureau Architectenregister,,SSLHandshakeException: Remote host terminated the handshake,0 architectenregister-nl.mail.protection.outlook.com.
argonaut.nl,5,directory,Argonaut Advies B.V.,,200,0 argonaut-nl.mail.protection.outlook.com.
asr.nl,5,directory,ASR Wlz-uitvoerder B.V.,,200,0 asr-nl.mail.protection.outlook.com.
atr-regeldruk.nl,5,directory,Adviescollege toetsing regeldruk,,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching atr-regeldruk.nl found.,10 atrregeldruk-nl0i.mail.protection.outlook.com.
autoriteitnvs.nl,5,directory,Autoriteit Nucleaire Veiligheid en Stralingsbescherming,,301,0 .
awti.nl,5,directory,"Adviesraad voor wetenschap, technologie en innovatie",,301,10 filter.sliweb.nl.
blikopwerk.nl,5,directory,Stichting Blik op Werk,,301,0 blikopwerk-nl.mail.protection.outlook.com.
bureauft.nl,5,directory,Bureau Financieel Toezicht,,200,0 bureauft-nl.m-v1.mx.microsoft.
cbg-meb.nl,5,directory,College ter Beoordeling van Geneesmiddelen,,301,10 mx01-cbg.solvinity.com.; 10 mx02-cbg.solvinity.com.
cbr.nl,5,directory,Centraal Bureau Rijvaardigheidsbewijzen,,301,100 smtp2.cbr.nl.; 50 smtp.cbr.nl.
ccmo.nl,5,directory,Centrale Commissie Mensgebonden Onderzoek | Medisch-ethische toetsingscommissies,,301,10 mail.ssonet.nl.; 10 mail2.ssonet.nl.
cea.nl,5,directory,Commissie Eindtermen Accountantsopleiding,,301,10 cea-nl.mail.protection.outlook.com.
centralecommissiedierproeven.nl,5,directory,Centrale Commissie Dierproeven,,301,10 vmx01.prolocation.nl.
cibg.nl,5,directory,CIBG,,301,10 mail.ssonet.nl.; 10 mail2.ssonet.nl.
ciz.nl,5,directory,CIZ,,301,0 ciz-nl.mail.protection.outlook.com.
cjib.nl,5,directory,Centraal Justitieel Incassobureau,,301,10 mail2.minjenv.nl.; 10 mail1.minjenv.nl.
coa.nl,5,directory,Centraal Orgaan opvang asielzoekers,,302,10 mail1.minjenv.nl.; 10 mail2.minjenv.nl.
cokz.nl,5,directory,Stichting Controle Orgaan Kwaliteits Zaken,,200,10 mail1cs.despamoplosser.nl.; 20 mail2cs.despamoplosser.nl.
collegesanering.nl,5,directory,College Sanering Zorginstellingen,,301,20 mx.ictteamwork.com.; 10 mx.ictteamwork.nl.; 30 mx.ictteamwork.eu.
ctgb.nl,5,directory,College voor de toelating van gewasbeschermingsmiddelen en biociden,,301,10 externemail.ctgb.nl.
cultuurparticipatie.nl,5,directory,Stichting Fonds voor Cultuurparticipatie,,301,0 cultuurparticipatie-nl.o-v1.mx.microsoft.
curriculumcommissie.nl,5,directory,Curriculumcommissie,,301,none
cvdm.nl,5,directory,Commissariaat voor de Media,,301,0 cvdm-nl.p-v1.mx.microsoft.
cvta.nl,5,directory,College van toezicht collectieve beheersorganisaties auteurs- en naburige rechten,,301,0 cvta-nl.mail.protection.outlook.com.
cvte.nl,5,directory,College voor Toetsen en Examens,,301,10 filter.sliweb.nl.
cz-zorgkantoor.nl,5,directory,CZ zorgkantoor B.V. | Uitvoerders Wet langdurige zorg,,301,0 czzorgkantoor-nl0e.mail.protection.outlook.com.
defensie.nl,5,directory,Defensie | Inspecteur-Generaal der Krijgsmacht,,301,0 .
dictu.nl,5,directory,Dienst ICT Uitvoering,,301,10 mail04.dictu.nl.; 100 mail03.dictu.nl.; 10 mail02.dictu.nl.; 100 mail01.dictu.nl.
dji.nl,5,directory,Dienst Justitiële Inrichtingen,,301,0 .
dnb.nl,5,directory,De Nederlandsche Bank,,301,75 mail2.dnb.nl.; 50 mail.dnb.nl.
donorgegevens.nl,5,directory,College donorgegevens kunstmatige bevruchting,,301,10 mail.ssonet.nl.; 10 mail2.ssonet.nl.
dopingautoriteit.nl,5,directory,Dopingautoriteit,,301,0 dopingautoriteit-nl.mail.protection.outlook.com.
duo.nl,5,directory,Dienst Uitvoering Onderwijs,,302,10 grnms102.duo.nl.; 10 grnms101.duo.nl.
dus-i.nl,5,directory,Tijdelijke adviescommissie regionaal investeringsfonds mbo 2019–2022,,301,10 mail2.ssonet.nl.; 10 mail.ssonet.nl.
eentegeneenzaamheid.nl,5,directory,Wetenschappelijke Adviescommissie ‘Eén tegen eenzaamheid’,,301,0 .
eerstekamer.nl,5,directory,Eerste Kamer der Staten-Generaal,,301,0 eerstekamer-nl.y-v1.mx.microsoft.
emissieautoriteit.nl,5,directory,Nederlandse Emissieautoriteit,,301,10 mail2.ssonet.nl.; 10 mail.ssonet.nl.
ewnederland.nl,5,directory,Edelmetaal Waarborg Nederland B.V. | Waarborginstellingen,,301,0 ewnederland-nl.mail.protection.outlook.com.
fgzpt.nl,5,directory,Commissie Registratie en Toezicht,,200,5 fgzpt-nl.mail.protection.outlook.com.
filmfonds.nl,5,directory,Stichting Nederlands Fonds voor de Film,,301,10 filmfonds-nl.mail.protection.outlook.com.
fmhaaglanden.nl,5,directory,FMHaaglanden,,301,0 .
