hostname,http_status,mx
cb.is,200,10 mxb-0083a101.gslb.pphosted.com.; 10 mxa-0083a101.gslb.pphosted.com.
customs.is,301,0 customs-is.mail.protection.outlook.com.
eeas.europa.eu,200,10 mxb-00338601.gslb.pphosted.com.; 10 mxa-00338601.gslb.pphosted.com.
en.vedur.is,200,10 vedur-is.mail.protection.outlook.com.
fangelsi.is,301,0 fangelsi-is.mail.protection.outlook.com.
ferdamalastofa.is,302,0 ferdamalastofa-is.mail.protection.outlook.com.
finlandabroad.fi,301,10 mail.valtori.fi.
fiskistofa.is,302,10 publicadministrationis.mail.protection.outlook.com.
fme.is,302,10 mxb-0083a101.gslb.pphosted.com.; 10 mxa-0083a101.gslb.pphosted.com.
forseti.is,307,0 forseti-is.mail.protection.outlook.com.
geothermal.is,200,0 geothermal-is.mail.protection.outlook.com.
haestirettur.is,301,0 haestirettur-is.mail.protection.outlook.com.
hagstofa.is,200,10 hagstofa-is.mail.protection.outlook.com.
heradsdomstolar.is,301,10 mx01.skra.is.
iceland.mid.ru,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
icetra.is,302,10 icetra-is.mail.protection.outlook.com.
is.ambafrance.org,301,none
is.china-embassy.org,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching is.china-embassy.org found.,none
island.is,200,0 island-is.mail.protection.outlook.com.
island.um.dk,301,none
landlaeknir.is,301,0 landlaeknir-is.mail.protection.outlook.com.
landsbokasafn.is,200,0 landsbokasafn-is.mail.protection.outlook.com.
lmi.is,301,10 lmi-is.mail.protection.outlook.com.
logreglan.is,301,10 mx1.tmd.is.; 20 mx2.tmd.is.
minjastofnun.is,302,0 minjastofnun-is.mail.protection.outlook.com.
mms.is,301,0 mms-is.mail.protection.outlook.com.
nattsud.is,200,0 nattsud-is.mail.protection.outlook.com.
nea.is,403,none
norway.no,301,0 mx.domeneshop.no.
os.is,301,10 os-is.mail.protection.outlook.com.
pfs.is,301,0 pfs-is.mail.protection.outlook.com.
reykjavik.diplo.de,200,10 mx1.bund.de.; 10 mx2.bund.de.
samgongustofa.is,302,10 samgongustofa-is.mail.protection.outlook.com.
sedlabanki.is,200,10 mxb-0083a101.gslb.pphosted.com.; 10 mxa-0083a101.gslb.pphosted.com.
skjalasafn.is,301,0 skjalasafn-is.mail.protection.outlook.com.
skogur.is,301,0 skogur-is.mail.protection.outlook.com.
skra.is,301,0 skra-is.mail.protection.outlook.com.
statice.is,200,10 statice-is.mail.protection.outlook.com.
swedenabroad.se,301,none
uar.is,301,10 funi.stjr.is.; 20 neisti.stjr.is.
umbodsmaduralthingis.is,301,10 skyhqamx00.skyggnir.is.
unesco.is,200,0 mx.hysingar.is.
ust.is,200,10 ust-is.mail.protection.outlook.com.
vedur.is,200,10 vedur-is.mail.protection.outlook.com.
vegagerdin.is,302,0 vegagerdin-is.mail.protection.outlook.com.
vinnueftirlit.is,301,none
vinnumalastofnun.is,301,20 mx01.hysing.is.; 10 mx00.hysing.is.; 20 mx02.hysing.is.
