subdomain,mx
1107press.srebrenica.gov.ba,none
72h.doboj.gov.ba,none
access.almbih.gov.ba,none
ada.gov.ba,0 mail.ada.gov.ba.
admin.adsfbih.gov.ba,none
adsfbih.gov.ba,none
aeptm.gov.ba,none
agropedologija.gov.ba,none
almbih.gov.ba,0 kavmailgw.almbih.gov.ba.
ankete.sanskimost.gov.ba,none
ap.ks.gov.ba,none
aposo.gov.ba,none
arhiva.sbk-ksb.gov.ba,none
arsbih.gov.ba,none
autodiscover.bosanskipetrovac.gov.ba,none
autodiscover.bpkg.gov.ba,none
autodiscover.cip.gov.ba,none
autodiscover.fmf.gov.ba,none
autodiscover.fmks.gov.ba,none
autodiscover.fmoit.gov.ba,none
autodiscover.fmt.gov.ba,none
autodiscover.fpu.gov.ba,none
autodiscover.fzzpr.gov.ba,none
autodiscover.gradcazin.gov.ba,none
autodiscover.javnenabavke.gov.ba,none
autodiscover.kakanj.gov.ba,none
autodiscover.mupk10.gov.ba,none
autodiscover.mvp.gov.ba,none
autodiscover.olovo.gov.ba,none
autodiscover.policijabdbih.gov.ba,none
autodiscover.predsjednikfbih.gov.ba,none
autodiscover.sbk-ksb.gov.ba,none
autodiscover.srebrenica.gov.ba,none
autodiscover.stolac.gov.ba,none
autodiscover.tomislavgrad.gov.ba,none
autodiscover.vladafbih.gov.ba,none
autodiscover.vukosavlje.gov.ba,none
autodiscovery.sipa.gov.ba,none
banovici.gov.ba,none
bims.fuzip.gov.ba,none
bosanskipetrovac.gov.ba,0 bosanskipetrovac.gov.ba.
bpkg.gov.ba,none
breza.gov.ba,none
cas-srv-01.mvp.gov.ba,none
cas-srv-02.mvp.gov.ba,none
casht01-srv.vm.gov.ba,none
casht02-srv.vm.gov.ba,none
cfcu.gov.ba,0 cfcu.gov.ba.
cip.gov.ba,none
cloud.sanskimost.gov.ba,none
conf.almbih.gov.ba,none
cpanel.ada.gov.ba,none
cpanel.almbih.gov.ba,none
cpanel.aposo.gov.ba,none
cpanel.arsbih.gov.ba,none
cpanel.bosanskipetrovac.gov.ba,none
cpanel.bpkg.gov.ba,none
cpanel.cfcu.gov.ba,none
cpanel.dijaspora.mhrr.gov.ba,none
cpanel.doboj.gov.ba,none
cpanel.eaip.bhansa.gov.ba,none
cpanel.fazuoi.gov.ba,none
cpanel.fhmzbih.gov.ba,none
cpanel.fmks.gov.ba,none
cpanel.fmoit.gov.ba,none
cpanel.fmp.gov.ba,none
cpanel.fmpik.gov.ba,none
cpanel.fmt.gov.ba,none
cpanel.fsa.gov.ba,none
cpanel.fucz.gov.ba,none
cpanel.fzzpr.gov.ba,none
cpanel.gradcazin.gov.ba,none
cpanel.kakanj.gov.ba,none
cpanel.kpzptsarajevo.gov.ba,none
cpanel.kpzzt.gov.ba,none
cpanel.mft.gov.ba,none
cpanel.ministarstvo-financija-zzh.gov.ba,none
cpanel.mreza-fucz.gov.ba,none
cpanel.mupk10.gov.ba,none
cpanel.mupsbk-ksb.gov.ba,none
cpanel.muptk.gov.ba,none
cpanel.mupusk.gov.ba,none
cpanel.olovo.gov.ba,none
cpanel.ozp.gov.ba,none
cpanel.parco.gov.ba,none
cpanel.parlamentfbih.gov.ba,none
cpanel.policijabdbih.gov.ba,none
cpanel.predsjednikfbih.gov.ba,none
cpanel.sanskimost.gov.ba,none
cpanel.sbk-ksb.gov.ba,none
cpanel.srebrenica.gov.ba,none
cpanel.stolac.gov.ba,none
cpanel.tomislavgrad.gov.ba,none
cpanel.trezorbih.gov.ba,none
cpanel.velikakladusa.gov.ba,none
cpanel.vukosavlje.gov.ba,none
curriculum.aposo.gov.ba,none
dep.gov.ba,none
dev.parco.gov.ba,none
dijaspora.mhrr.gov.ba,none
doboj.gov.ba,none
docs.ejn.gov.ba,none
