subdomain,mx
2d.geo.admin.ch,none
3d.geo.admin.ch,none
4d.geo.admin.ch,none
a-vortex.ssz.admin.ch,none
a01vortex.admin.ch,none
a01vortex.bit.admin.ch,none
a02vortex.bit.admin.ch,none
aaa-a.ssltest.admin.ch,none
aaa-t.ssltest.admin.ch,none
aaa.isos.bak.admin.ch,none
aaa2-a.ssltest.admin.ch,none
acc.admin.ch,none
acc.caz.admin.ch,none
acc.ssz.admin.ch,none
acc2.admin.ch,none
acc4.admin.ch,none
acc4.caz.admin.ch,none
acc4a.caz.admin.ch,none
acc4test.caz.admin.ch,none
acc5-preprod-vs8.caz.admin.ch,none
acc5-preprod-vs9.caz.admin.ch,none
accb.ssz.admin.ch,none
access-a.eiam.admin.ch,none
access-r.eiam.admin.ch,none
access.eiam.admin.ch,none
account.idm.eda.admin.ch,none
acctest.caz.admin.ch,none
acctestsso.caz.admin.ch,none
accv.caz.admin.ch,none
accwebdav.caz.admin.ch,none
adfs-poc.rastest.admin.ch,none
adfs.eda.admin.ch,none
adfs.idm.eda.admin.ch,none
adfsint.eda.admin.ch,none
admin.ch,none
adminsrv6.admin.ch,none
ads-v.vegate.admin.ch,none
aerialimages.geo.admin.ch,none
aerialimages0.geo.admin.ch,none
aerialimages1.geo.admin.ch,none
aerialimages2.geo.admin.ch,none
aerialimages3.geo.admin.ch,none
aerialimages4.geo.admin.ch,none
aev14online-2fa.ssltest.admin.ch,none
aev14online.ssl.admin.ch,none
ags-ctrx.ras.admin.ch,none
ags-ctrx.rastest.admin.ch,none
ags-rasts.ras.admin.ch,none
ags-rasts.rastest.admin.ch,none
airstat.bazl.admin.ch,none
alsvaportal.ezv.admin.ch,none
am-a.eiam.admin.ch,none
am-r.eiam.admin.ch,none
am.eiam.admin.ch,none
angebot.intranet.bit.admin.ch,none
antivir.admin.ch,none
antivir1.admin.ch,none
antivir2.admin.ch,none
antivir3.admin.ch,none
api.geo.admin.ch,none
api3.geo.admin.ch,none
api4.geo.admin.ch,none
apis-int.bfm.admin.ch,none
apis-int.sem.admin.ch,none
apis.bfm.admin.ch,none
apis.sem.admin.ch,10 mx03.mail.admin.ch.; 10 mx01.mail.admin.ch.; 10 mx02.mail.admin.ch.; 10 mx04.mail.admin.ch.
app01-abna.bazl.admin.ch,none
app01.bazl.admin.ch,none
app02.bazl.admin.ch,none
appgatesw.admin.ch,none
appgsw.admin.ch,none
appl.avam.bfi.admin.ch,none
aps.rastest.admin.ch,none
arc98-2fa.ssltest.admin.ch,none
arc98-sec-pw.ssl.admin.ch,none
arc98-sec-pw.ssltest.admin.ch,none
arc98-sec.ssl.admin.ch,none
arc98-smartcard.ssl.admin.ch,none
arc98-smartcard.ssltest.admin.ch,none
arcgis-js-api.baustellen.astra.admin.ch,none
arcgis-js-api.baustellen.pta.emrot.astra.admin.ch,none
arcgis-js-api.baustellen.pta.emrot.vdv.admin.ch,none
arcgis-js-api.baustellen.vdv.admin.ch,none
arcgis-js-api.baustellen.vmz.admin.ch,none
arcgis-js-api.in.baustellen.astra.admin.ch,none
arcgis-js-api.in.baustellen.vmz.admin.ch,none
arcgis-js-api.in.vm-ch.astra.admin.ch,none
arcgis-js-api.in.vm-ch.vmz.admin.ch,none
arcgis-js-api.sh.baustellen.astra.admin.ch,none
arcgis-js-api.sh.baustellen.vmz.admin.ch,none
arcgis-js-api.sh.vm-ch.astra.admin.ch,none
arcgis-js-api.sh.vm-ch.vmz.admin.ch,none
arcgis-js-api.tesi.astra.admin.ch,none
arcgis-js-api.tesi.vdv.admin.ch,none
arcgis-js-api.test.baustellen.astra.admin.ch,none
arcgis-js-api.test.vm-ch.astra.admin.ch,none
arcgis-js-api.vm-ch.astra.admin.ch,none
arcgis-js-api.vm-ch.pta.emrot.astra.admin.ch,none
arcgis-js-api.vm-ch.pta.emrot.vdv.admin.ch,none
arcgis-js-api.vm-ch.vdv.admin.ch,none
arcgis-js-api.vm-ch.vmz.admin.ch,none
arcgis-js-api.vp.baustellen.astra.admin.ch,none
arcgis-js-api.vp.baustellen.vmz.admin.ch,none
arcgis-js-api.vp.vm-ch.astra.admin.ch,none
arcgis-js-api.vp.vm-ch.vmz.admin.ch,none
art74ivg-t.bsv.admin.ch,none
atlas.bfs.admin.ch,none
author-internet.vbs.admin.ch,none
author-intranet.vbs.admin.ch,none
author.eda.admin.ch,none
autodiscover.parl.admin.ch,none
av.eda.admin.ch,none
avconf.admin.ch,none
avconf.parl.admin.ch,none
avconf01.eda.admin.ch,none
avconf02.eda.admin.ch,none
