subdomain,parent_domain,http_status,mx
1000knigi.mon.gov.mk,gov.mk,200,none
aaipa.gov.mk,gov.mk,200,0 aaipa.gov.mk.
addressbook.interop.gov.mk,gov.mk,302,none
addressbookservice.interop.gov.mk,gov.mk,Resolving timed out after 3000 milliseconds,none
agencija.gov.mk,gov.mk,200,10 odin.mk-host.com.
akazum.gov.mk,gov.mk,200,0 akazum.gov.mk.
ams.gov.mk,gov.mk,502,10 paladin2.mt.net.mk.; 20 paladin.mt.net.mk.
aopz.gov.mk,gov.mk,200,10 aopz.gov.mk.
api.malmed.gov.mk,gov.mk,Could not resolve host: api.malmed.gov.mk,none
api.zdravstvo.gov.mk,gov.mk,200,none
archive.bogdanci.gov.mk,gov.mk,Could not resolve host: archive.bogdanci.gov.mk,none
arhiv.gov.mk,gov.mk,301,0 arhiv.gov.mk.
arsimi.gostivari.gov.mk,gov.mk,200,none
autodiscover.1000knigi.mon.gov.mk,gov.mk,Could not resolve host: autodiscover.1000knigi.mon.gov.mk,none
autodiscover.agencija.gov.mk,gov.mk,400,none
autodiscover.aopz.gov.mk,gov.mk,400,none
autodiscover.arhiv.gov.mk,gov.mk,400,none
autodiscover.bitola.gov.mk,gov.mk,400,none
autodiscover.bogdanci.gov.mk,gov.mk,Could not resolve host: autodiscover.bogdanci.gov.mk,none
autodiscover.brr.gov.mk,gov.mk,400,none
autodiscover.cesinovo-oblesevo.gov.mk,gov.mk,400,none
autodiscover.conservation.gov.mk,gov.mk,400,none
autodiscover.cucersandevo.gov.mk,gov.mk,400,none
autodiscover.dcor.gov.mk,gov.mk,400,none
autodiscover.demirhisar.gov.mk,gov.mk,400,none
autodiscover.dki.gov.mk,gov.mk,400,none
autodiscover.dojran.gov.mk,gov.mk,SSL: no alternative certificate subject name matches target hostname 'autodiscover.dojran.gov.mk',none
autodiscover.drs.gov.mk,gov.mk,400,none
autodiscover.dti.gov.mk,gov.mk,400,none
autodiscover.dzs.gov.mk,gov.mk,Could not resolve host: autodiscover.dzs.gov.mk,none
autodiscover.emigration.gov.mk,gov.mk,Could not resolve host: autodiscover.emigration.gov.mk,none
autodiscover.gostivari.gov.mk,gov.mk,400,none
autodiscover.haracina.gov.mk,gov.mk,400,none
autodiscover.int2.mnr.gov.mk,gov.mk,Could not resolve host: autodiscover.int2.mnr.gov.mk,none
autodiscover.jumcsrgostivar.gov.mk,gov.mk,400,none
autodiscover.kavadarci.gov.mk,gov.mk,Could not resolve host: autodiscover.kavadarci.gov.mk,none
autodiscover.kicevo.gov.mk,gov.mk,400,none
autodiscover.komunabogovine.gov.mk,gov.mk,400,none
