hostname,score,sources,label,level
iph.mk,7,wikidata;wikidata,Institute of Public Health of North Macedonia,
sobranie.mk,7,wikidata;wikidata,Assembly of North Macedonia,central
ustavensud.mk,6,wikidata,Constitutional Court of North Macedonia,
vlada.mk,6,un_desa,UN/DESA national portal,
vsrm.mk,6,wikidata,Supreme Court of North Macedonia,central
aek.mk,4,wikidata,Agency for Electronic Communications,
ambasadabih.org.mk,4,wikidata,Embassy of Bosnia and Herzegovina in North Macedonia,central
arhiv.mk,4,wikidata,State Archive of the Republic of North Macedonia,
ia.mk,4,wikidata,Intelligence Agency of North Macedonia,
mk.usembassy.gov,4,wikidata,embassy of the United States in North Macedonia,central
nbrm.mk,4,wikidata,National Bank of North Macedonia,
nubsk.edu.mk,4,wikidata,"National and University Library ""St. Kliment of Ohrid""",
oskratovo.mk,4,wikidata,Courthouses in Kratovo,
osnegotino.mk,4,wikidata,Courthouses in Negotino,
ambasadat.net,3,wikidata,"Embassy of Kosovo, Skopje",central
eeas.europa.eu,3,wikidata,Delegation of the European Union to North Macedonia,
macedonia.mid.ru,3,wikidata,embassy of Russia in North Macedonia,central
mfa.bg,3,wikidata,embassy of Bulgaria in North Macedonia,central
mfa.gr,3,wikidata,embassy of Greece in North Macedonia,central
mk.ambafrance.org,3,wikidata,"Embassy of France, Skopje",central
mk.mvep.hr,3,wikidata,embassy of Croatia in North Macedonia,central
mzv.cz,3,wikidata,embassy of the Czech republic in North Macedonia,central
mzv.sk,3,wikidata,embassy of Slovakia in North Macedonia,central
skopje.diplo.de,3,wikidata,"Embassy of Germany, Skopje",central
skopje.embassy.si,3,wikidata,embassy of Slovenia in North Macedonia,central
skopje.mae.ro,3,wikidata,embassy of Romania in North Macedonia,central
swedenabroad.se,3,wikidata,Embassy of Sweden in Skopje,central
