subdomain,parent_domain,http_status,mx
acc.gov.ws,gov.ws,200,0 acc-gov-ws.mail.protection.outlook.com.
aeoi.revenue.gov.ws,gov.ws,302,none
ag.gov.ws,gov.ws,Operation timed out after 3001 milliseconds with 0 bytes received,0 ag-gov-ws.mail.protection.outlook.com.
audit.gov.ws,gov.ws,301,10 saosamoa.in.tmes-anz.trendmicro.com.
autodiscover.cbs.gov.ws,gov.ws,Failed to connect to autodiscover.cbs.gov.ws port 443 after 402 ms: Could not connect to server,none
autodiscover.mwcsd.gov.ws,gov.ws,Failed to connect to autodiscover.mwcsd.gov.ws port 443 after 812 ms: Could not connect to server,none
autodiscover.mwti.gov.ws,gov.ws,Failed to connect to autodiscover.mwti.gov.ws port 443 after 349 ms: Could not connect to server,none
autodiscover.sao.gov.ws,gov.ws,Failed to connect to autodiscover.sao.gov.ws port 443 after 201 ms: Could not connect to server,none
autodiscover.swa.gov.ws,gov.ws,Failed to connect to autodiscover.swa.gov.ws port 443 after 133 ms: Could not connect to server,none
azmaps.swa.gov.ws,gov.ws,403,none
businessregistries.gov.ws,gov.ws,301,none
byelection.oec.gov.ws,gov.ws,Could not resolve host: byelection.oec.gov.ws,none
cbs.gov.ws,gov.ws,200,0 cbs-gov-ws.mail.protection.outlook.com.
cbsemail.cbs.gov.ws,gov.ws,SSL: no alternative certificate subject name matches target hostname 'cbsemail.cbs.gov.ws',none
cloud.sqa.gov.ws,gov.ws,Operation timed out after 3000 milliseconds with 0 bytes received,none
companies.gov.ws,gov.ws,Could not resolve host: companies.gov.ws,10 elele.peacesat.hawaii.edu.; 20 yarrina.connect.com.au.
cpanel.sqa.gov.ws,gov.ws,Operation timed out after 3001 milliseconds with 0 bytes received,none
cpcalendars.sqa.gov.ws,gov.ws,Operation timed out after 3001 milliseconds with 0 bytes received,none
cpcontacts.sqa.gov.ws,gov.ws,Operation timed out after 3001 milliseconds with 0 bytes received,none
cssp.gov.ws,gov.ws,Operation timed out after 3002 milliseconds with 0 bytes received,0 cssp-gov-ws.mail.protection.outlook.com.
db.ombudsman.gov.ws,gov.ws,Could not resolve host: db.ombudsman.gov.ws,none
dcef.gov.ws,gov.ws,200,none
e-water.swa.gov.ws,gov.ws,200,none
eforms.psc.gov.ws,gov.ws,Failed to connect to eforms.psc.gov.ws port 443 after 655 ms: Could not connect to server,none
eforum.psc.gov.ws,gov.ws,Could not resolve host: eforum.psc.gov.ws,none
eis.oec.gov.ws,gov.ws,200,none
elearning.mesc.gov.ws,gov.ws,Could not resolve host: elearning.mesc.gov.ws,none
email.mec.gov.ws,gov.ws,Connection timed out after 3001 milliseconds,none
email.mesc.gov.ws,gov.ws,Connection timed out after 3001 milliseconds,none
email.mjca.gov.ws,gov.ws,Could not resolve host: email.mjca.gov.ws,none
email.mwti.gov.ws,gov.ws,Connection timed out after 3000 milliseconds,none
esurveys.psc.gov.ws,gov.ws,Failed to connect to esurveys.psc.gov.ws port 443 after 668 ms: Could not connect to server,none
exchange.audit.gov.ws,gov.ws,Connection timed out after 3000 milliseconds,none
exchange.sao.gov.ws,gov.ws,Connection timed out after 3001 milliseconds,none
ftp.sqa.gov.ws,gov.ws,Operation timed out after 3001 milliseconds with 0 bytes received,none
gca.gov.ws,gov.ws,200,5 ALT2.ASPMX.L.GOOGLE.COM.; 10 ALT4.ASPMX.L.GOOGLE.COM.; 5 ALT1.ASPMX.L.GOOGLE.COM.; 1 ASPMX.L.GOOGLE.COM.; 10 ALT3.ASPMX.L.GOOGLE.COM.
gov.ws,gov.ws,ConnectException,none
hac.gov.ws,gov.ws,Could not resolve host: hac.gov.ws,10 elele.peacesat.hawaii.edu.; 20 yarrina.connect.com.au.
health.gov.ws,gov.ws,301,5 mail.health.gov.ws.; 10 angel.samoa.net.ws.
ims.regulator.gov.ws,gov.ws,Connection timed out after 3000 milliseconds,none
imu.health.gov.ws,gov.ws,Connection timed out after 3001 milliseconds,none
imu.nhs.gov.ws,gov.ws,Could not resolve host: imu.nhs.gov.ws,none
investorportal.cbs.gov.ws,gov.ws,200,none
ipros.mcil.gov.ws,gov.ws,SSL certificate problem: certificate has expired,none
jss.mcil.gov.ws,gov.ws,SSL: no alternative certificate subject name matches target hostname 'jss.mcil.gov.ws',none
leep.gov.ws,gov.ws,SSL: no alternative certificate subject name matches target hostname 'leep.gov.ws',1 leep-gov-ws.mail.protection.outlook.com.
livefeed.oec.gov.ws,gov.ws,Could not resolve host: livefeed.oec.gov.ws,none
lmis.mcil.gov.ws,gov.ws,SSL: no alternative certificate subject name matches target hostname 'lmis.mcil.gov.ws',none
lta.gov.ws,gov.ws,200,none
