hostname,score,sources,label,level,http_status,mx
palemene.ws,7,wikidata;wikidata,Legislative Assembly of Samoa,central,,
samoagovt.ws,6,un_desa,UN/DESA national portal,,,
samoashipping.com,3,wikidata,Samoa Shipping Corporation,,,
