subdomain,http_status
0800comercio.gob.ve,"Resolving timed out after 3001 milliseconds"
abp.gob.ve,"Could not resolve host: abp.gob.ve"
academia.fundacite-amazonas.gob.ve,"Could not resolve host: academia.fundacite-amazonas.gob.ve"
acceso.bt.gob.ve,"Could not resolve host: acceso.bt.gob.ve"
acraiz.suscerte.gob.ve,"200"
actividades.ona.gob.ve,"Could not resolve host: actividades.ona.gob.ve"
admin.alcaldiasanfelipe.gob.ve,"Could not resolve host: admin.alcaldiasanfelipe.gob.ve"
admin.prosalud.gob.ve,"Could not resolve host: admin.prosalud.gob.ve"
adminer.nuevaesparta.gob.ve,"Could not resolve host: adminer.nuevaesparta.gob.ve"
administrado.conalot.gob.ve,"Could not resolve host: administrado.conalot.gob.ve"
aguasdeyaracuy.gob.ve,"TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure"
ait.anzoategui.gob.ve,"500"
alcaldiabarinas.gob.ve,"Could not resolve host: alcaldiabarinas.gob.ve"
alcaldiabolivarianadesucrezulia.gob.ve,"Could not resolve host: alcaldiabolivarianadesucrezulia.gob.ve"
alcaldiabrion.gob.ve,"Could not resolve host: alcaldiabrion.gob.ve"
alcaldiacaripe.gob.ve,"Could not resolve host: alcaldiacaripe.gob.ve"
alcaldiadeatures.gob.ve,"200"
alcaldiadebaralt-zulia.gob.ve,"Could not resolve host: alcaldiadebaralt-zulia.gob.ve"
alcaldiadebermudez.gob.ve,"Could not resolve host: alcaldiadebermudez.gob.ve"
alcaldiadecamatagua.gob.ve,"Could not resolve host: alcaldiadecamatagua.gob.ve"
alcaldiadecarlosarvelo.gob.ve,"Could not resolve host: alcaldiadecarlosarvelo.gob.ve"
alcaldiadecolon.gob.ve,"SSL certificate problem: certificate has expired"
alcaldiadeelorza.gob.ve,"Could not resolve host: alcaldiadeelorza.gob.ve"
alcaldiadeguaicaipuro.gob.ve,"200"
alcaldiadeindependencia.gob.ve,"200"
alcaldiadeinfante.gob.ve,"Could not resolve host: alcaldiadeinfante.gob.ve"
alcaldiademaracaibo.gob.ve,"Failed to connect to alcaldiademaracaibo.gob.ve port 443 after 282 ms: Could not connect to server"
alcaldiadenirgua.gob.ve,"503"
alcaldiadepalavecino-lara.gob.ve,"Resolving timed out after 3002 milliseconds"
alcaldiadepiar-bolivar.gob.ve,"Could not resolve host: alcaldiadepiar-bolivar.gob.ve"
alcaldiadeplaza.gob.ve,"Could not resolve host: alcaldiadeplaza.gob.ve"
alcaldiadepuertolacruz.gob.ve,"Could not resolve host: alcaldiadepuertolacruz.gob.ve"
alcaldiaderibas.gob.ve,"200"
alcaldiadesucre-barinas.gob.ve,"Could not resolve host: alcaldiadesucre-barinas.gob.ve"
alcaldiadesucre-bolivar.gob.ve,"Could not resolve host: alcaldiadesucre-bolivar.gob.ve"
alcaldiadetorres-lara.gob.ve,"Could not resolve host: alcaldiadetorres-lara.gob.ve"
alcaldiadiegoibarra.gob.ve,"Could not resolve host: alcaldiadiegoibarra.gob.ve"
alcaldiaelhatillo.gob.ve,"200"
alcaldiaezequielzamoramonagas.gob.ve,"Could not resolve host: alcaldiaezequielzamoramonagas.gob.ve"
alcaldiaguanare.gob.ve,"200"
alcaldiaindependenciamiranda.gob.ve,"Could not resolve host: alcaldiaindependenciamiranda.gob.ve"
alcaldiajuanjosemora.gob.ve,"Could not resolve host: alcaldiajuanjosemora.gob.ve"
alcaldialaazulita.gob.ve,"Could not resolve host: alcaldialaazulita.gob.ve"
alcaldialossalias.gob.ve,"200"
alcaldiamariobricenoiragorry-aragua.gob.ve,"Could not resolve host: alcaldiamariobricenoiragorry-aragua.gob.ve"
alcaldiamirandacalabozo.gob.ve,"Could not resolve host: alcaldiamirandacalabozo.gob.ve"
alcaldiamunicipiobolivar.gob.ve,"Could not resolve host: alcaldiamunicipiobolivar.gob.ve"
alcaldiamunicipiolibertador-mer.gob.ve,"Could not resolve host: alcaldiamunicipiolibertador-mer.gob.ve"
alcaldiamunicipiosanfrancisco-zul.gob.ve,"Could not resolve host: alcaldiamunicipiosanfrancisco-zul.gob.ve"
alcaldiamunicipiosucre.gob.ve,"302"
alcaldiaromulogallegoscojedes.gob.ve,"Could not resolve host: alcaldiaromulogallegoscojedes.gob.ve"
