subdomain,mx
thedanishparliament.dk,10 mx4.pub.mailpod11-cph3.one.com.; 10 mx1.pub.mailpod11-cph3.one.com.; 10 mx2.pub.mailpod11-cph3.one.com.; 10 mx3.pub.mailpod11-cph3.one.com.
www.thedanishparliament.dk,none
