subdomain,http_status
intranet.gov.sz,"Could not resolve host: intranet.gov.sz"
loadbalancer.gov.sz,"Could not resolve host: loadbalancer.gov.sz"
mail.eswatinitradeportal.gov.sz,"Could not resolve host: mail.eswatinitradeportal.gov.sz"
www.webmail.gov.sz,"Could not resolve host: www.webmail.gov.sz"
webmail.gov.sz,"Could not resolve host: webmail.gov.sz"
police.gov.sz,"Could not resolve host: police.gov.sz"
eps.gov.sz,"SSL certificate problem: certificate has expired"
40years.gov.sz,"200"
business.gov.sz,"SSL certificate problem: certificate has expired"
mail.eps.gov.sz,"SSL certificate problem: certificate has expired"
ena.gov.sz,"SSL certificate problem: unable to get local issuer certificate"
social.police.gov.sz,"Could not resolve host: social.police.gov.sz"
notsa.gov.sz,"200"
parliament.gov.sz,"200"
umsebeifmis.gov.sz,"502"
www.gov.sz,"200"
www.loadbalancer.gov.sz,"Could not resolve host: www.loadbalancer.gov.sz"
www.umsebeifmis.gov.sz,"SSL: no alternative certificate subject name matches target hostname 'www.umsebeifmis.gov.sz'"
dsw.gov.sz,"OpenSSL SSL_read: OpenSSL/3.5.3: error:0A000126:SSL routines::unexpected eof while reading, errno 0"
gov.sz,"200"
online.gov.sz,"200"
www.ena.gov.sz,"SSL certificate problem: unable to get local issuer certificate"
www.business.gov.sz,"SSL certificate problem: certificate has expired"
www.parliament.gov.sz,"SSL: no alternative certificate subject name matches target hostname 'www.parliament.gov.sz'"
swazimet.gov.sz,"200"
www.online.gov.sz,"SSL: no alternative certificate subject name matches target hostname 'www.online.gov.sz'"
www.swazimet.gov.sz,"200"
expo.gov.sz,"200"
csfm.gov.sz,"Connection timed out after 3001 milliseconds"
ecabinet.gov.sz,"Operation timed out after 3002 milliseconds with 0 bytes received"
eswatinitradeportal.gov.sz,"Connection timed out after 3002 milliseconds"
parlicloud.gov.sz,"Connection timed out after 3002 milliseconds"
www.parlicloud.gov.sz,"Connection timed out after 3002 milliseconds"
www.eswatinitradeportal.gov.sz,"Connection timed out after 3001 milliseconds"
