subdomain,http_status,mx
ab.dprn.gouv.mc,Could not resolve host: ab.dprn.gouv.mc,none
amsn.gouv.mc,200,10 qg-monaco-02.gouv.mc.; 40 qg-monaco-03.gouv.mc.
autodiscover.alpha.gouv.mc,Could not resolve host: autodiscover.alpha.gouv.mc,none
autodiscover.diplomatie.gouv.mc,Could not resolve host: autodiscover.diplomatie.gouv.mc,none
autodiscover.gouv.mc,Connection timed out after 3002 milliseconds,none
av.alpha.gouv.mc,Could not resolve host: av.alpha.gouv.mc,none
av.diplomatie.gouv.mc,Could not resolve host: av.diplomatie.gouv.mc,none
av.gouv.mc,Could not resolve host: av.gouv.mc,none
ccd.gouv.mc,Could not resolve host: ccd.gouv.mc,none
cdf.gouv.mc,Could not resolve host: cdf.gouv.mc,none
charte-gouv.mc,301,5 mta-gw.infomaniak.ch.
charte.gouv.mc,301,none
confcall.gouv.mc,Could not resolve host: confcall.gouv.mc,none
dcc-acc.gouv.mc,Could not resolve host: dcc-acc.gouv.mc,none
dcc.gouv.mc,Could not resolve host: dcc.gouv.mc,none
eai.gouv.mc,200,none
en.service-public-entreprises.gouv.mc,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure,none
en.service-public-particuliers.gouv.mc,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure,none
en.spe.gouv.mc,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure,none
en.spp.gouv.mc,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure,none
entreprises-icn.gouv.mc,200,none
entreprises.service.public.gouv.mc,Could not resolve host: entreprises.service.public.gouv.mc,none
gouv.mc,301,40 qg-monaco-03.gouv.mc.; 10 qg-monaco-02.gouv.mc.; 60 alpha.gouv.mc.
gouvernement-princier-icn.gouv.mc,200,none
icloud.gouv.mc,Connection timed out after 3002 milliseconds,none
journaldemonaco.gouv.mc,200,none
kype-ws-ext.alpha.gouv.mc,Could not resolve host: kype-ws-ext.alpha.gouv.mc,none
lyncdiscover.alpha.gouv.mc,Could not resolve host: lyncdiscover.alpha.gouv.mc,none
lyncdiscover.diplomatie.gouv.mc,Could not resolve host: lyncdiscover.diplomatie.gouv.mc,none
lyncdiscover.gouv.mc,Could not resolve host: lyncdiscover.gouv.mc,none
mail.alpha.gouv.mc,Could not resolve host: mail.alpha.gouv.mc,none
mail.gouv.mc,Failed to connect to mail.gouv.mc port 443 after 2643 ms: Could not connect to server,40 mail2.gouv.mc.; 20 mail1.gouv.mc.
mairie-icn.gouv.mc,200,none
meet.alpha.gouv.mc,Could not resolve host: meet.alpha.gouv.mc,none
meet.diplomatie.gouv.mc,Could not resolve host: meet.diplomatie.gouv.mc,none
meet.gouv.mc,Could not resolve host: meet.gouv.mc,none
micloud.gouv.mc,Connection timed out after 3002 milliseconds,none
monaco.business.office.gouv.mc,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure,none
nouvelhopital.gouv.mc,301,none
oo.gouv.mc,Could not resolve host: oo.gouv.mc,none
oos.alpha.gouv.mc,Could not resolve host: oos.alpha.gouv.mc,none
oos.diplomatie.gouv.mc,Could not resolve host: oos.diplomatie.gouv.mc,none
oos.gouv.mc,403,none
owa.gouv.mc,Could not resolve host: owa.gouv.mc,none
particuliers.service.public.gouv.mc,Could not resolve host: particuliers.service.public.gouv.mc,none
secure.gouv.mc,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure,none
service.public.gouv.mc,Could not resolve host: service.public.gouv.mc,none
services-administratifs-icn.gouv.mc,Could not resolve host: services-administratifs-icn.gouv.mc,none
services-numeriques-icn.gouv.mc,200,none
sftp.gouv.mc,Could not resolve host: sftp.gouv.mc,none
sip.alpha.gouv.mc,Could not resolve host: sip.alpha.gouv.mc,none
sip.diplomatie.gouv.mc,Could not resolve host: sip.diplomatie.gouv.mc,none
sip.gouv.mc,Could not resolve host: sip.gouv.mc,none
skype-webscheduler.alpha.gouv.mc,Could not resolve host: skype-webscheduler.alpha.gouv.mc,none
skype-webscheduler.diplomatie.gouv.mc,Could not resolve host: skype-webscheduler.diplomatie.gouv.mc,none
skype-webscheduler.gouv.mc,Could not resolve host: skype-webscheduler.gouv.mc,none
skype-ws-ext.alpha.gouv.mc,Could not resolve host: skype-ws-ext.alpha.gouv.mc,none
skype-ws-ext.diplomatie.gouv.mc,Could not resolve host: skype-ws-ext.diplomatie.gouv.mc,none
skype-ws-ext.gouv.mc,Could not resolve host: skype-ws-ext.gouv.mc,none
smtphost.alpha.gouv.mc,Could not resolve host: smtphost.alpha.gouv.mc,none
smtphost.gouv.mc,Connection timed out after 3000 milliseconds,none
technique-icn.gouv.mc,200,none
test-icn.gouv.mc,200,none
webconf.alpha.gouv.mc,Connection timed out after 3002 milliseconds,none
webconf.diplomatie.gouv.mc,Could not resolve host: webconf.diplomatie.gouv.mc,none
webconf.gouv.mc,Could not resolve host: webconf.gouv.mc,none
webmail.alpha.gouv.mc,Could not resolve host: webmail.alpha.gouv.mc,none
webmail.gouv.mc,Connection timed out after 3002 milliseconds,none
www.ab.dprn.gouv.mc,Could not resolve host: www.ab.dprn.gouv.mc,none
www.ambassade-en-chine.gouv.mc,Could not resolve host: www.ambassade-en-chine.gouv.mc,none
www.ambassade-en-france.gouv.mc,Could not resolve host: www.ambassade-en-france.gouv.mc,none
www.assets-freezing.gouv.mc,Could not resolve host: www.assets-freezing.gouv.mc,none
www.assetsfreezing.gouv.mc,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure,none
www.carabiniers.gouv.mc,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure,none
www.cavs.gouv.mc,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure,none
www.cej.gouv.mc,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure,none
www.cellule-emploi-jeunes.gouv.mc,Could not resolve host: www.cellule-emploi-jeunes.gouv.mc,none
www.centredeloisirs.gouv.mc,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure,none
www.charte-gouv.mc,200,none
www.charte.gouv.mc,301,none
www.cien.gouv.mc,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure,none
www.cooperation-monaco.gouv.mc,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure,none
www.devenir-sapeur-pompier.gouv.mc,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure,none
www.devenir-sapeurs-pompiers.gouv.mc,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure,none
www.diplomatie.gouv.mc,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure,none
www.education.gouv.mc,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure,none
www.embassy-to-uk.gouv.mc,Could not resolve host: www.embassy-to-uk.gouv.mc,none
www.eme.gouv.mc,Could not resolve host: www.eme.gouv.mc,none
www.etudesalternance.gouv.mc,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure,none
www.geldefonds.gouv.mc,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure,none
www.geldesavoirs.gouv.mc,Could not resolve host: www.geldesavoirs.gouv.mc,none
www.geldesfonds.gouv.mc,Could not resolve host: www.geldesfonds.gouv.mc,none
www.geo-portail.gouv.mc,Could not resolve host: www.geo-portail.gouv.mc,none
www.geoportail.gouv.mc,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure,none
www.gouv.mc,200,none
www.groupement-associatif.gouv.mc,Could not resolve host: www.groupement-associatif.gouv.mc,none
www.groupement-associatifs.gouv.mc,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure,none
www.groupements-associatif.gouv.mc,Could not resolve host: www.groupements-associatif.gouv.mc,none
www.groupements-associatifs.gouv.mc,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure,none
www.journaldemonaco.gouv.mc,302,none
www.livrici.gouv.mc,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure,none
www.mail.gouv.mc,Connection timed out after 3000 milliseconds,none
www.mcipo.gouv.mc,SSL: no alternative certificate subject name matches target hostname 'www.mcipo.gouv.mc',none
