hostname,http_status,mx
acm.nl,301,30 mail.acm.nl.
acoi.nl,301,10 mail.ssonet.nl.; 10 mail2.ssonet.nl.
adviescollege-rpa.nl,200,10 mail.caop.nl.
adviescollegengt.nl,200,10 alt4.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 1 aspmx.l.google.com.
adviescollegeregeldruk.nl,301,0 .
adviescollegeveiligheidgroningen.nl,301,10 mail04.dictu.nl.; 10 mail03.dictu.nl.; 10 mail01.dictu.nl.; 10 mail02.dictu.nl.
adviescommissievolkenrecht.nl,301,0 .
adviesraadinternationalevraagstukken.nl,301,0 .
adviesraadmigratie.nl,301,10 mail2.minjenv.nl.; 10 mail1.minjenv.nl.
afm.nl,301,0 afm-nl.a-v1.mx.microsoft.
anwb.nl,301,0 anwb-nl.mail.protection.outlook.com.; 10 anwb-nl.mail.protection.outlook.com.
architectenregister.nl,SSLHandshakeException: Remote host terminated the handshake,0 architectenregister-nl.mail.protection.outlook.com.
argonaut.nl,200,0 argonaut-nl.mail.protection.outlook.com.
asr.nl,200,0 asr-nl.mail.protection.outlook.com.
atkm.nl,301,10 atkm-nl.a-v1.mx.microsoft.
atr-regeldruk.nl,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching atr-regeldruk.nl found.,10 atrregeldruk-nl0i.mail.protection.outlook.com.
autoriteitnvs.nl,301,0 .
autoriteitpersoonsgegevens.nl,200,20 mail1.minjenv.nl.; 20 mail2.minjenv.nl.
awti.nl,301,10 filter.sliweb.nl.
bkd.eu,301,0 bkd-eu.p-v1.mx.microsoft.
blikopwerk.nl,301,0 blikopwerk-nl.mail.protection.outlook.com.
bonairechamber.com,403,10 mail.bonairechamber.com.
bureauft.nl,200,0 bureauft-nl.m-v1.mx.microsoft.
bureauncdr.nl,301,10 mail.ssonet.nl.; 10 mail2.ssonet.nl.
cbg-meb.nl,301,10 mx01-cbg.solvinity.com.; 10 mx02-cbg.solvinity.com.
cbr.nl,301,100 smtp2.cbr.nl.; 50 smtp.cbr.nl.
cbs.nl,301,10 mailrelayh3.cbs.nl.; 10 mailrelayh4.cbs.nl.
ccmo.nl,301,10 mail.ssonet.nl.; 10 mail2.ssonet.nl.
cea.nl,301,10 cea-nl.mail.protection.outlook.com.
centralecommissiedierproeven.nl,301,10 vmx01.prolocation.nl.
cibg.nl,301,10 mail.ssonet.nl.; 10 mail2.ssonet.nl.
ciz.nl,301,0 ciz-nl.mail.protection.outlook.com.
cjib.nl,301,10 mail2.minjenv.nl.; 10 mail1.minjenv.nl.
coa.nl,302,10 mail1.minjenv.nl.; 10 mail2.minjenv.nl.
cokz.nl,200,10 mail1cs.despamoplosser.nl.; 20 mail2cs.despamoplosser.nl.
collegesanering.nl,301,20 mx.ictteamwork.com.; 10 mx.ictteamwork.nl.; 30 mx.ictteamwork.eu.
ctgb.nl,301,10 externemail.ctgb.nl.
cultuurparticipatie.nl,301,0 cultuurparticipatie-nl.o-v1.mx.microsoft.
curriculumcommissie.nl,301,none
cvdm.nl,301,0 cvdm-nl.p-v1.mx.microsoft.
cvta.nl,301,0 cvta-nl.mail.protection.outlook.com.
cvte.nl,301,10 filter.sliweb.nl.
cz-zorgkantoor.nl,301,0 czzorgkantoor-nl0e.mail.protection.outlook.com.
defensie.nl,301,0 .
dictu.nl,301,10 mail04.dictu.nl.; 100 mail03.dictu.nl.; 10 mail02.dictu.nl.; 100 mail01.dictu.nl.
dimasaruba.aw,307,10 mail.dimasaruba.aw.
dingtiid.frl,200,10 mx.transip.email.
dji.nl,301,0 .
dnb.nl,301,75 mail2.dnb.nl.; 50 mail.dnb.nl.
donorgegevens.nl,301,10 mail.ssonet.nl.; 10 mail2.ssonet.nl.
dopingautoriteit.nl,301,0 dopingautoriteit-nl.mail.protection.outlook.com.
duo.nl,302,10 grnms102.duo.nl.; 10 grnms101.duo.nl.
dus-i.nl,301,10 mail2.ssonet.nl.; 10 mail.ssonet.nl.
eentegeneenzaamheid.nl,301,0 .
eerstekamer.nl,301,0 eerstekamer-nl.y-v1.mx.microsoft.
emissieautoriteit.nl,301,10 mail2.ssonet.nl.; 10 mail.ssonet.nl.
eurogendfor.org,301,0 eurogendfor-org.mail.protection.outlook.com.
ewnederland.nl,301,0 ewnederland-nl.mail.protection.outlook.com.
fgzpt.nl,200,5 fgzpt-nl.mail.protection.outlook.com.
filmfonds.nl,301,10 filmfonds-nl.mail.protection.outlook.com.
fmhaaglanden.nl,301,0 .
fondspodiumkunsten.nl,200,0 fondspodiumkunsten-nl.mail.protection.outlook.com.
forensischinstituut.nl,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mail.forensischinstituut.nl.
gemhofvanjustitie.org,301,20 mx2.mail-scanner.eu.; 10 mx1.mail-scanner.eu.
gezondheidsraad.nl,301,0 .
groeneerkenningen.nl,200,0 groeneerkenningen-nl.mail.protection.outlook.com.
hetcak.nl,301,20 mailbackup.hetcak.nl.; 30 fallback.hetcak.nl.; 10 mail.hetcak.nl.
hogeraad.nl,HttpConnectTimeoutException: HTTP connect timed out,10 mail1.minjenv.nl.; 10 mail2.minjenv.nl.
hoogpkb.nl,301,0 hoogpkb-nl.mail.protection.outlook.com.
huisvoorklokkenluiders.nl,301,10 mx01.korton.net.; 20 mx02.korton.net.
huurcommissie.nl,301,10 mail.ssonet.nl.; 10 mail2.ssonet.nl.
ibki.nl,403,0 ibki-nl.mail.protection.outlook.com.
igj.nl,301,10 mail.ssonet.nl.; 10 mail2.ssonet.nl.
ilent.nl,301,10 mail2.ssonet.nl.; 10 mail.ssonet.nl.
ind.nl,301,10 mail1.minjenv.nl.; 10 mail2.minjenv.nl.
inspectie-jenv.nl,301,10 mail1.minjenv.nl.; 10 mail2.minjenv.nl.
inspectie-oe.nl,301,10 ocwprdms102.minocw.nl.; 10 ocwprdms101.minocw.nl.
inspectiebtd.nl,301,10 mail2.ssonet.nl.; 10 mail.ssonet.nl.
ivd.nl,301,10 mx.mindef.nl.
jokesmitprijs.nl,200,30 mx30.secureonline.nl.; 20 mx20.secureonline.nl.; 0 jokesmitprijs-nl.mail.protection.outlook.com.; 10 mx10.secureonline.nl.
josbrinkprijs.nl,301,50 fb.mail.gandi.net.; 10 spool.mail.gandi.net.
justid.nl,301,10 mail2.minjenv.nl.; 10 mail1.minjenv.nl.
justis.nl,301,10 mail1.minjenv.nl.; 10 mail2.minjenv.nl.
justitieleictorganisatie.nl,301,0 justitieleictorganisatie-nl.mail.protection.outlook.com.
kadaster.nl,302,0 kadaster-nl.mail.protection.outlook.com.
kamervoordebinnenvisserij.nl,301,0 .
kansspelautoriteit.nl,200,0 kansspelautoriteit-nl.x-v1.mx.microsoft.
kb.nl,301,10 kb-nl.mail.protection.outlook.com.
kcb.nl,200,0 kcb-nl.mail.protection.outlook.com.
kennispunttwente.nl,200,0 kennispunttwente-nl.u-v1.mx.microsoft.
keurmerk.nl,301,0 keurmerk-nl.mail.protection.outlook.com.
kiesraad.nl,301,10 mail2.ssonet.nl.; 10 mail.ssonet.nl.
knaw.nl,403,0 knaw-nl.mail.protection.outlook.com.
knb.nl,301,0 knb-nl.mail.protection.outlook.com.
knmg.nl,302,0 knmg-nl.mail.protection.outlook.com.
knmi.nl,301,10 externemail.knmi.nl.; 50 externemail-mx2.knmi.nl.
knmp.nl,403,10 spamdienst.knmpmail.nl.
knmt.nl,200,30 filter30.antispamcloud.com.; 40 filter40.antispamcloud.com.; 10 filter10.antispamcloud.com.; 50 knmt.in.tmes.trendmicro.eu.; 20 filter20.antispamcloud.com.
kparuba.com,HttpConnectTimeoutException: HTTP connect timed out,10 kparuba-com.mail.protection.outlook.com.; 30 mail.kparuba.com.
kvk.nl,301,10 kvk-nl.b-v1.mx.microsoft.
lbio.nl,200,5 smtp.lbio.nl.
letterenfonds.nl,301,20 letterenfonds-nl.mail.eo.outlook.com.; 10 letterenfonds-nl.mail.protection.outlook.com.
lintjes.nl,301,none
logius.nl,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mail.ssonet.nl.; 10 mail2.ssonet.nl.
loodswezen.nl,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,0 loodswezen-nl.mail.protection.outlook.com.
lvnl.nl,301,10 lvnl-nl.mail.protection.outlook.com.
mediafonds.nl,HttpConnectTimeoutException: HTTP connect timed out,none
mensenrechten.nl,301,10 mensenrechten-nl.mail.protection.outlook.com.
menziszorgkantoor.nl,301,5 menziszorgkantoor-nl.mail.protection.outlook.com.
minienw.nl,SSLHandshakeException: (certificate_expired) PKIX path validation failed: java.security.cert.CertPathValidatorException: validity check failed,10 mail.ssonet.nl.; 10 mail2.ssonet.nl.
minocw.sitearchief.nl,200,none
mondriaanfonds.nl,301,0 mondriaanfonds-nl.i-v1.mx.microsoft.
nak.nl,301,10 nak-nl.mail.protection.outlook.com.
naktuinbouw.nl,302,10 naktuinbouw-nl.mail.protection.outlook.com.
nationaalarchief.nl,200,10 ocwprdms101.minocw.nl.; 10 ocwprdms102.minocw.nl.
nationaalrapporteur.nl,301,10 mail1.minjenv.nl.; 10 mail2.minjenv.nl.
nationaleombudsman.nl,308,10 nationaleombudsman-nl.f-v1.mx.microsoft.
ncab.nl,301,10 mail1.minjenv.nl.; 10 mail2.minjenv.nl.
nederlandse-sportraad.nl,301,0 .
nidos.nl,308,20 d305047.b.ess.de.barracudanetworks.com.; 10 d305047.a.ess.de.barracudanetworks.com.
nipv.nl,200,10 nipv-nl.mail.protection.outlook.com.
niwo.nl,301,10 niwo-nl.mail.protection.outlook.com.
nji.nl,308,10 nji-nl.o-v1.mx.microsoft.
nlarbeidsinspectie.nl,301,10 mail.ssonet.nl.; 10 mail2.ssonet.nl.
nmi.nl,200,0 nmi-nl.mail.protection.outlook.com.
npo.nl,200,10 npo-nl.mail.protection.outlook.com.
nrgd.nl,301,10 mail1.minjenv.nl.; 10 mail2.minjenv.nl.
nuffic.nl,301,0 nuffic-nl.i-v1.mx.microsoft.
nvao.net,301,10 nvao-net.mail.protection.outlook.com.
nvwa.nl,301,10 mail02.dictu.nl.; 10 mail01.dictu.nl.; 10 mail03.dictu.nl.; 10 mail04.dictu.nl.
nwo.nl,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,0 nwo-nl.c-v1.mx.microsoft.
nza.nl,301,0 nza-nl.p-v1.mx.microsoft.
onderwijsinspectie.nl,301,10 ocwprdms101.minocw.nl.; 10 ocwprdms102.minocw.nl.
onderwijsraad.nl,301,20 filter.sliweb.nl.; 10 spamfilter.onderwijsraad.nl.
onderzoeksraad.nl,200,0 mxb-00957001.gslb.pphosted.com.; 0 mxa-00957001.gslb.pphosted.com.
onvz.nl,301,0 onvz-nl.w-v1.mx.microsoft.
oprijk.nl,301,10 mail2.ssonet.nl.; 10 mail.ssonet.nl.
politieacademie.nl,302,20 mail1.politieacademie.nl.; 10 mail2.politieacademie.nl.
raadopenbaarbestuur.nl,301,10 mail.ssonet.nl.; 10 mail2.ssonet.nl.
raadrh.com,301,0 mail.raadrh.com.
raadrvs.nl,301,10 mail2.ssonet.nl.; 10 mail.ssonet.nl.
raadvanstate.nl,301,10 raadvanstate-nl.u-v1.mx.microsoft.
raadvoorcultuur.nl,301,0 .
raadvoorplantenrassen.nl,200,10 raadvoorplantenrassen-nl.mail.protection.outlook.com.
raadvoorrechtsbijstand.org,301,10 raadvoorrechtsbijstand-org.d-v1.mx.microsoft.
rdi.nl,301,10 mail02.dictu.nl.; 10 mail04.dictu.nl.; 10 mail01.dictu.nl.; 10 mail03.dictu.nl.
rdw.nl,301,0 rdw-nl.f-v1.mx.microsoft.
rechtspraak.nl,308,10 mail2.minjenv.nl.; 10 mail1.minjenv.nl.
referendum-commissie.nl,301,10 mail.ssonet.nl.; 10 mail2.ssonet.nl.
registersocialehygiene.nl,301,10 mail.ssonet.nl.; 10 mail2.ssonet.nl.
