field,text
country_name,"Republic of Uganda"
government_type,"presidential republic"
capital,"Kampala"
chief_of_state,"President Yoweri Kaguta MUSEVENI (since 26 January 1986)"
head_of_government,"Prime Minister Robinah NABBANJA (since 14 June 2021)"
judicial_highest_courts,"Supreme Court of Uganda (consists of the chief justice and at least 6 justices)"
constitution_history,"several previous; latest adopted 27 September 1995, promulgated 8 October 1995"
