subdomain,parent_domain,http_status,mx
acs01.zi.mail.go.th,go.th,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure,none
acs02.zi.mail.go.th,go.th,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure,none
acs03.zi.mail.go.th,go.th,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure,none
admin.dol.go.th,go.th,Failed to connect to admin.dol.go.th port 443 after 408 ms: Could not connect to server,none
amlo.go.th,go.th,301,25 mailgw2.amlo.go.th.; 5 mailgw.amlo.go.th.
amnatcharoenlocal.go.th,go.th,Connection timed out after 3000 milliseconds,10 xpmg.mailsurely.com.
amnatmu.go.th,go.th,Could not resolve host: amnatmu.go.th,none
angkaeo.go.th,go.th,Connection timed out after 3002 milliseconds,none
aomkred.go.th,go.th,Connection timed out after 3000 milliseconds,none
appmobile.niems.go.th,go.th,Connection timed out after 3001 milliseconds,none
apps.go.th,go.th,301,0 mx1.workd.go.th.; 10 mx2.workd.go.th.
apps.loeihospital.go.th,go.th,Could not resolve host: apps.loeihospital.go.th,none
apps.moph.go.th,go.th,Connection timed out after 3001 milliseconds,none
aseannarco.oncb.go.th,go.th,200,none
authen.dol.go.th,go.th,Could not resolve host: authen.dol.go.th,none
autodiscover.bb.go.th,go.th,Failed to connect to autodiscover.bb.go.th port 443 after 452 ms: Could not connect to server,none
autodiscover.dpe.go.th,go.th,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure,none
autodiscover.mfa.go.th,go.th,Failed to connect to autodiscover.mfa.go.th port 443 after 229 ms: Could not connect to server,none
autodiscover.obecmail.obec.go.th,go.th,302,none
autodiscover.oncb.go.th,go.th,404,none
baanmai.go.th,go.th,Connection timed out after 3002 milliseconds,10 xpmg.mailsurely.com.
bakdong.go.th,go.th,Connection timed out after 3001 milliseconds,10 xpmg.mailsurely.com.
banbo.go.th,go.th,SSL certificate problem: self-signed certificate,none
banchang-pt.go.th,go.th,Could not resolve host: banchang-pt.go.th,none
banchangs.go.th,go.th,301,none
banchiang.go.th,go.th,302,10 mail.banchiang.go.th.
banchung.go.th,go.th,Connection timed out after 3001 milliseconds,10 xpmg.mailsurely.com.
bandon.go.th,go.th,200,none
banfangkn.go.th,go.th,Connection timed out after 3001 milliseconds,10 xpmg.mailsurely.com.
bangbo.go.th,go.th,403,none
bangchang.go.th,go.th,Connection timed out after 3001 milliseconds,none
bangduan.go.th,go.th,SSL certificate problem: certificate has expired,10 mail.bangduan.go.th.
bangkhwan.go.th,go.th,Could not resolve host: bangkhwan.go.th,10 xpmg.mailsurely.com.
bangklua.go.th,go.th,Connection timed out after 3002 milliseconds,10 xpmg.mailsurely.com.
banglane.go.th,go.th,Connection timed out after 3001 milliseconds,none
banglaow.go.th,go.th,Connection timed out after 3001 milliseconds,none
bangnampriao.go.th,go.th,403,none
bangnomko.go.th,go.th,Could not resolve host: bangnomko.go.th,10 mail.bangnomko.go.th.
bangpai.go.th,go.th,Connection timed out after 3001 milliseconds,none
bangpaisao.go.th,go.th,Could not resolve host: bangpaisao.go.th,10 xpmg.mailsurely.com.
bangphonua.go.th,go.th,Connection timed out after 3000 milliseconds,none
bangpla.go.th,go.th,403,none
bangplee.go.th,go.th,302,none
bangprong.go.th,go.th,Could not resolve host: bangprong.go.th,none
bangrakam-sao.go.th,go.th,Connection timed out after 3001 milliseconds,none
bangsaichonburi.go.th,go.th,Connection timed out after 3000 milliseconds,none
bangsamak.go.th,go.th,Connection timed out after 3001 milliseconds,none
bangsrakao.go.th,go.th,Could not resolve host: bangsrakao.go.th,10 mail.bangsrakao.go.th.
bangtakean.go.th,go.th,Could not resolve host: bangtakean.go.th,none
bangtoei.go.th,go.th,Connection timed out after 3002 milliseconds,none
bangyor.go.th,go.th,Connection timed out after 3001 milliseconds,none
banhwa.go.th,go.th,Connection timed out after 3002 milliseconds,10 mail.banhwa.go.th.
bankaochonburi.go.th,go.th,Connection timed out after 3000 milliseconds,10 xpmg.mailsurely.com.
bankok-nongnakum.go.th,go.th,Could not resolve host: bankok-nongnakum.go.th,none
bankrang-sp.go.th,go.th,Could not resolve host: bankrang-sp.go.th,none
bankrang.go.th,go.th,301,none
bankrupt.nbtc.go.th,go.th,Could not resolve host: bankrupt.nbtc.go.th,none
banmai-sao.go.th,go.th,Connection timed out after 3000 milliseconds,none
banmainongsai.go.th,go.th,Connection timed out after 3001 milliseconds,none
bannkaokan.go.th,go.th,Could not resolve host: bannkaokan.go.th,none
banprik.go.th,go.th,Connection timed out after 3001 milliseconds,none
banprong.go.th,go.th,301,none
banraiauruea.go.th,go.th,Could not resolve host: banraiauruea.go.th,none
banraidumnoen.go.th,go.th,Could not resolve host: banraidumnoen.go.th,10 xpmg.mailsurely.com.
banrakas.go.th,go.th,Could not resolve host: banrakas.go.th,none
banruea.go.th,go.th,Connection timed out after 3002 milliseconds,none
banya.go.th,go.th,403,none
bb-ca01.bb.go.th,go.th,Could not resolve host: bb-ca01.bb.go.th,none
bb-ca02.bb.go.th,go.th,Could not resolve host: bb-ca02.bb.go.th,none
