hostname,http_status,mx
ambafrance-bn.org,ConnectException,5 mta-gw.infomaniak.ch.
bandar-seri-begawan.diplo.de,200,10 mx2.bund.de.; 10 mx1.bund.de.
brunei.mid.ru,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
brunet.bn,HttpConnectTimeoutException: HTTP connect timed out,10 mail.imail.com.bn.
philippine-embassybrunei.com,IOException: Received RST_STREAM: Protocol error,none
roc-taiwan.org,302,none
