field,text
country_name,"Independent State of Samoa"
government_type,"parliamentary republic"
capital,"Apia"
chief_of_state,"TUIMALEALI'IFANO Va’aletoa Sualauvi II (since 21 July 2017)"
head_of_government,"Prime Minister LA'AULIALEMALIETOA La'auli Leuatea Schmidt (since 16 September 2025)"
judicial_highest_courts,"Court of Appeal (consists of the chief justice and 2 Supreme Court judges and meets once or twice a year); Supreme Court (consists of the chief justice and several judges)"
constitution_history,"several previous (pre-independence); latest 1 January 1962"
