subdomain,parent_domain,http_status,mx
cfitel.gov.ao,gov.ao,Connection timed out after 3001 milliseconds,0 cfitel.gov.ao.
cgpn.gov.ao,gov.ao,SSL: no alternative certificate subject name matches target hostname 'cgpn.gov.ao',10 mail.cgpn.gov.ao.
ciam.gov.ao,gov.ao,200,20 relay1.infosi.gov.ao.; 10 mail4.gov.ao.; 30 aptic.gov.ao.
ciang.gov.ao,gov.ao,SSL: no alternative certificate subject name matches target hostname 'ciang.gov.ao',none
cidadao.gov.ao,gov.ao,SSL: no alternative certificate subject name matches target hostname 'cidadao.gov.ao',20 smtp1.cidadao.gov.ao.; 30 smtp2.cidadao.gov.ao.; 10 smtp.cidadao.gov.ao.
cidadedeluanda.gov.ao,gov.ao,SSL: no alternative certificate subject name matches target hostname 'cidadedeluanda.gov.ao',10 mail.cidadedeluanda.gov.ao.
cidadedokilamba.gov.ao,gov.ao,SSL: no alternative certificate subject name matches target hostname 'cidadedokilamba.gov.ao',10 smtp.cidadedokilamba.gov.ao.; 30 smtp2.cidadedokilamba.gov.ao.; 20 smtp1.cidadedokilamba.gov.ao.
ciddema.gov.ao,gov.ao,SSL certificate problem: certificate has expired,30 smtp2.ciddema.gov.ao.; 10 smtp.ciddema.gov.ao.; 20 smtp1.ciddema.gov.ao.
clese.gov.ao,gov.ao,Could not resolve host: clese.gov.ao,10 mail.clese.gov.ao.
cnc-angola.gov.ao,gov.ao,Connection timed out after 3002 milliseconds,0 cnc-angola.gov.ao.
cnic.gov.ao,gov.ao,200,10 mail.gov.ao.
cnlcp.gov.ao,gov.ao,SSL: no alternative certificate subject name matches target hostname 'cnlcp.gov.ao',none
cnpf.gov.ao,gov.ao,SSL: no alternative certificate subject name matches target hostname 'cnpf.gov.ao',none
cnti.gov.ao,gov.ao,SSL: no alternative certificate subject name matches target hostname 'cnti.gov.ao',10 mail.gov.ao.
cnu.gov.ao,gov.ao,301,10 mail.gov.ao.
cnu.med.gov.ao,gov.ao,Could not resolve host: cnu.med.gov.ao,10 mail.gov.ao.
corrpv.gov.ao,gov.ao,SSL: no alternative certificate subject name matches target hostname 'corrpv.gov.ao',none
cpanel.bienaldeluanda.gov.ao,gov.ao,Could not resolve host: cpanel.bienaldeluanda.gov.ao,none
cpanel.ciam.gov.ao,gov.ao,200,none
cpanel.cnu.gov.ao,gov.ao,Could not resolve host: cpanel.cnu.gov.ao,none
cpanel.gov.ao,gov.ao,Could not resolve host: cpanel.gov.ao,none
cpanel.ianorq.gov.ao,gov.ao,Could not resolve host: cpanel.ianorq.gov.ao,none
cpanel.ifal.gov.ao,gov.ao,Could not resolve host: cpanel.ifal.gov.ao,none
cpanel.inema.gov.ao,gov.ao,Could not resolve host: cpanel.inema.gov.ao,none
cpanel.inis.gov.ao,gov.ao,Could not resolve host: cpanel.inis.gov.ao,none
cpanel.luis.gov.ao,gov.ao,Could not resolve host: cpanel.luis.gov.ao,none
cpanel.medesign.gov.ao,gov.ao,Could not resolve host: cpanel.medesign.gov.ao,none
cpanel.oavpr.gov.ao,gov.ao,Could not resolve host: cpanel.oavpr.gov.ao,none
cpanel.scm.gov.ao,gov.ao,Could not resolve host: cpanel.scm.gov.ao,none
cps.gov.ao,gov.ao,301,10 mail.gov.ao.
csst.gov.ao,gov.ao,Failed to connect to csst.gov.ao port 443 after 397 ms: Could not connect to server,none
ctn.gov.ao,gov.ao,Could not resolve host: ctn.gov.ao,10 mail.gov.ao.
cuandocubango.gov.ao,gov.ao,SSL certificate problem: certificate has expired,none
cuanzanorte.gov.ao,gov.ao,Could not resolve host: cuanzanorte.gov.ao,none
cuanzasul.gov.ao,gov.ao,200,none
culturaemb.gov.ao,gov.ao,Could not resolve host: culturaemb.gov.ao,none
cunene.gov.ao,gov.ao,SSL certificate problem: certificate has expired,10 mail.gov.ao.
desenvolvimento.gov.ao,gov.ao,Could not resolve host: desenvolvimento.gov.ao,none
dialin.oapr.gov.ao,gov.ao,Could not resolve host: dialin.oapr.gov.ao,none
dinam.gov.ao,gov.ao,Could not resolve host: dinam.gov.ao,10 mail.gov.ao.
dinfa.gov.ao,gov.ao,Could not resolve host: dinfa.gov.ao,none
distritodetalatona.gov.ao,gov.ao,Could not resolve host: distritodetalatona.gov.ao,none
dna.minea.gov.ao,gov.ao,SSL certificate problem: unable to get local issuer certificate,none
dnc.gov.ao,gov.ao,Could not resolve host: dnc.gov.ao,none
dncipt.gov.ao,gov.ao,Connection timed out after 3002 milliseconds,none
dndac.gov.ao,gov.ao,Could not resolve host: dndac.gov.ao,10 mail.gov.ao.
dnm.gov.ao,gov.ao,Could not resolve host: dnm.gov.ao,10 mail.gov.ao.
dnop.gov.ao,gov.ao,Could not resolve host: dnop.gov.ao,none
dntr.gov.ao,gov.ao,SSL: no alternative certificate subject name matches target hostname 'dntr.gov.ao',none
dnvt.gov.ao,gov.ao,SSL: no alternative certificate subject name matches target hostname 'dnvt.gov.ao',none
dret.agt.minfin.gov.ao,gov.ao,Could not resolve host: dret.agt.minfin.gov.ao,none
e-gov.gov.ao,gov.ao,SSL: no alternative certificate subject name matches target hostname 'e-gov.gov.ao',none
ebumba.gov.ao,gov.ao,Could not resolve host: ebumba.gov.ao,none
ebumbaapi.gov.ao,gov.ao,Failed to connect to ebumbaapi.gov.ao port 443 after 360 ms: Could not connect to server,none
economia.gov.ao,gov.ao,SSL: no alternative certificate subject name matches target hostname 'economia.gov.ao',10 mail.economia.gov.ao.
ecp.ine.gov.ao,gov.ao,Could not resolve host: ecp.ine.gov.ao,none
eftss.gov.ao,gov.ao,Could not resolve host: eftss.gov.ao,none
egti.gov.ao,gov.ao,Could not resolve host: egti.gov.ao,0 egti-gov-ao.mail.protection.outlook.com.
emails.gov.ao,gov.ao,Connection timed out after 3001 milliseconds,none
empresas.gov.ao,gov.ao,Could not resolve host: empresas.gov.ao,none
enad.gov.ao,gov.ao,SSL: no alternative certificate subject name matches target hostname 'enad.gov.ao',none
enapp.gov.ao,gov.ao,301,10 mail.gov.ao.
enefop.gov.ao,gov.ao,Failed to connect to enefop.gov.ao port 443 after 376 ms: Could not connect to server,none
expo-industria.mind.gov.ao,gov.ao,SSL: no alternative certificate subject name matches target hostname 'expo-industria.mind.gov.ao',none
fada.gov.ao,gov.ao,Could not resolve host: fada.gov.ao,none
fadcom.gov.ao,gov.ao,200,none
fas.gov.ao,gov.ao,Could not resolve host: fas.gov.ao,none
fatca.agt.minfin.gov.ao,gov.ao,Could not resolve host: fatca.agt.minfin.gov.ao,none
fenacult.gov.ao,gov.ao,Could not resolve host: fenacult.gov.ao,none
fgc.gov.ao,gov.ao,Connection timed out after 3001 milliseconds,none
fimaangola.gov.ao,gov.ao,SSL: no alternative certificate subject name matches target hostname 'fimaangola.gov.ao',none
formacao-distancia.gov.ao,gov.ao,SSL: no alternative certificate subject name matches target hostname 'formacao-distancia.gov.ao',none
formacao.gov.ao,gov.ao,SSL: no alternative certificate subject name matches target hostname 'formacao.gov.ao',none
forumsaig.gov.ao,gov.ao,Could not resolve host: forumsaig.gov.ao,none
forumurbanoangola.gov.ao,gov.ao,Connection timed out after 3000 milliseconds,none
fsdea.gov.ao,gov.ao,Connection timed out after 3001 milliseconds,none
fundosoberano.gov.ao,gov.ao,Connection timed out after 3000 milliseconds,none
fwpal01.oapr.gov.ao,gov.ao,Could not resolve host: fwpal01.oapr.gov.ao,none
gabcenso.gov.ao,gov.ao,Could not resolve host: gabcenso.gov.ao,none
gabinetedequadros.gov.ao,gov.ao,SSL: no alternative certificate subject name matches target hostname 'gabinetedequadros.gov.ao',none
gabpcl.gov.ao,gov.ao,SSL: no alternative certificate subject name matches target hostname 'gabpcl.gov.ao',none
gedbpc.gov.ao,gov.ao,Connection timed out after 3001 milliseconds,none
ggpdtbo.gov.ao,gov.ao,Could not resolve host: ggpdtbo.gov.ao,none
ggpen.gov.ao,gov.ao,200,10 mail.ggpen.gov.ao.
gmece.gov.ao,gov.ao,SSL: no alternative certificate subject name matches target hostname 'gmece.gov.ao',none
go.gov.ao,gov.ao,SSL: no alternative certificate subject name matches target hostname 'go.gov.ao',none
gov.ao,gov.ao,302,none
governo.gov.ao,gov.ao,Operation timed out after 3000 milliseconds with 0 bytes received,none
gp.gov.ao,gov.ao,200,none
gpiaa.gov.ao,gov.ao,SSL: no alternative certificate subject name matches target hostname 'gpiaa.gov.ao',none
gpl.gov.ao,gov.ao,SSL: no alternative certificate subject name matches target hostname 'gpl.gov.ao',none
gpsl.gov.ao,gov.ao,Connection timed out after 3001 milliseconds,none
grecima.gov.ao,gov.ao,SSL: no alternative certificate subject name matches target hostname 'grecima.gov.ao',none
gtr.gov.ao,gov.ao,SSL: no alternative certificate subject name matches target hostname 'gtr.gov.ao',none
gue.gov.ao,gov.ao,302,none
gueadmin.gov.ao,gov.ao,Could not resolve host: gueadmin.gov.ao,none
gueonline.gov.ao,gov.ao,Could not resolve host: gueonline.gov.ao,none
hmc.gov.ao,gov.ao,Could not resolve host: hmc.gov.ao,none
hospitaldoprenda.gov.ao,gov.ao,SSL: no alternative certificate subject name matches target hostname 'hospitaldoprenda.gov.ao',none
hospitalpsiquiatricodeluanda.gov.ao,gov.ao,SSL: no alternative certificate subject name matches target hostname 'hospitalpsiquiatricodeluanda.gov.ao',none
hpl.gov.ao,gov.ao,Could not resolve host: hpl.gov.ao,none
huambo.gov.ao,gov.ao,Could not resolve host: huambo.gov.ao,none
huila.gov.ao,gov.ao,Could not resolve host: huila.gov.ao,none
iaac.gov.ao,gov.ao,Could not resolve host: iaac.gov.ao,none
iaca.gov.ao,gov.ao,SSL: no alternative certificate subject name matches target hostname 'iaca.gov.ao',10 mail.gov.ao.
iaj.gov.ao,gov.ao,Could not resolve host: iaj.gov.ao,none
ianorq.gov.ao,gov.ao,Could not resolve host: ianorq.gov.ao,none
iapi.gov.ao,gov.ao,200,none
icoloebengo.luanda.gov.ao,gov.ao,SSL: no alternative certificate subject name matches target hostname 'icoloebengo.luanda.gov.ao',none
idia.gov.ao,gov.ao,SSL: no alternative certificate subject name matches target hostname 'idia.gov.ao',none
idn.gov.ao,gov.ao,Could not resolve host: idn.gov.ao,none
iemp.gov.ao,gov.ao,Could not resolve host: iemp.gov.ao,none
ifal.gov.ao,gov.ao,SSL: no alternative certificate subject name matches target hostname 'ifal.gov.ao',none
ife.gov.ao,gov.ao,SSL: no alternative certificate subject name matches target hostname 'ife.gov.ao',none
ife.minec.gov.ao,gov.ao,SSL: no alternative certificate subject name matches target hostname 'ife.minec.gov.ao',none
igae.gov.ao,gov.ao,200,10 mail.gov.ao.
igca.gov.ao,gov.ao,301,10 mail.gov.ao.
igeo.gov.ao,gov.ao,SSL: no alternative certificate subject name matches target hostname 'igeo.gov.ao',none
ihsma.gov.ao,gov.ao,Connection timed out after 3002 milliseconds,none
iln.gov.ao,gov.ao,Could not resolve host: iln.gov.ao,none
impa.gov.ao,gov.ao,Connection timed out after 3001 milliseconds,10 mail.gov.ao.
imprensanacional.gov.ao,gov.ao,SSL: no alternative certificate subject name matches target hostname 'imprensanacional.gov.ao',none
inaarees.gov.ao,gov.ao,SSL certificate problem: certificate has expired,none
inabe.gov.ao,gov.ao,SSL: no alternative certificate subject name matches target hostname 'inabe.gov.ao',none
inabge.gov.ao,gov.ao,Failed to connect to inabge.gov.ao port 443 after 342 ms: Could not connect to server,none
inac.gov.ao,gov.ao,Connection timed out after 3002 milliseconds,10 mail.gov.ao.
inacom.gov.ao,gov.ao,200,none
inad.gov.ao,gov.ao,Connection timed out after 3002 milliseconds,none
inadec.gov.ao,gov.ao,Could not resolve host: inadec.gov.ao,10 mail.gov.ao.
inagbe.gov.ao,gov.ao,200,none
inamet.gov.ao,gov.ao,SSL: no alternative certificate subject name matches target hostname 'inamet.gov.ao',none
inapem.gov.ao,gov.ao,200,none
inar.gov.ao,gov.ao,Could not resolve host: inar.gov.ao,none
inavic.gov.ao,gov.ao,200,none
inclusaodigital.gov.ao,gov.ao,SSL: no alternative certificate subject name matches target hostname 'inclusaodigital.gov.ao',none
incubadora.maptss.gov.ao,gov.ao,Could not resolve host: incubadora.maptss.gov.ao,none
ine.gov.ao,gov.ao,405,none
inea.gov.ao,gov.ao,SSL: no alternative certificate subject name matches target hostname 'inea.gov.ao',none
inee.gov.ao,gov.ao,SSL: no alternative certificate subject name matches target hostname 'inee.gov.ao',none
inee.med.gov.ao,gov.ao,Could not resolve host: inee.med.gov.ao,none
inefop.gov.ao,gov.ao,SSL: no alternative certificate subject name matches target hostname 'inefop.gov.ao',0 inefop-gov-ao.mail.protection.outlook.com.
inema.gov.ao,gov.ao,Could not resolve host: inema.gov.ao,none
infosi.gov.ao,gov.ao,Could not resolve host: infosi.gov.ao,none
infotur.gov.ao,gov.ao,Could not resolve host: infotur.gov.ao,10 mail.gov.ao.
infqe.med.gov.ao,gov.ao,Could not resolve host: infqe.med.gov.ao,none
inh.gov.ao,gov.ao,Could not resolve host: inh.gov.ao,20 smtp1.inh.gov.ao.; 10 mail.gov.ao.; 10 smtp.inh.gov.ao.; 30 smtp2.inh.gov.ao.
inicc.gov.ao,gov.ao,Could not resolve host: inicc.gov.ao,none
inide.med.gov.ao,gov.ao,Could not resolve host: inide.med.gov.ao,none
inip.gov.ao,gov.ao,SSL: no alternative certificate subject name matches target hostname 'inip.gov.ao',none
inis.gov.ao,gov.ao,Could not resolve host: inis.gov.ao,none
initi.gov.ao,gov.ao,SSL certificate problem: certificate has expired,none
inotu.gov.ao,gov.ao,SSL: no alternative certificate subject name matches target hostname 'inotu.gov.ao',none
inovar.gov.ao,gov.ao,Could not resolve host: inovar.gov.ao,none
inpc.gov.ao,gov.ao,Could not resolve host: inpc.gov.ao,none
ins.gov.ao,gov.ao,Connection timed out after 3002 milliseconds,none
interoperabilidade.gov.ao,gov.ao,SSL: no alternative certificate subject name matches target hostname 'interoperabilidade.gov.ao',none
intranet-qa.gov.ao,gov.ao,Could not resolve host: intranet-qa.gov.ao,none
intranet.angola.gov.ao,gov.ao,Could not resolve host: intranet.angola.gov.ao,none
intranet.gov.ao,gov.ao,Connection timed out after 3000 milliseconds,none
investigacaocientifica.gov.ao,gov.ao,SSL: no alternative certificate subject name matches target hostname 'investigacaocientifica.gov.ao',none
ipa.gov.ao,gov.ao,Could not resolve host: ipa.gov.ao,none
ipat.gov.ao,gov.ao,Connection timed out after 3000 milliseconds,none
ipgul.gov.ao,gov.ao,SSL: no alternative certificate subject name matches target hostname 'ipgul.gov.ao',none
iprocac.gov.ao,gov.ao,Could not resolve host: iprocac.gov.ao,none
irccop.gov.ao,gov.ao,SSL: no alternative certificate subject name matches target hostname 'irccop.gov.ao',10 mail.gov.ao.
irdp.gov.ao,gov.ao,Operation timed out after 3001 milliseconds with 0 bytes received,none
irse.gov.ao,gov.ao,SSL: no alternative certificate subject name matches target hostname 'irse.gov.ao',20 smtp1.irse.gov.ao.; 10 smtp.irse.gov.ao.
irsea.gov.ao,gov.ao,200,none
irsem.gov.ao,gov.ao,Could not resolve host: irsem.gov.ao,none
isep.gov.ao,gov.ao,SSL: no alternative certificate subject name matches target hostname 'isep.gov.ao',none
isutic.gov.ao,gov.ao,SSL: no alternative certificate subject name matches target hostname 'isutic.gov.ao',none
itel-sge.gov.ao,gov.ao,Connection timed out after 3001 milliseconds,none
itel.gov.ao,gov.ao,Could not resolve host: itel.gov.ao,none
jns.gov.ao,gov.ao,SSL: no alternative certificate subject name matches target hostname 'jns.gov.ao',none
juventude.gov.ao,gov.ao,SSL: no alternative certificate subject name matches target hostname 'juventude.gov.ao',none
kilambakiaxi.luanda.gov.ao,gov.ao,302,none
kuandokubango.gov.ao,gov.ao,Could not resolve host: kuandokubango.gov.ao,none
kwanzanorte.gov.ao,gov.ao,SSL: no alternative certificate subject name matches target hostname 'kwanzanorte.gov.ao',none
kwanzasul.gov.ao,gov.ao,SSL: no alternative certificate subject name matches target hostname 'kwanzasul.gov.ao',none
lancoq.gov.ao,gov.ao,Could not resolve host: lancoq.gov.ao,none
livrobranco.gov.ao,gov.ao,Operation timed out after 3000 milliseconds with 0 bytes received,10 mail3.gov.ao.
luanda.gov.ao,gov.ao,302,none
luis.gov.ao,gov.ao,Could not resolve host: luis.gov.ao,none
lundanorte.gov.ao,gov.ao,302,none
lundasul.gov.ao,gov.ao,302,none
lync.oapr.gov.ao,gov.ao,Could not resolve host: lync.oapr.gov.ao,none
lyncdiscover.oapr.gov.ao,gov.ao,Could not resolve host: lyncdiscover.oapr.gov.ao,none
lyncdiscoverinternal.oapr.gov.ao,gov.ao,Could not resolve host: lyncdiscoverinternal.oapr.gov.ao,none
macvg.gov.ao,gov.ao,SSL: no alternative certificate subject name matches target hostname 'macvg.gov.ao',none
macvp.gov.ao,gov.ao,Could not resolve host: macvp.gov.ao,10 mail.gov.ao.
maianga.gov.ao,gov.ao,SSL: no alternative certificate subject name matches target hostname 'maianga.gov.ao',none
mail.agt.gov.ao,gov.ao,Connection timed out after 3001 milliseconds,none
mail.angola-info.gov.ao,gov.ao,Could not resolve host: mail.angola-info.gov.ao,none
mail.angola.gov.ao,gov.ao,Could not resolve host: mail.angola.gov.ao,none
mail.angolainveste.gov.ao,gov.ao,Could not resolve host: mail.angolainveste.gov.ao,none
mail.angolaonline.gov.ao,gov.ao,Could not resolve host: mail.angolaonline.gov.ao,none
mail.angotic.gov.ao,gov.ao,Could not resolve host: mail.angotic.gov.ao,none
mail.bengo.gov.ao,gov.ao,Could not resolve host: mail.bengo.gov.ao,none
mail.benguela.gov.ao,gov.ao,Could not resolve host: mail.benguela.gov.ao,none
mail.bie.gov.ao,gov.ao,SSL: no alternative certificate subject name matches target hostname 'mail.bie.gov.ao',none
mail.bienaldeluanda.gov.ao,gov.ao,SSL: no alternative certificate subject name matches target hostname 'mail.bienaldeluanda.gov.ao',0 ws4.angoweb.net.
mail.biga.gov.ao,gov.ao,Could not resolve host: mail.biga.gov.ao,none
mail.bne.gov.ao,gov.ao,Could not resolve host: mail.bne.gov.ao,none
mail.boletiminformativo.gov.ao,gov.ao,Could not resolve host: mail.boletiminformativo.gov.ao,none
mail.bombeirosdeangola.gov.ao,gov.ao,Could not resolve host: mail.bombeirosdeangola.gov.ao,none
mail.cabinda.gov.ao,gov.ao,Could not resolve host: mail.cabinda.gov.ao,none
mail.cacl.gov.ao,gov.ao,Could not resolve host: mail.cacl.gov.ao,none
mail.casacivil.gov.ao,gov.ao,Could not resolve host: mail.casacivil.gov.ao,none
mail.casacivilpr.gov.ao,gov.ao,Could not resolve host: mail.casacivilpr.gov.ao,none
mail.casamilitar.gov.ao,gov.ao,Could not resolve host: mail.casamilitar.gov.ao,none
mail.cazenga.gov.ao,gov.ao,Could not resolve host: mail.cazenga.gov.ao,none
mail.centroortopedicodeviana.gov.ao,gov.ao,Could not resolve host: mail.centroortopedicodeviana.gov.ao,none
mail.centros-comunitarios.gov.ao,gov.ao,Could not resolve host: mail.centros-comunitarios.gov.ao,none
mail.cfitel.gov.ao,gov.ao,Connection timed out after 3000 milliseconds,none
mail.cgpn.gov.ao,gov.ao,Could not resolve host: mail.cgpn.gov.ao,none
mail.ciam.gov.ao,gov.ao,200,none
mail.ciang.gov.ao,gov.ao,Could not resolve host: mail.ciang.gov.ao,none
mail.cidadao.gov.ao,gov.ao,Could not resolve host: mail.cidadao.gov.ao,none
mail.cidadedeluanda.gov.ao,gov.ao,Failed to connect to mail.cidadedeluanda.gov.ao port 443 after 531 ms: Could not connect to server,none
mail.cidadedokilamba.gov.ao,gov.ao,Could not resolve host: mail.cidadedokilamba.gov.ao,none
mail.ciddema.gov.ao,gov.ao,Could not resolve host: mail.ciddema.gov.ao,none
mail.clese.gov.ao,gov.ao,Connection timed out after 3001 milliseconds,none
mail.cnc-angola.gov.ao,gov.ao,Could not resolve host: mail.cnc-angola.gov.ao,none
mail.cnic.gov.ao,gov.ao,Could not resolve host: mail.cnic.gov.ao,none
mail.cnlcp.gov.ao,gov.ao,Could not resolve host: mail.cnlcp.gov.ao,none
mail.cnpf.gov.ao,gov.ao,Could not resolve host: mail.cnpf.gov.ao,none
mail.cnti.gov.ao,gov.ao,Could not resolve host: mail.cnti.gov.ao,none
mail.cnu.gov.ao,gov.ao,Could not resolve host: mail.cnu.gov.ao,none
mail.corrpv.gov.ao,gov.ao,Could not resolve host: mail.corrpv.gov.ao,none
mail.cps.gov.ao,gov.ao,Could not resolve host: mail.cps.gov.ao,none
mail.ctn.gov.ao,gov.ao,Could not resolve host: mail.ctn.gov.ao,none
mail.cuandocubango.gov.ao,gov.ao,SSL certificate problem: certificate has expired,none
mail.cunene.gov.ao,gov.ao,SSL certificate problem: certificate has expired,10 mail.gov.ao.
mail.dntr.gov.ao,gov.ao,Could not resolve host: mail.dntr.gov.ao,none
mail.dnvt.gov.ao,gov.ao,Could not resolve host: mail.dnvt.gov.ao,none
mail.e-gov.gov.ao,gov.ao,Could not resolve host: mail.e-gov.gov.ao,none
mail.economia.gov.ao,gov.ao,Connection timed out after 3000 milliseconds,none
mail.egti.gov.ao,gov.ao,Connection timed out after 3001 milliseconds,none
mail.empresas.gov.ao,gov.ao,Could not resolve host: mail.empresas.gov.ao,none
mail.enad.gov.ao,gov.ao,Could not resolve host: mail.enad.gov.ao,none
mail.expo-industria.mind.gov.ao,gov.ao,Could not resolve host: mail.expo-industria.mind.gov.ao,none
mail.fada.gov.ao,gov.ao,Could not resolve host: mail.fada.gov.ao,none
mail.fadcom.gov.ao,gov.ao,200,none
mail.fgc.gov.ao,gov.ao,Connection timed out after 3000 milliseconds,none
mail.fimaangola.gov.ao,gov.ao,Could not resolve host: mail.fimaangola.gov.ao,none
mail.formacao-distancia.gov.ao,gov.ao,Could not resolve host: mail.formacao-distancia.gov.ao,none
mail.formacao.gov.ao,gov.ao,Could not resolve host: mail.formacao.gov.ao,none
mail.forumsaig.gov.ao,gov.ao,Could not resolve host: mail.forumsaig.gov.ao,none
mail.gabcenso.gov.ao,gov.ao,Failed to connect to mail.gabcenso.gov.ao port 443 after 531 ms: Could not connect to server,none
mail.gabinetedequadros.gov.ao,gov.ao,Could not resolve host: mail.gabinetedequadros.gov.ao,none
mail.gabpcl.gov.ao,gov.ao,Could not resolve host: mail.gabpcl.gov.ao,none
mail.ggpdtbo.gov.ao,gov.ao,Could not resolve host: mail.ggpdtbo.gov.ao,none
mail.ggpen.gov.ao,gov.ao,Could not resolve host: mail.ggpen.gov.ao,none
mail.gmece.gov.ao,gov.ao,Could not resolve host: mail.gmece.gov.ao,none
mail.gov.ao,gov.ao,200,none
mail.governo.gov.ao,gov.ao,Could not resolve host: mail.governo.gov.ao,none
mail.gpiaa.gov.ao,gov.ao,Could not resolve host: mail.gpiaa.gov.ao,none
mail.gpl.gov.ao,gov.ao,Could not resolve host: mail.gpl.gov.ao,none
mail.grecima.gov.ao,gov.ao,Could not resolve host: mail.grecima.gov.ao,none
mail.gtr.gov.ao,gov.ao,Could not resolve host: mail.gtr.gov.ao,none
mail.hospitaldoprenda.gov.ao,gov.ao,Could not resolve host: mail.hospitaldoprenda.gov.ao,none
mail.hospitalpsiquiatricodeluanda.gov.ao,gov.ao,Could not resolve host: mail.hospitalpsiquiatricodeluanda.gov.ao,none
