hostname,indegree,indegree_tech
belgium.be,7,3
fgov.be,6,1
vlaanderen.be,6,4
wallonie.be,4,0
autoriteprotectiondonnees.be,3,0
gegevensbeschermingsautoriteit.be,3,0
ibz.be,3,0
dataprotectionauthority.be,2,0
ngi.be,2,0
om-mp.be,2,0
irisnet.be,1,0
mil.be,1,0
namur.be,1,0
parlement-wallonie.be,1,0
senate.be,1,0
bruxelles.be,0,2
