subdomain,http_status,mx
3d.ashgabatcity.gov.tm,Could not resolve host: 3d.ashgabatcity.gov.tm,dig error
abuna.turkmenpost.gov.tm,Could not resolve host: abuna.turkmenpost.gov.tm,none
accauntant.turkmenpost.gov.tm,Could not resolve host: accauntant.turkmenpost.gov.tm,dig error
accountant.turkmenpost.gov.tm,Connection timed out after 3001 milliseconds,none
acs.gov.tm,Connection timed out after 3000 milliseconds,20 mail.acs.gov.tm.; 10 mail.acs.gov.tm.
acs.senagatbank.gov.tm,Could not resolve host: acs.senagatbank.gov.tm,none
admin.bdb.gov.tm,Connection timed out after 3000 milliseconds,none
admin.turkmenmetbugat.gov.tm,200,none
adt.gov.tm,Could not resolve host: adt.gov.tm,none
aemtp.minjust.gov.tm,Could not resolve host: aemtp.minjust.gov.tm,none
afghanistan.tmembassy.gov.tm,200,none
agyzsuw.ashgabat.gov.tm,Connection timed out after 3000 milliseconds,none
ahalhakimlik.gov.tm,302,none
ahalkitaphana.gov.tm,Could not resolve host: ahalkitaphana.gov.tm,none
akb.gov.tm,Could not resolve host: akb.gov.tm,none
aktau.tmconsulate.gov.tm,200,dig error
aoc.gov.tm,302,10 mail.sanly.tm.
api.dayhanbank.gov.tm,404,none
api.docs.minagri.gov.tm,Could not resolve host: api.docs.minagri.gov.tm,none
api.serhetabat-dovletabat.gov.tm,403,none
api.tfeb.gov.tm,Connection timed out after 3000 milliseconds,none
api.trl.gov.tm,403,dig error
app.mlsp.gov.tm,SSL: no alternative certificate subject name matches target hostname 'app.mlsp.gov.tm',none
arassachylyk.gov.tm,200,none
archive.gov.tm,Connection timed out after 3001 milliseconds,none
armenia.tmembassy.gov.tm,200,none
ashauk.gov.tm,Connection timed out after 3001 milliseconds,none
ashgabat.gov.tm,403,none
ashgabatairport.gov.tm,SSL certificate problem: certificate has expired,none
ashgabatcity.gov.tm,200,none
ashgabatyylylyk.gov.tm,200,none
astrakhan.tmconsulate.gov.tm,200,none
asuda.gov.tm,200,none
atte.gov.tm,200,none
austria.tmembassy.gov.tm,200,none
auth.dayhanbank.gov.tm,302,none
auth.tfeb.gov.tm,Connection timed out after 3001 milliseconds,none
awaza.gov.tm,Could not resolve host: awaza.gov.tm,none
awazasport.gov.tm,Could not resolve host: awazasport.gov.tm,none
awtohyzmat.gov.tm,Could not resolve host: awtohyzmat.gov.tm,none
awtoulag.gov.tm,200,none
ayauk.gov.tm,200,none
azerbaijan.tmembassy.gov.tm,200,none
azykharytlar.gov.tm,Could not resolve host: azykharytlar.gov.tm,none
b24.tstb.gov.tm,Could not resolve host: b24.tstb.gov.tm,none
bagtkoshgi.gov.tm,302,none
bagtyyarlyk.gov.tm,200,none
balkan.gov.tm,302,none
balkanagyzsuw.gov.tm,Connection timed out after 3001 milliseconds,none
balkankitaphana.gov.tm,Connection timed out after 3001 milliseconds,none
balkanmuseum.gov.tm,200,none
balykgorag.gov.tm,200,none
bdb.gov.tm,Connection timed out after 3000 milliseconds,none
belarus.tmembassy.gov.tm,200,none
belgium.tmembassy.gov.tm,Could not resolve host: belgium.tmembassy.gov.tm,none
bellikal.fineconomic.gov.tm,Could not resolve host: bellikal.fineconomic.gov.tm,none
bit.cybersec.gov.tm,Could not resolve host: bit.cybersec.gov.tm,none
bp.gov.tm,Could not resolve host: bp.gov.tm,10 mail.sanly.tm.
caa.gov.tm,403,10 mail.sanly.tm.
capar.turkmenpost.gov.tm,SSL: no alternative certificate subject name matches target hostname 'capar.turkmenpost.gov.tm',none
card.tbbank.gov.tm,Connection timed out after 3000 milliseconds,none
cci.gov.tm,200,none
cefavaza2019.gov.tm,Could not resolve host: cefavaza2019.gov.tm,none
centreg.gov.tm,200,none
cert.gov.tm,Could not resolve host: cert.gov.tm,none
chagalar-kitaphana.gov.tm,200,20 mail.chagalar-kitaphana.gov.tm.; 10 mail.chagalar-kitaphana.gov.tm.
china.tmembassy.gov.tm,200,none
cld.bp.gov.tm,Could not resolve host: cld.bp.gov.tm,none
cld.fineconomic.gov.tm,Could not resolve host: cld.fineconomic.gov.tm,none
codes.trl.gov.tm,200,none
conference.gov.tm,SSL certificate problem: certificate has expired,none
construction.gov.tm,302,none
consular.tmembassy.gov.tm,200,none
content.turkmentv.gov.tm,Could not resolve host: content.turkmentv.gov.tm,dig error
court.gov.tm,200,none
crm.deg.gov.tm,Connection timed out after 3000 milliseconds,none
crm.iicmet.gov.tm,Could not resolve host: crm.iicmet.gov.tm,none
crm.tgu.gov.tm,Connection timed out after 3001 milliseconds,none
customs.gov.tm,200,dig error
cybersec.gov.tm,Could not resolve host: cybersec.gov.tm,none
dashoguz.gov.tm,200,none
dashoguzairport.gov.tm,301,none
dashoguzawtoulag.gov.tm,Could not resolve host: dashoguzawtoulag.gov.tm,none
dashoguzkitaphana.gov.tm,SSL certificate problem: certificate has expired,none
dashoguzmuseum.gov.tm,200,none
dayhanbank.gov.tm,200,none
deg.gov.tm,Connection timed out after 3002 milliseconds,none
demiryollary.gov.tm,Could not resolve host: demiryollary.gov.tm,none
democratic-party.gov.tm,Could not resolve host: democratic-party.gov.tm,none
doc.mincom.gov.tm,Connection timed out after 3001 milliseconds,none
doc.turkmenpost.gov.tm,Connection timed out after 3001 milliseconds,none
docc.mincom.gov.tm,Connection timed out after 3001 milliseconds,none
docs.bp.gov.tm,SSL certificate problem: certificate has expired,none
docs.minagri.gov.tm,Could not resolve host: docs.minagri.gov.tm,none
dovletkitaphana.gov.tm,200,20 mail.dovletkitaphana.gov.tm.; 10 mail.dovletkitaphana.gov.tm.
drg.gov.tm,200,none
dtyb.gov.tm,SSL certificate problem: certificate has expired,none
e-hasabat.scct.gov.tm,Could not resolve host: e-hasabat.scct.gov.tm,none
e.ashgabat.gov.tm,200,none
e.fineconomic.gov.tm,200,dig error
e.gov.tm,Connection timed out after 3002 milliseconds,none
e.tax.gov.tm,SSL: no alternative certificate subject name matches target hostname 'e.tax.gov.tm',none
eapp.migration.gov.tm,Connection timed out after 3001 milliseconds,none
ecom.tfeb.gov.tm,403,none
ecomt.tfeb.gov.tm,403,none
edu.ayauk.gov.tm,SSL certificate problem: certificate has expired,none
education.gov.tm,403,10 mail.sanly.tm.
epg.senagatbank.gov.tm,Could not resolve host: epg.senagatbank.gov.tm,none
etalon.gov.tm,Could not resolve host: etalon.gov.tm,none
exchange.gov.tm,Could not resolve host: exchange.gov.tm,20 mail.exchange.gov.tm.; 10 mail.exchange.gov.tm.
exp-e1.conference.gov.tm,Could not resolve host: exp-e1.conference.gov.tm,none
finance.trl.gov.tm,302,none
fineconomic.gov.tm,200,none
france.tmembassy.gov.tm,200,none
frankfurt.tmconsulate.gov.tm,200,none
garagumbank.gov.tm,Could not resolve host: garagumbank.gov.tm,none
georgia.tmembassy.gov.tm,200,none
germany.tmembassy.gov.tm,200,dig error
gov.tm,ConnectException,dig error
gozgalmayanemlakgullugy.gov.tm,200,none
gyrat.toleg.gov.tm,Could not resolve host: gyrat.toleg.gov.tm,none
halkbank.gov.tm,Could not resolve host: halkbank.gov.tm,none
haly.turkmenhali.gov.tm,Could not resolve host: haly.turkmenhali.gov.tm,none
herat.tmconsulate.gov.tm,200,none
hyzmat.ashgabat.gov.tm,Failed to connect to hyzmat.ashgabat.gov.tm port 443 after 593 ms: Could not connect to server,dig error
i.tfeb.gov.tm,302,none
ib.dayhanbank.gov.tm,301,none
ib.garagumbank.gov.tm,Could not resolve host: ib.garagumbank.gov.tm,none
ib.gov.tm,Connection timed out after 3002 milliseconds,none
ib.presidentbank.gov.tm,Could not resolve host: ib.presidentbank.gov.tm,none
ib.senagatbank.gov.tm,Could not resolve host: ib.senagatbank.gov.tm,none
ib.tbbank.gov.tm,Connection timed out after 3001 milliseconds,none
ib.tfeb.gov.tm,Connection timed out after 3001 milliseconds,none
