subdomain,parent_domain,http_status
metoffice.gov.tt,gov.tt,200
metproducts.gov.tt,gov.tt,Could not resolve host: metproducts.gov.tt
mi.ttbizlink.gov.tt,gov.tt,Failed to connect to mi.ttbizlink.gov.tt port 443 after 454 ms: Could not connect to server
mndsi.gov.tt,gov.tt,SSL: no alternative certificate subject name matches target hostname 'mndsi.gov.tt'
mns.gov.tt,gov.tt,SSL certificate problem: unable to get local issuer certificate
moe.gov.tt,gov.tt,Could not resolve host: moe.gov.tt
moepress.moe.gov.tt,gov.tt,Connection timed out after 3000 milliseconds
moj.gov.tt,gov.tt,Connection timed out after 3001 milliseconds
molsed.gov.tt,gov.tt,Could not resolve host: molsed.gov.tt
molsmed-vc.gov.tt,gov.tt,Connection timed out after 3000 milliseconds
molsmed.gov.tt,gov.tt,SSL: no alternative certificate subject name matches target hostname 'molsmed.gov.tt'
mowt.gov.tt,gov.tt,SSL certificate problem: unable to get local issuer certificate
mpa.gov.tt,gov.tt,TLS connect error: error:0A000458:SSL routines::tlsv1 unrecognized name
mpalyncfe02.pos.pai.gov.tt,gov.tt,Could not resolve host: mpalyncfe02.pos.pai.gov.tt
mpamail01.pos.pai.gov.tt,gov.tt,Could not resolve host: mpamail01.pos.pai.gov.tt
mpsd.gov.tt,gov.tt,Connection timed out after 3001 milliseconds
mpu.gov.tt,gov.tt,Operation timed out after 3001 milliseconds with 0 bytes received
mrsp.gov.tt,gov.tt,Could not resolve host: mrsp.gov.tt
msya.gov.tt,gov.tt,200
mts.social.gov.tt,gov.tt,301
mysite.caa.gov.tt,gov.tt,401
mysites.auditorgeneral.gov.tt,gov.tt,Could not resolve host: mysites.auditorgeneral.gov.tt
mysites.mpa.gov.tt,gov.tt,Connection timed out after 3001 milliseconds
mysites.nalis.gov.tt,gov.tt,Connection timed out after 3002 milliseconds
nalis.gov.tt,gov.tt,Could not resolve host: nalis.gov.tt
nalismail.nalis.gov.tt,gov.tt,Could not resolve host: nalismail.nalis.gov.tt
nationalsecurity.gov.tt,gov.tt,Could not resolve host: nationalsecurity.gov.tt
natt.gov.tt,gov.tt,200
navy.social.gov.tt,gov.tt,Could not resolve host: navy.social.gov.tt
ndsi.gov.tt,gov.tt,SSL: no alternative certificate subject name matches target hostname 'ndsi.gov.tt'
nedco.gov.tt,gov.tt,Could not resolve host: nedco.gov.tt
new.finance.gov.tt,gov.tt,SSL: no alternative certificate subject name matches target hostname 'new.finance.gov.tt'
new.fiu.gov.tt,gov.tt,SSL certificate problem: certificate has expired
new.msya.gov.tt,gov.tt,TLS connect error: error:0A000458:SSL routines::tlsv1 unrecognized name
nms.social.gov.tt,gov.tt,SSL: no alternative certificate subject name matches target hostname 'nms.social.gov.tt'
noc.gov.tt,gov.tt,Could not resolve host: noc.gov.tt
oa.mpsd.gov.tt,gov.tt,Connection timed out after 3002 milliseconds
oa.social.gov.tt,gov.tt,SSL: no alternative certificate subject name matches target hostname 'oa.social.gov.tt'
oab.mpsd.gov.tt,gov.tt,Could not resolve host: oab.mpsd.gov.tt
oab.social.gov.tt,gov.tt,SSL: no alternative certificate subject name matches target hostname 'oab.social.gov.tt'
office.caa.gov.tt,gov.tt,SSL certificate problem: certificate has expired
office.finance.gov.tt,gov.tt,SSL: no alternative certificate subject name matches target hostname 'office.finance.gov.tt'
office.mpa.gov.tt,gov.tt,Connection timed out after 3002 milliseconds
office.nalis.gov.tt,gov.tt,Connection timed out after 3002 milliseconds
old.fiu.gov.tt,gov.tt,SSL certificate problem: certificate has expired
olive.social.gov.tt,gov.tt,SSL: no alternative certificate subject name matches target hostname 'olive.social.gov.tt'
onbase.gov.tt,gov.tt,200
opac.nalis.gov.tt,gov.tt,Connection timed out after 3002 milliseconds
opm.gov.tt,gov.tt,200
outlook.nalis.gov.tt,gov.tt,SSL certificate problem: unable to get local issuer certificate
owa.energy.gov.tt,gov.tt,Connection timed out after 3000 milliseconds
owa.ird.gov.tt,gov.tt,403
owa.mpa.gov.tt,gov.tt,Connection timed out after 3002 milliseconds
owa.poscorp.gov.tt,gov.tt,Could not resolve host: owa.poscorp.gov.tt
owa.social.gov.tt,gov.tt,Could not resolve host: owa.social.gov.tt
owa1.mns.gov.tt,gov.tt,Could not resolve host: owa1.mns.gov.tt
owa2.ird.gov.tt,gov.tt,500
paria.mns.gov.tt,gov.tt,Could not resolve host: paria.mns.gov.tt
payee.mowt.gov.tt,gov.tt,302
payment.ipo.gov.tt,gov.tt,200
pco.tha.gov.tt,gov.tt,406
people.social.gov.tt,gov.tt,Could not resolve host: people.social.gov.tt
planning.gov.tt,gov.tt,301
poolexternal.mns.gov.tt,gov.tt,Connection timed out after 3001 milliseconds
pop.trha.gov.tt,gov.tt,Could not resolve host: pop.trha.gov.tt
por.mowt.gov.tt,gov.tt,200
portal.ird.gov.tt,gov.tt,Could not resolve host: portal.ird.gov.tt
portal.mpu.gov.tt,gov.tt,Connection timed out after 3001 milliseconds
portal.nalis.gov.tt,gov.tt,Connection timed out after 3002 milliseconds
portal.social.gov.tt,gov.tt,SSL: no alternative certificate subject name matches target hostname 'portal.social.gov.tt'
portal.wasa.gov.tt,gov.tt,Connection timed out after 3001 milliseconds
poscorp.gov.tt,gov.tt,Connection timed out after 3001 milliseconds
prison.gov.tt,gov.tt,TLS connect error: error:0A0000C6:SSL routines::packet length too long
probation.gov.tt,gov.tt,Could not resolve host: probation.gov.tt
project.caa.gov.tt,gov.tt,401
projects.mpa.gov.tt,gov.tt,Connection timed out after 3000 milliseconds
psangelica.ttps.gov.tt,gov.tt,Could not resolve host: psangelica.ttps.gov.tt
psholly.ttps.gov.tt,gov.tt,Could not resolve host: psholly.ttps.gov.tt
psjuniper.ttps.gov.tt,gov.tt,Could not resolve host: psjuniper.ttps.gov.tt
rdlg.gov.tt,gov.tt,200
recruitment.moe.gov.tt,gov.tt,Operation timed out after 3000 milliseconds with 0 bytes received
red.social.gov.tt,gov.tt,Could not resolve host: red.social.gov.tt
reg.urp.gov.tt,gov.tt,SSL certificate problem: unable to get local issuer certificate
register.foreign.gov.tt,gov.tt,200
registration.fiu.gov.tt,gov.tt,200
remote.mpu.gov.tt,gov.tt,Connection timed out after 3000 milliseconds
reports.moe.gov.tt,gov.tt,Connection timed out after 3001 milliseconds
research.ima.gov.tt,gov.tt,Could not resolve host: research.ima.gov.tt
respect.noc.gov.tt,gov.tt,Could not resolve host: respect.noc.gov.tt
rgd.gov.tt,gov.tt,SSL: no alternative certificate subject name matches target hostname 'rgd.gov.tt'
rgd.legalaffairs.gov.tt,gov.tt,SSL certificate problem: unable to get local issuer certificate
rsna.foreign.gov.tt,gov.tt,Could not resolve host: rsna.foreign.gov.tt
salimp.ytepp.gov.tt,gov.tt,Could not resolve host: salimp.ytepp.gov.tt
sandbox.cso.gov.tt,gov.tt,200
scholarships.gov.tt,gov.tt,Could not resolve host: scholarships.gov.tt
scholarships.moe.gov.tt,gov.tt,200
server.prison.gov.tt,gov.tt,Could not resolve host: server.prison.gov.tt
service.social.gov.tt,gov.tt,Could not resolve host: service.social.gov.tt
services.caa.gov.tt,gov.tt,SSL certificate problem: certificate has expired
services.mpa.gov.tt,gov.tt,Could not resolve host: services.mpa.gov.tt
sfangelica.ttps.gov.tt,gov.tt,Could not resolve host: sfangelica.ttps.gov.tt
sfholly.ttps.gov.tt,gov.tt,Could not resolve host: sfholly.ttps.gov.tt
sfjuniper.ttps.gov.tt,gov.tt,Could not resolve host: sfjuniper.ttps.gov.tt
sgcoriander.ttps.gov.tt,gov.tt,Could not resolve host: sgcoriander.ttps.gov.tt
sgholly.ttps.gov.tt,gov.tt,Could not resolve host: sgholly.ttps.gov.tt
sgjuniper.ttps.gov.tt,gov.tt,Could not resolve host: sgjuniper.ttps.gov.tt
sims.moe.gov.tt,gov.tt,403
sip.envw.gov.tt,gov.tt,Could not resolve host: sip.envw.gov.tt
sip.gov.tt,gov.tt,Connection timed out after 3002 milliseconds
sip.mpa.gov.tt,gov.tt,Could not resolve host: sip.mpa.gov.tt
sip.social.gov.tt,gov.tt,Could not resolve host: sip.social.gov.tt
sip.wasa.gov.tt,gov.tt,Could not resolve host: sip.wasa.gov.tt
siparia.mns.gov.tt,gov.tt,Could not resolve host: siparia.mns.gov.tt
skype.mns.gov.tt,gov.tt,Could not resolve host: skype.mns.gov.tt
skypeedge.mns.gov.tt,gov.tt,Connection timed out after 3002 milliseconds
social.gov.tt,gov.tt,301
sport.gov.tt,gov.tt,Could not resolve host: sport.gov.tt
ssa.gov.tt,gov.tt,Failed to connect to ssa.gov.tt port 443 after 1361 ms: Could not connect to server
