subdomain,http_status,mx
access.mm.gov.om,302,none
admin.ncsi.gov.om,Could not resolve host: admin.ncsi.gov.om,none
admincourt.gov.om,Connection timed out after 3002 milliseconds,10 mx01.admincourt.gov.om.
advert.pamr.gov.om,Resolving timed out after 3001 milliseconds,none
agm.mcd.gov.om,Could not resolve host: agm.mcd.gov.om,none
albarwa.moh.gov.om,Connection timed out after 3002 milliseconds,none
alms.part.gov.om,Could not resolve host: alms.part.gov.om,none
alraffd.gov.om,Could not resolve host: alraffd.gov.om,none
ambassadors.cert.gov.om,200,none
ams.sai.gov.om,Could not resolve host: ams.sai.gov.om,none
annualreport.isfu.gov.om,Resolving timed out after 3001 milliseconds,none
api.quran.mara.gov.om,SSL: no alternative certificate subject name matches target hostname 'api.quran.mara.gov.om',none
apm.mrmwr.gov.om,Could not resolve host: apm.mrmwr.gov.om,none
app.gcloud.gov.om,Could not resolve host: app.gcloud.gov.om,none
app.isccloud.gov.om,Could not resolve host: app.isccloud.gov.om,none
apps.diwan.gov.om,Could not resolve host: apps.diwan.gov.om,none
apps.heac.gov.om,Recv failure: Connexion ré-initialisée par le correspondant,none
apps.mog.gov.om,Failed to connect to apps.mog.gov.om port 443 after 236 ms: Could not connect to server,none
apps.mrmwr.gov.om,Could not resolve host: apps.mrmwr.gov.om,dig error
apps1.mone.gov.om,Could not resolve host: apps1.mone.gov.om,none
apps1.ncsi.gov.om,Could not resolve host: apps1.ncsi.gov.om,none
appsjbr.mara.gov.om,Connection timed out after 3001 milliseconds,none
archives.nraa.gov.om,Connection timed out after 3001 milliseconds,none
asas.mohe.gov.om,Could not resolve host: asas.mohe.gov.om,none
autodicover.gcloud.gov.om,Could not resolve host: autodicover.gcloud.gov.om,none
autodiscover.admincourt.gov.om,Connection timed out after 3001 milliseconds,none
autodiscover.business.gov.om,Could not resolve host: autodiscover.business.gov.om,none
autodiscover.caa.gov.om,403,none
autodiscover.cbo.gov.om,Connection timed out after 3001 milliseconds,none
autodiscover.cert.gov.om,Could not resolve host: autodiscover.cert.gov.om,none
autodiscover.civilpension.gov.om,TLS connect error: error:0A00010B:SSL routines::wrong version number,none
autodiscover.diwan.gov.om,Could not resolve host: autodiscover.diwan.gov.om,5 email.diwan.gov.om.
autodiscover.duqm.gov.om,302,none
autodiscover.fiu.gov.om,Connection timed out after 3002 milliseconds,none
autodiscover.gcloud.gov.om,Failed to connect to autodiscover.gcloud.gov.om port 443 after 230 ms: Could not connect to server,none
autodiscover.isc.gov.om,Could not resolve host: autodiscover.isc.gov.om,dig error
autodiscover.isccloud.gov.om,Could not resolve host: autodiscover.isccloud.gov.om,none
autodiscover.isfu.gov.om,Could not resolve host: autodiscover.isfu.gov.om,dig error
autodiscover.maf.gov.om,Could not resolve host: autodiscover.maf.gov.om,none
autodiscover.manpower.gov.om,Could not resolve host: autodiscover.manpower.gov.om,none
autodiscover.mcd.gov.om,Could not resolve host: autodiscover.mcd.gov.om,none
autodiscover.mctmnet.gov.om,Could not resolve host: autodiscover.mctmnet.gov.om,none
autodiscover.meca.gov.om,Resolving timed out after 3000 milliseconds,none
autodiscover.mhc.gov.om,Could not resolve host: autodiscover.mhc.gov.om,none
autodiscover.mm.gov.om,302,none
autodiscover.mmc.gov.om,SSL certificate problem: certificate has expired,none
autodiscover.moci.gov.om,Resolving timed out after 3001 milliseconds,dig error
autodiscover.mocs.gov.om,Resolving timed out after 3000 milliseconds,none
autodiscover.modpf.gov.om,Could not resolve host: autodiscover.modpf.gov.om,none
autodiscover.mof.gov.om,Connection timed out after 3002 milliseconds,none
autodiscover.mog.gov.om,Could not resolve host: autodiscover.mog.gov.om,none
autodiscover.mohcsr.gov.om,Failed to connect to autodiscover.mohcsr.gov.om port 443 after 306 ms: Could not connect to server,none
autodiscover.mohe.gov.om,Could not resolve host: autodiscover.mohe.gov.om,none
autodiscover.moi.gov.om,302,none
autodiscover.mone.gov.om,Could not resolve host: autodiscover.mone.gov.om,none
autodiscover.mosa.gov.om,Could not resolve host: autodiscover.mosa.gov.om,none
autodiscover.mosd.gov.om,Could not resolve host: autodiscover.mosd.gov.om,none
autodiscover.mot.gov.om,Could not resolve host: autodiscover.mot.gov.om,none
autodiscover.motc.gov.om,Could not resolve host: autodiscover.motc.gov.om,none
autodiscover.nce.gov.om,Connection timed out after 3001 milliseconds,none
autodiscover.ncsi.gov.om,302,none
autodiscover.nm.gov.om,Could not resolve host: autodiscover.nm.gov.om,none
autodiscover.omantourism.gov.om,Resolving timed out after 3000 milliseconds,none
autodiscover.omsb.gov.om,Could not resolve host: autodiscover.omsb.gov.om,none
autodiscover.omsgd.gov.om,Resolving timed out after 3000 milliseconds,dig error
autodiscover.paca.gov.om,Could not resolve host: autodiscover.paca.gov.om,none
autodiscover.paci.gov.om,Could not resolve host: autodiscover.paci.gov.om,none
autodiscover.paew.gov.om,Could not resolve host: autodiscover.paew.gov.om,none
autodiscover.pamr.gov.om,Resolving timed out after 3000 milliseconds,none
autodiscover.part.gov.om,Connection timed out after 3001 milliseconds,none
autodiscover.pasfr.gov.om,Could not resolve host: autodiscover.pasfr.gov.om,none
autodiscover.pasi.gov.om,Could not resolve host: autodiscover.pasi.gov.om,none
autodiscover.rca.gov.om,Connection timed out after 3002 milliseconds,none
autodiscover.rfo.gov.om,302,none
autodiscover.rgo.gov.om,Connection timed out after 3002 milliseconds,none
autodiscover.rop.gov.om,Could not resolve host: autodiscover.rop.gov.om,none
autodiscover.sai.gov.om,Could not resolve host: autodiscover.sai.gov.om,none
autodiscover.scp.gov.om,Could not resolve host: autodiscover.scp.gov.om,none
autodiscover.sgrf.gov.om,Could not resolve host: autodiscover.sgrf.gov.om,dig error
autodiscover.sm.gov.om,Could not resolve host: autodiscover.sm.gov.om,none
autodiscover.taxoman.gov.om,302,none
autodiscover.tenderboard.gov.om,Could not resolve host: autodiscover.tenderboard.gov.om,none
autodiscover.tra.gov.om,Could not resolve host: autodiscover.tra.gov.om,none
autodiscover.trc.gov.om,SSL certificate problem: certificate has expired,none
av.ncsi.gov.om,Could not resolve host: av.ncsi.gov.om,none
bareed.mohe.gov.om,Could not resolve host: bareed.mohe.gov.om,none
bi.trc.gov.om,SSL certificate problem: certificate has expired,none
biportal.mof.gov.om,Connection timed out after 3002 milliseconds,none
