subdomain,http_status,mx
2fa.hpb.gov.sg,Could not resolve host: 2fa.hpb.gov.sg,none
access.ida.gov.sg,Could not resolve host: access.ida.gov.sg,none
access.medinet.gov.sg,Could not resolve host: access.medinet.gov.sg,none
accessmsf.ida.gov.sg,Could not resolve host: accessmsf.ida.gov.sg,none
account.cube.gov.sg,Could not resolve host: account.cube.gov.sg,none
aceonline.mom.gov.sg,Could not resolve host: aceonline.mom.gov.sg,none
aceqbj.ace.gov.sg,Could not resolve host: aceqbj.ace.gov.sg,none
aceqportal.ace.gov.sg,Could not resolve host: aceqportal.ace.gov.sg,none
acra.gov.sg,301,60 mx3.sgict.gov.sg.; 20 mx1.sgict.gov.sg.; 50 mx4.sgict.gov.sg.; 10 mx2.sgict.gov.sg.
adfs.mccy.gov.sg,Could not resolve host: adfs.mccy.gov.sg,none
adfs.msf.gov.sg,Could not resolve host: adfs.msf.gov.sg,none
admin.am4u.gov.sg,Could not resolve host: admin.am4u.gov.sg,none
admin.cube.gov.sg,Could not resolve host: admin.cube.gov.sg,none
admin.pmo.gov.sg,Could not resolve host: admin.pmo.gov.sg,none
admin.sites.cube.gov.sg,Could not resolve host: admin.sites.cube.gov.sg,none
admin.sps.gov.sg,Could not resolve host: admin.sps.gov.sg,none
admin.stb.gov.sg,Could not resolve host: admin.stb.gov.sg,none
aduser.apadmin.gov.sg,Could not resolve host: aduser.apadmin.gov.sg,none
aduser.uat-apadmin.gov.sg,Could not resolve host: aduser.uat-apadmin.gov.sg,none
aem.moe.gov.sg,Could not resolve host: aem.moe.gov.sg,none
aep.nac.gov.sg,Could not resolve host: aep.nac.gov.sg,none
afm-hcl-portal.sgnet.gov.sg,Could not resolve host: afm-hcl-portal.sgnet.gov.sg,none
afm-ncs-itsm.sgnet.gov.sg,Could not resolve host: afm-ncs-itsm.sgnet.gov.sg,none
afm-ncs-portal.sgnet.gov.sg,Could not resolve host: afm-ncs-portal.sgnet.gov.sg,none
afm-nec-itsm.sgnet.gov.sg,Could not resolve host: afm-nec-itsm.sgnet.gov.sg,none
afm-nec-portal.sgnet.gov.sg,Could not resolve host: afm-nec-portal.sgnet.gov.sg,none
afm-nec-rdss.sgnet.gov.sg,Could not resolve host: afm-nec-rdss.sgnet.gov.sg,none
agc.gov.sg,301,60 mx4.sgict.gov.sg.; 50 mx3.sgict.gov.sg.; 20 mx2.sgict.gov.sg.; 10 mx1.sgict.gov.sg.
agcvldb.agc.gov.sg,Could not resolve host: agcvldb.agc.gov.sg,none
agd.gov.sg,Could not resolve host: agd.gov.sg,60 mx3.sgict.gov.sg.; 20 mx1.sgict.gov.sg.; 10 mx2.sgict.gov.sg.; 50 mx4.sgict.gov.sg.
ago.gov.sg,Could not resolve host: ago.gov.sg,10 mx1.sgict.gov.sg.; 60 mx4.sgict.gov.sg.; 50 mx3.sgict.gov.sg.; 20 mx2.sgict.gov.sg.
ahprs.moh.gov.sg,Could not resolve host: ahprs.moh.gov.sg,none
alternate-stg.ica.gov.sg,Could not resolve host: alternate-stg.ica.gov.sg,none
alternate.ica.gov.sg,Could not resolve host: alternate.ica.gov.sg,none
alumni.scp.gov.sg,Connection timed out after 3001 milliseconds,none
am4u.gov.sg,Could not resolve host: am4u.gov.sg,none
ams-stg.mfa.gov.sg,Could not resolve host: ams-stg.mfa.gov.sg,none
ams.mfa.gov.sg,Could not resolve host: ams.mfa.gov.sg,none
