field,text
country_name,"Union of Burma"
government_type,"military regime"
capital,"Rangoon (aka Yangon, continues to be recognized as the primary Burmese capital by the US Government); Nay Pyi Taw is the administrative capital"
chief_of_state,"Acting President Sr. Gen. MIN AUNG HLAING (since 31 July 2025)"
head_of_government,"Prime Minister NYO SAW (since 31 July 2025)"
judicial_highest_courts,"Supreme Court of the Union (consists of the chief justice and 7-11 judges)"
constitution_history,"previous 1947, 1974 (suspended until 2008); latest drafted 9 April 2008, approved by referendum 29 May 2008"
