field,text
country_name,"Republic of Malawi"
government_type,"presidential republic"
capital,"Lilongwe"
chief_of_state,"President Peter MUTHARIKA (since 4 October 2025)"
head_of_government,"President Peter MUTHARIKA (since 4 October 2025)"
judicial_highest_courts,"Supreme Court of Appeal (consists of the chief justice and at least 3 judges)"
constitution_history,"previous 1953 (pre-independence), 1964, 1966; latest drafted January to May 1994, approved 16 May 1994, entered into force 18 May 1995"
