subdomain,mx
acacias-meta.gov.co,none
academiavirtual.samanadigital.gov.co,none
acceso.banagrario.gov.co,none
acceso.bancoagrario.gov.co,none
acceso.findeter.gov.co,none
access.fna.gov.co,none
access.policia.gov.co,none
access.ramajudicial.gov.co,none
acr.gov.co,10 correo.acr.gov.co.
acrp.reintegracion.gov.co,none
acuavalle.gov.co,5 alt1.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 1 aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.
adfs.antv.gov.co,none
admin.aerocivil.gov.co,none
admin.municipiocolombiano.gov.co,none
aerocivil.gov.co,0 aerocivil-gov-co.mail.protection.outlook.com.
aeroparquejuanpablo.gov.co,none
afiliacionrs.dssa.gov.co,none
afrodita.ica.gov.co,none
agata.barrancabermeja.gov.co,none
agencialogistica.gov.co,30 ALT4.ASPMX.L.GOOGLE.COM.; 30 ALT3.ASPMX.L.GOOGLE.COM.; 1 mail.agencialogistica.gov.co.; 20 ALT2.ASPMX.L.GOOGLE.COM.; 20 ALT1.ASPMX.L.GOOGLE.COM.; 10 ASPMX.L.GOOGLE.COM.
agriculturacauca.gov.co,none
agronet.gov.co,none
aguasdelhuila.gov.co,none
aim-meta.gov.co,none
albuzonexc.cartagena.gov.co,none
alcaldianeiva.gov.co,none
alfm-remoto.agencialogistica.gov.co,none
alianzasproductivas.minagricultura.gov.co,none
ambientebogota.gov.co,none
analisis.mineducacion.gov.co,none
andalucia.gov.co,none
anh.gov.co,none
ani.gov.co,none
anm.gov.co,none
anspe.gov.co,none
antecedentes.policia.gov.co,none
anywhere.das.gov.co,none
apccolombia.gov.co,none
aplicaciones.corantioquia.gov.co,none
aplicaciones.ins.gov.co,none
aplicaciones.itagui.gov.co,none
aplicaciones.vuce.gov.co,none
aplicacionesadf.aerocivil.gov.co,none
aplicacionesproduccion.ins.gov.co,none
aplicacionespruebas.ins.gov.co,none
aplicativosise3g.previsora.gov.co,none
aplicativosweb.previsora.gov.co,none
aplicativovirtual.previsora.gov.co,none
aportessgss.miseguridadsocial.gov.co,none
app.consejoprofesionaldebiologia.gov.co,none
app.cundinamarca.gov.co,none
app.ekogui.gov.co,none
app.saludcapital.gov.co,none
app2.consejoprofesionaldebiologia.gov.co,none
apps.migracioncolombia.gov.co,none
apps.procuraduria.gov.co,none
ar.dian.gov.co,none
aranda.medellin.gov.co,none
arauca-arauca.gov.co,5 ALT2.ASPMX.L.GOOGLE.COM.; 5 ALT1.ASPMX.L.GOOGLE.COM.; 10 ALT4.ASPMX.L.GOOGLE.COM.; 1 ASPMX.L.GOOGLE.COM.; 10 ALT3.ASPMX.L.GOOGLE.COM.
arcgis.minagricultura.gov.co,none
archivos.infitulua.gov.co,none
ares.invima.gov.co,none
asa.minhacienda.gov.co,none
asaprueba.minhacienda.gov.co,none
asga.minhacienda.gov.co,none
asgaprueba.minhacienda.gov.co,none
aspirantes.presidencia.gov.co,none
astrea.dps.gov.co,none
atencionalciudadano.banrep.gov.co,none
aulavirtual.ins.gov.co,none
aulavirtual.invima.gov.co,none
aunap.gov.co,none
autenticacionprueba.minhacienda.gov.co,none
auth.ekogui.gov.co,none
authapp.minhacienda.gov.co,none
autodiscover.accionsocial.gov.co,none
autodiscover.acr.gov.co,none
autodiscover.aerocivil.gov.co,none
autodiscover.anh.gov.co,none
autodiscover.ani.gov.co,none
autodiscover.anm.gov.co,none
autodiscover.anspe.gov.co,none
autodiscover.auditoria.gov.co,none
autodiscover.bancadelasoportunidades.gov.co,none
autodiscover.bancoagrario.gov.co,none
autodiscover.cancilleria.gov.co,none
autodiscover.caprovimpo.gov.co,none
autodiscover.car.gov.co,none
autodiscover.cartagena.gov.co,none
autodiscover.cga.gov.co,none
autodiscover.colombiacompra.gov.co,none
autodiscover.consolidacion.gov.co,none
autodiscover.corantioquia.gov.co,none
autodiscover.cra.gov.co,none
autodiscover.cundinamarca.gov.co,none
autodiscover.dafp.gov.co,none
autodiscover.das.gov.co,none
autodiscover.dian.gov.co,none
autodiscover.dnp.gov.co,none
autodiscover.dps.gov.co,none
autodiscover.findeter.gov.co,none
autodiscover.fiscalia.gov.co,none
autodiscover.fna.gov.co,none
autodiscover.fonade.gov.co,none
autodiscover.fonprecon.gov.co,none
autodiscover.ica.gov.co,none
autodiscover.icbf.gov.co,none
autodiscover.icetex.gov.co,none
autodiscover.igac.gov.co,none
autodiscover.inco.gov.co,none
autodiscover.inder.gov.co,none
autodiscover.ins.gov.co,none
autodiscover.invias.gov.co,none
autodiscover.invima.gov.co,none
autodiscover.medellin.gov.co,none
autodiscover.metropol.gov.co,none
autodiscover.migracioncolombia.gov.co,none
autodiscover.mij.gov.co,none
autodiscover.minagricultura.gov.co,none
autodiscover.mincit.gov.co,none
autodiscover.mincomercio.gov.co,none
autodiscover.mincultura.gov.co,none
autodiscover.mindefensa.gov.co,none
autodiscover.mineducacion.gov.co,none
autodiscover.minproteccionsocial.gov.co,none
autodiscover.minsalud.gov.co,none
autodiscover.museonacional.gov.co,none
autodiscover.policia.gov.co,none
autodiscover.positiva.gov.co,none
autodiscover.presidencia.gov.co,none
autodiscover.previsora.gov.co,none
autodiscover.procuraduria.gov.co,none
autodiscover.pscn.invias.gov.co,none
autodiscover.ramajudicial.gov.co,none
autodiscover.registraduria.gov.co,none
autodiscover.scm.gov.co,none
autodiscover.sedtolima.gov.co,none
autodiscover.senado.gov.co,none
autodiscover.shd.gov.co,none
autodiscover.superfinanciera.gov.co,none
autodiscover.supernotariado.gov.co,none
autodiscover.supersociedades.gov.co,none
autodiscover.transmilenio.gov.co,none
autodiscover.unidadvictimas.gov.co,none
autodiscover.unp.gov.co,none
autodiscover.upme.gov.co,none
av.aerocivil.gov.co,none
av.anm.gov.co,none
av.anspe.gov.co,none
av.bancoagrario.gov.co,none
av.cancilleria.gov.co,none
av.cundinamarca.gov.co,none
av.fiscalia.gov.co,none
av.invias.gov.co,none
av.mincomercio.gov.co,none
av.mineducacion.gov.co,none
av.mintic.gov.co,none
av.policia.gov.co,none
av.unp.gov.co,none
avedge.icbf.gov.co,none
avi.minhacienda.gov.co,none
aviprueba.minhacienda.gov.co,none
awa.banrep.gov.co,none
b.narino.gov.co,none
banca.copacabana.gov.co,none
banca.laestrella.gov.co,none
barrancabermeja.gov.co,none
becadntc01.shd.gov.co,none
becadntc03.shd.gov.co,none
beta.conciliacion.gov.co,none
bfamilias.bancoagrario.gov.co,none
biblioteca.minagricultura.gov.co,none
biblioteca.minminas.gov.co,none
biblioteca.soytic.gov.co,none
bocuhvdir01csj.ramajudicial.gov.co,none
bocuhvdir02csj.ramajudicial.gov.co,none
bocuhvfe01csj.ramajudicial.gov.co,none
bocuhvfe02csj.ramajudicial.gov.co,none
bog01.aerocivil.gov.co,none
bog112.aerocivil.gov.co,none
bog113.aerocivil.gov.co,none
boletines.presidencia.gov.co,none
bomberosbogota.gov.co,none
bomberosmonteria.gov.co,none
botticelli.minagricultura.gov.co,none
bpm.mininterior.gov.co,none
bpm.previsora.gov.co,none
bpm.sic.gov.co,none
bvirtual.bancoagrario.gov.co,none
cajahonor.gov.co,10 cajahonor-gov-co.mail.protection.outlook.com.
cajica.gov.co,none
cajicajoven.gov.co,none
cali.gov.co,none
calidad.codechoco.gov.co,none
camarascav.metropol.gov.co,none
camponet.minagricultura.gov.co,none
camucanalete.gov.co,none
canalcapital.gov.co,none
cancilleria.gov.co,none
caprecom.gov.co,none
caprovimpo.gov.co,none
car.gov.co,none
cardique.gov.co,none
carguesitic.mintic.gov.co,none
caribe.banrep.gov.co,none
cartagena.gov.co,none
cas.cancilleria.gov.co,none
cas.procuraduria.gov.co,none
cas.superfinanciera.gov.co,none
casarrayshd.shd.gov.co,none
casur.gov.co,none
catastro.antioquia.gov.co,none
catastrobogota.gov.co,none
catastroenlinea.catastrobogota.gov.co,none
cce.gov.co,none
ccedesarrollo.contratos.gov.co,none
ccepreproduccion.contratos.gov.co,none
cddiss.iss.gov.co,none
cdguainia.gov.co,none
cendoc.car.gov.co,none
cerete.gov.co,none
certificadojudicial.gov.co,none
certificados.fonprecon.gov.co,none
certificados.positivaenlinea.gov.co,none
certificadosaportantes.icbf.gov.co,none
certificadosdeorigen.dian.gov.co,none
chaski.corantioquia.gov.co,none
chat.cartagena.gov.co,none
chat.minambiente.gov.co,none
cisa.gov.co,none
ciudadano.das.gov.co,none
civica.metrodemedellin.gov.co,none
cjweb.das.gov.co,none
claritasantosese.gov.co,none
clima247.gov.co,none
cloud.invima.gov.co,none
clunlb01.das.gov.co,none
clunlb02.das.gov.co,none
cne.gov.co,0 cne-gov-co.mail.protection.outlook.com.
cnsc.gov.co,0 cnsc-gov-co.mail.protection.outlook.com.
codechoco.gov.co,none
codechocoprueb.codechoco.gov.co,none
colaboracion.sdp.gov.co,none
colcert.gov.co,none
colciencias.gov.co,none
collab-edge.banrep.gov.co,none
colombiacompra.gov.co,none
colombiestad.gov.co,none
colpensiones.gov.co,none
colpensionestransaccional.gov.co,none
comisiones.mincultura.gov.co,none
comisionesext.presidencia.gov.co,none
comisionseptimasenado.gov.co,0 comisionseptimasenado.gov.co.
community.secop.gov.co,none
comparendos.policia.gov.co,none
competitividad.gov.co,none
concejodecartago.gov.co,none
concejodeibague.gov.co,none
concejodevillavicencio.gov.co,none
concejomunicipaldesoledad.gov.co,none
concejopitalito.gov.co,none
conciliacion.gov.co,none
conectatumovil.minhacienda.gov.co,none
conf.presidencia.gov.co,none
conf.scm.gov.co,none
consejodirectivo.icbf.gov.co,none
consolidacion.gov.co,none
consulado.gov.co,none
consultas.transitobogota.gov.co,none
consultpermcarga.invias.gov.co,none
contactodirecto.gov.co,none
contenido.mintic.gov.co,none
contraloriadeitagui.gov.co,none
contraloriageneraldecaldas.gov.co,10 ALT4.ASPMX.L.GOOGLE.COM.; 5 ALT2.ASPMX.L.GOOGLE.COM.; 5 ALT1.ASPMX.L.GOOGLE.COM.; 1 ASPMX.L.GOOGLE.COM.; 10 ALT3.ASPMX.L.GOOGLE.COM.
contraloriahuila.gov.co,none
contraloriasoledad.gov.co,none
contratacionbogota.gov.co,none
contratos.gov.co,none
contratos.metropol.gov.co,none
contratoscajica.gov.co,none
convocatoria.hgm.gov.co,none
copnia.gov.co,none
corcumvi.gov.co,10 aspmx3.googlemail.com.; 5 alt2.aspmx.l.google.com.; 1 aspmx.l.google.com.; 10 aspmx5.googlemail.com.; 10 aspmx2.googlemail.com.; 5 alt1.aspmx.l.google.com.; 10 aspmx4.googlemail.com.
corpoagrocentro.gov.co,none
corporativo.dane.gov.co,none
corpouraba.gov.co,none
correo.accionsocial.gov.co,none
correo.acr.gov.co,none
correo.aerocivil.gov.co,none
correo.ani.gov.co,none
correo.anm.gov.co,none
correo.anspe.gov.co,none
correo.bancoagrario.gov.co,none
correo.cancilleria.gov.co,1 correo.cancilleria.gov.co.
correo.car.gov.co,none
correo.cartagena.gov.co,none
correo.cga.gov.co,none
correo.consolidacion.gov.co,none
correo.corantioquia.gov.co,none
correo.cundinamarca.gov.co,none
correo.dps.gov.co,none
correo.esehospitalluisasantiaga.gov.co,none
correo.eseisabu.gov.co,none
correo.fna.gov.co,none
correo.fonade.gov.co,none
correo.hrob.gov.co,none
correo.ica.gov.co,none
correo.icetex.gov.co,none
correo.igac.gov.co,none
correo.imer.gov.co,none
correo.inco.gov.co,none
correo.inder.gov.co,none
correo.ins.gov.co,none
correo.invias.gov.co,none
correo.medellin.gov.co,none
correo.migracioncolombia.gov.co,none
correo.minagricultura.gov.co,none
correo.mincit.gov.co,none
correo.mincomercio.gov.co,none
correo.mincultura.gov.co,none
correo.mineducacion.gov.co,none
correo.minproteccionsocial.gov.co,none
correo.museonacional.gov.co,none
correo.presidencia.gov.co,none
correo.procuraduria.gov.co,none
correo.registraduria.gov.co,none
correo.saludcapital.gov.co,none
correo.scm.gov.co,none
correo.supertransporte.gov.co,none
correo.transmilenio.gov.co,none
correo.unidadvictimas.gov.co,none
correo.unp.gov.co,none
correo2.minagricultura.gov.co,none
correo2.mineducacion.gov.co,none
correo2003.fiscalia.gov.co,none
correo2007.superfinanciera.gov.co,none
correo2010.cancilleria.gov.co,none
correo2010.procuraduria.gov.co,none
correo365.dps.gov.co,none
correocifrado.dni.gov.co,none
correoremoto.envigado.gov.co,none
correoweb.dian.gov.co,none
correoweb.fiscalia.gov.co,none
correoweb.icetex.gov.co,none
correoweb.mindefensa.gov.co,none
correoweb.minproteccionsocial.gov.co,none
correoweb.minsalud.gov.co,none
correoweb2.mindefensa.gov.co,none
corrreo.risaralda.gov.co,none
cortolima.gov.co,none
cowa.superfinanciera.gov.co,none
cpae.gov.co,none
cpqcol.gov.co,none
cra.gov.co,0 cra-gov-co.mail.protection.outlook.com.
crae.dssa.gov.co,none
crc.gov.co,none
crcom.gov.co,0 crcom-gov-co.mail.protection.outlook.com.
cregas.creg.gov.co,none
cremil.gov.co,none
cronos.acr.gov.co,none
crq.gov.co,none
cst.minhacienda.gov.co,none
cuarentena.unidadvictimas.gov.co,none
cundisrv75.cundinamarca.gov.co,none
cursorapidoantirrobo.gov.co,none
cursos.soytic.gov.co,none
cuza.banrep.gov.co,none
cwa.cundinamarca.gov.co,none
cwa.mineducacion.gov.co,none
dane.gov.co,none
das.gov.co,none
dataroom.anh.gov.co,none
defensajuridica.gov.co,none
delegacion.gov.co,none
depositosespeciales.bancoagrario.gov.co,none
devsp.saludcapital.gov.co,none
dialin.aerocivil.gov.co,none
dialin.ani.gov.co,none
dialin.anm.gov.co,none
dialin.anspe.gov.co,none
dialin.bancoagrario.gov.co,none
dialin.cancilleria.gov.co,none
dialin.car.gov.co,none
dialin.cga.gov.co,none
dialin.colombiacompra.gov.co,none
dialin.cundinamarca.gov.co,none
dialin.defensajuridica.gov.co,none
dialin.dps.gov.co,none
dialin.findeter.gov.co,none
dialin.fiscalia.gov.co,none
dialin.forpo.gov.co,none
dialin.icbf.gov.co,none
dialin.invias.gov.co,none
dialin.invima.gov.co,none
dialin.medellin.gov.co,none
dialin.metropol.gov.co,none
