subdomain,http_status
2023.moed.gov.sy,SSL certificate problem: unable to get local issuer certificate
2024.moed.gov.sy,SSL certificate problem: unable to get local issuer certificate
admin-apply.mofaex.gov.sy,200
admin-cp.petde.gov.sy,200
admin-home.mycompany.gov.sy,SSL certificate problem: certificate has expired
admin.chat.ssf.gov.sy,Could not resolve host: admin.chat.ssf.gov.sy
admin.el.ssf.gov.sy,Connection timed out after 3002 milliseconds
admin.hiring.moad.gov.sy,200
admin.moenergy.gov.sy,Could not resolve host: admin.moenergy.gov.sy
admin.queue.daraa.gov.sy,200
agrobank.gov.sy,SSL certificate problem: unable to get local issuer certificate
aleppo.gov.sy,SSL: no alternative certificate subject name matches target hostname 'aleppo.gov.sy'
aleppowater.gov.sy,302
alpairport.gov.sy,200
analytics.momc.gov.sy,Could not resolve host: analytics.momc.gov.sy
anjez.gov.sy,SSL certificate problem: unable to get local issuer certificate
api-dev.casi.gov.sy,400
api-nerc.moenergy.gov.sy,400
api-new.attendance.daraa.gov.sy,502
api-stg.casi.gov.sy,500
api-v2.attendance.daraa.gov.sy,502
api.attendance.daraa.gov.sy,SSL: no alternative certificate subject name matches target hostname 'api.attendance.daraa.gov.sy'
api.biometrics.moad.gov.sy,SSL certificate problem: self-signed certificate
api.casi.gov.sy,502
api.estemarat.moh.gov.sy,200
api.hama.gov.sy,405
api.hrsystem.moad.gov.sy,302
api.igcc.gov.sy,404
api.moad.gov.sy,404
api.moenergy.gov.sy,Could not resolve host: api.moenergy.gov.sy
api.nawat.moad.gov.sy,302
api.qr.moad.gov.sy,404
api.queue.daraa.gov.sy,401
api.staging.hrsystem.moad.gov.sy,SSL: no alternative certificate subject name matches target hostname 'api.staging.hrsystem.moad.gov.sy'
api.staging.nawat.moad.gov.sy,SSL: no alternative certificate subject name matches target hostname 'api.staging.nawat.moad.gov.sy'
api.syrianpost.gov.sy,403
api.tawasal.moh.gov.sy,Could not resolve host: api.tawasal.moh.gov.sy
api.v2.attendance.daraa.gov.sy,404
apimurasalat.gov.sy,200
apis.calender.system.mow.gov.sy,404
apis.ijazah.system.mow.gov.sy,404
apis.mousqes.system.mow.gov.sy,200
apis.requests.system.mow.gov.sy,200
apis.surveys.mow.gov.sy,SSL certificate problem: unable to get local issuer certificate
apis.surveys.system.mow.gov.sy,200
apitawasal.moh.gov.sy,200
app-new.attendance.daraa.gov.sy,200
app.civilaffair-moi.gov.sy,301
app.gaca.gov.sy,Could not resolve host: app.gaca.gov.sy
app.gaf.gov.sy,500
app.masjidak.mow.gov.sy,Could not resolve host: app.masjidak.mow.gov.sy
app.moed.gov.sy,Could not resolve host: app.moed.gov.sy
app.moj.gov.sy,200
apply.hiring.moad.gov.sy,200
apply.mofaex.gov.sy,200
appointment-admin.moh.gov.sy,307
appointment-api.moh.gov.sy,200
appointment-patient.moh.gov.sy,307
archive.system.mow.gov.sy,302
archivesys.moed.gov.sy,SSL certificate problem: unable to get local issuer certificate
areamng.hama.gov.sy,Could not resolve host: areamng.hama.gov.sy
asasy2018.moed.gov.sy,SSL certificate problem: unable to get local issuer certificate
attach.gaf.gov.sy,404
attend.gaf.gov.sy,404
attendance.moad.gov.sy,404
attendancehoms.moad.gov.sy,302
auth.daraa.gov.sy,Could not resolve host: auth.daraa.gov.sy
auth.momc.gov.sy,302
auto.moi.gov.sy,Could not resolve host: auto.moi.gov.sy
auto.momc.gov.sy,200
autoconfig.latakia.gov.sy,200
autoconfig.mail.ssf.gov.sy,SSL: no alternative certificate subject name matches target hostname 'autoconfig.mail.ssf.gov.sy'
autoconfig.moed.gov.sy,200
autoconfig.ncaq-gov.sy,Could not resolve host: autoconfig.ncaq-gov.sy
autoconfig.ncmp.gov.sy,200
autoconfig.sgmc.gov.sy,Could not resolve host: autoconfig.sgmc.gov.sy
autodiscover.latakia.gov.sy,200
autodiscover.mail.ssf.gov.sy,Could not resolve host: autodiscover.mail.ssf.gov.sy
autodiscover.moed.gov.sy,Could not resolve host: autodiscover.moed.gov.sy
autodiscover.ncaq-gov.sy,Could not resolve host: autodiscover.ncaq-gov.sy
autodiscover.ncmp.gov.sy,200
autodiscover.seife.gov.sy,Could not resolve host: autodiscover.seife.gov.sy
autodiscover.sgmc.gov.sy,Could not resolve host: autodiscover.sgmc.gov.sy
backend.masajid-r.mow.gov.sy,200
banquecentrale.gov.sy,Could not resolve host: banquecentrale.gov.sy
barq.moct.gov.sy,SSL certificate problem: unable to get local issuer certificate
bcenters.moed.gov.sy,Could not resolve host: bcenters.moed.gov.sy
bcs.gov.sy,Could not resolve host: bcs.gov.sy
biometrics.moad.gov.sy,404
bitwarden.moad.gov.sy,404
borders.gov.sy,200
bpa.mycompany.gov.sy,Could not resolve host: bpa.mycompany.gov.sy
bse.gov.sy,Failed to connect to bse.gov.sy port 443 after 164 ms: Could not connect to server
calender.ssf.gov.sy,200
calender.system.mow.gov.sy,200
captcha.mofaex.gov.sy,500
casi-mail.casi.gov.sy,Could not resolve host: casi-mail.casi.gov.sy
casi.gov.sy,200
cb.gov.sy,Connection timed out after 3002 milliseconds
cb.moed.gov.sy,SSL certificate problem: unable to get local issuer certificate
cbill.naits.gov.sy,403
cdn-app.mofaex.gov.sy,404
cdn.mofaex.gov.sy,Could not resolve host: cdn.mofaex.gov.sy
chat.ssf.gov.sy,Could not resolve host: chat.ssf.gov.sy
ci.cd.system.mow.gov.sy,404
civilaffair-moi.gov.sy,301
climweb.med.gov.sy,200
cloud.civilaffair-moi.gov.sy,302
cloud.nans.gov.sy,Connection timed out after 3002 milliseconds
cloud.ssf.gov.sy,302
cloudd.ssf.gov.sy,SSL: no alternative certificate subject name matches target hostname 'cloudd.ssf.gov.sy'
cmlc.gov.sy,SSL certificate problem: unable to get local issuer certificate
cms.masajid-r.mow.gov.sy,200
cofc.gov.sy,200
complaints.cofc.gov.sy,Could not resolve host: complaints.cofc.gov.sy
complaints.ssf.gov.sy,200
complaintsback.cofc.gov.sy,Could not resolve host: complaintsback.cofc.gov.sy
complementary2020.moed.gov.sy,SSL certificate problem: unable to get local issuer certificate
conference.xmpp.gov.sy,200
cp.sasmo.gov.sy,302
cpanel.moj.gov.sy,200
cpanel.syronics.gov.sy,200
cpcalendars.syronics.gov.sy,401
cpcontacts.syronics.gov.sy,401
cr.med.gov.sy,302
curricula.moed.gov.sy,200
customs.gov.sy,Connection timed out after 3000 milliseconds
customs.syrianborders.gov.sy,302
customsinespector.syrianborders.gov.sy,Operation timed out after 3001 milliseconds with 0 bytes received
customsreports.gov.sy,Could not resolve host: customsreports.gov.sy
custpro.gov.sy,401
dam-fair-62.seife.gov.sy,Could not resolve host: dam-fair-62.seife.gov.sy
damairport.gov.sy,200
daraa.gov.sy,Operation timed out after 3001 milliseconds with 0 bytes received
dash.hcepa.gov.sy,SSL certificate problem: certificate has expired
dashboard-prod.syrfund.gov.sy,200
dashboard.igcc.gov.sy,200
dashboard.ijazah.system.mow.gov.sy,Could not resolve host: dashboard.ijazah.system.mow.gov.sy
dashboard.moad.gov.sy,Could not resolve host: dashboard.moad.gov.sy
dashboard.syrfund.gov.sy,SSL: no alternative certificate subject name matches target hostname 'dashboard.syrfund.gov.sy'
dasrfi.moct.gov.sy,200
db.hrsystem.moad.gov.sy,400
db.nawat.moad.gov.sy,400
db.staging.hrsystem.moad.gov.sy,Could not resolve host: db.staging.hrsystem.moad.gov.sy
db.staging.nawat.moad.gov.sy,400
dci.gaca.gov.sy,404
dec.gov.sy,200
delegate.gaf.gov.sy,Operation timed out after 3000 milliseconds with 0 bytes received
demo.syrianborders.gov.sy,SSL: no alternative certificate subject name matches target hostname 'demo.syrianborders.gov.sy'
dev-sara.moh.gov.sy,SSL certificate problem: unable to get local issuer certificate
dev.api.moad.gov.sy,404
dev.appointment-admin.moh.gov.sy,307
dev.appointment-api.moh.gov.sy,200
dev.appointment-easy.moh.gov.sy,Could not resolve host: dev.appointment-easy.moh.gov.sy
