subdomain,mx
2023.moed.gov.sy,none
2024.moed.gov.sy,none
admin-apply.mofaex.gov.sy,none
admin-cp.petde.gov.sy,none
admin-home.mycompany.gov.sy,none
admin.chat.ssf.gov.sy,none
admin.el.ssf.gov.sy,none
admin.hiring.moad.gov.sy,none
admin.moenergy.gov.sy,none
admin.queue.daraa.gov.sy,none
agrobank.gov.sy,10 mail.agrobank.gov.sy.
aleppo.gov.sy,10 mail.aleppo.gov.sy.
aleppowater.gov.sy,none
alpairport.gov.sy,0 alpairport.gov.sy.
analytics.momc.gov.sy,none
anjez.gov.sy,none
api-dev.casi.gov.sy,none
api-nerc.moenergy.gov.sy,none
api-new.attendance.daraa.gov.sy,none
api-stg.casi.gov.sy,none
api-v2.attendance.daraa.gov.sy,none
api.attendance.daraa.gov.sy,none
api.biometrics.moad.gov.sy,none
api.casi.gov.sy,none
api.estemarat.moh.gov.sy,none
api.hama.gov.sy,none
api.hrsystem.moad.gov.sy,none
api.igcc.gov.sy,none
api.moad.gov.sy,none
api.moenergy.gov.sy,none
api.nawat.moad.gov.sy,none
api.qr.moad.gov.sy,none
api.queue.daraa.gov.sy,none
api.staging.hrsystem.moad.gov.sy,none
api.staging.nawat.moad.gov.sy,none
api.syrianpost.gov.sy,none
api.tawasal.moh.gov.sy,none
api.v2.attendance.daraa.gov.sy,none
apimurasalat.gov.sy,10 mail.apimurasalat.gov.sy.
apis.calender.system.mow.gov.sy,none
apis.ijazah.system.mow.gov.sy,none
apis.mousqes.system.mow.gov.sy,none
apis.requests.system.mow.gov.sy,none
apis.surveys.mow.gov.sy,none
apis.surveys.system.mow.gov.sy,none
apitawasal.moh.gov.sy,none
app-new.attendance.daraa.gov.sy,none
app.civilaffair-moi.gov.sy,none
app.gaca.gov.sy,none
app.gaf.gov.sy,none
app.masjidak.mow.gov.sy,none
app.moed.gov.sy,none
app.moj.gov.sy,none
apply.hiring.moad.gov.sy,none
apply.mofaex.gov.sy,none
appointment-admin.moh.gov.sy,none
appointment-api.moh.gov.sy,none
appointment-patient.moh.gov.sy,none
archive.system.mow.gov.sy,none
archivesys.moed.gov.sy,none
areamng.hama.gov.sy,none
asasy2018.moed.gov.sy,none
attach.gaf.gov.sy,none
attend.gaf.gov.sy,none
attendance.moad.gov.sy,none
attendancehoms.moad.gov.sy,none
auth.daraa.gov.sy,none
auth.momc.gov.sy,none
auto.moi.gov.sy,none
auto.momc.gov.sy,none
autoconfig.latakia.gov.sy,none
autoconfig.mail.ssf.gov.sy,none
autoconfig.moed.gov.sy,none
autoconfig.ncaq-gov.sy,none
autoconfig.ncmp.gov.sy,none
autoconfig.sgmc.gov.sy,none
autodiscover.latakia.gov.sy,none
autodiscover.mail.ssf.gov.sy,none
autodiscover.moed.gov.sy,none
autodiscover.ncaq-gov.sy,none
autodiscover.ncmp.gov.sy,none
autodiscover.seife.gov.sy,none
autodiscover.sgmc.gov.sy,none
backend.masajid-r.mow.gov.sy,none
banquecentrale.gov.sy,none
barq.moct.gov.sy,none
bcenters.moed.gov.sy,10 mail.bcenters.moed.gov.sy.
