type,label,website,hostname
ministry,Ministry of Justice,http://www.moj.gov.vn/,moj.gov.vn
ministry,Ministry of Public Security,http://www.mps.gov.vn,mps.gov.vn
ministry,Ministry of Defence of Vietnam,http://www.bqp.vn/wps/portal/en,bqp.vn
ministry,Ministry of Defence of Vietnam,https://mod.gov.vn/en/mond,mod.gov.vn
ministry,Ministry of Foreign Affairs of the Socialist Republic of Vietnam,https://mofa.gov.vn/,mofa.gov.vn
ministry,Ministry of Education and Training,http://moet.gov.vn/,moet.gov.vn
ministry,Ministry of Agriculture and Environment of Vietnam,https://mae.gov.vn/,mae.gov.vn
ministry,Ministry of Agriculture and Environment of Vietnam,https://en.mae.gov.vn,en.mae.gov.vn
ministry,Ministry of Construction,http://moc.gov.vn/,moc.gov.vn
ministry,Ministry of Finance,https://mof.gov.vn/webcenter/portal/btcvn,mof.gov.vn
ministry,Ministry of Health,http://moh.gov.vn/sites/en-us/pages/home.aspx,moh.gov.vn
ministry,Ministry of Science and Technology,http://www.most.gov.vn/Desktop.aspx/Home-EN/Home-page/,most.gov.vn
ministry,Ministry of Home Affairs,https://moha.gov.vn/,moha.gov.vn
ministry,"Ministry of Culture, Sports and Tourism",https://english.bvhttdl.gov.vn/,english.bvhttdl.gov.vn
ministry,Ministry of Industry and Trade,http://www.moit.gov.vn/,moit.gov.vn
parliament,National Assembly of Vietnam,https://quochoi.vn/,quochoi.vn
constitutional_court,Government of Vietnam,http://www.gov.vn/portal/page/portal/English,gov.vn
supreme_court,National Assembly of Vietnam,https://quochoi.vn/,quochoi.vn
