type,label,website,hostname
ministry,Department of Health,http://www.gov.za/issues/health,gov.za
ministry,Department of Health,https://www.gov.za/issues/health,gov.za
ministry,Department of Health,https://www.health.gov.za/,health.gov.za
ministry,"Department of Agriculture, Land Reform and Rural Development",https://www.dalrrd.gov.za/,dalrrd.gov.za
ministry,"Department of Sports, Arts and Culture",https://www.dsac.gov.za/index.php/,dsac.gov.za
ministry,Department of Defence,http://www.dod.mil.za,dod.mil.za
ministry,Department of Defence,https://www.dod.mil.za,dod.mil.za
ministry,Department of Tourism,http://www.tourism.gov.za,tourism.gov.za
ministry,Department of Tourism,https://www.tourism.gov.za,tourism.gov.za
ministry,Department of Public Service and Administration,https://www.dpsa.gov.za,dpsa.gov.za
ministry,Department of Communications and Digital Technologies,http://www.doc.gov.za,doc.gov.za
ministry,Department of Communications and Digital Technologies,https://www.doc.gov.za,doc.gov.za
ministry,Department of Military Veterans,http://www.dmv.mil.za/,dmv.mil.za
ministry,Department of Military Veterans,https://www.dmv.mil.za/,dmv.mil.za
ministry,Department of Basic Education,https://www.education.gov.za,education.gov.za
ministry,National Treasury,http://www.treasury.gov.za/,treasury.gov.za
ministry,National Treasury,https://www.treasury.gov.za/,treasury.gov.za
ministry,Department of Telecommunications and Postal Services,http://www.dtps.gov.za/,dtps.gov.za
ministry,Department of Telecommunications and Postal Services,https://www.dtps.gov.za/,dtps.gov.za
ministry,Department of Social Development,https://www.dsd.gov.za/,dsd.gov.za
ministry,Department of Transport,https://www.transport.gov.za/,transport.gov.za
ministry,Department of Home Affairs,http://www.dha.gov.za/,dha.gov.za
ministry,Department of Human Settlements,http://www.dhs.gov.za/,dhs.gov.za
ministry,Department of International Relations and Cooperation of South Africa,https://dirco.gov.za/,dirco.gov.za
ministry,Department of Human Settlements,https://www.dhs.gov.za/,dhs.gov.za
ministry,Department of Higher Education and Training,https://www.dhet.gov.za/,dhet.gov.za
ministry,Department of Public Works and Infrastructure,http://www.publicworks.gov.za,publicworks.gov.za
ministry,Department of Science and Innovation,https://www.dst.gov.za/,dst.gov.za
ministry,Department of Public Works and Infrastructure,https://www.publicworks.gov.za,publicworks.gov.za
ministry,"Department of Forestry, Fisheries and the Environment",https://www.dffe.gov.za/,dffe.gov.za
ministry,Department of Water and Sanitation,https://www.dwa.gov.za/,dwa.gov.za
ministry,Department of Trade and Industry and Competition,http://www.thedti.gov.za,thedti.gov.za
ministry,Department of Trade and Industry and Competition,https://www.thedti.gov.za,thedti.gov.za
ministry,Department of Justice and Constitutional Development,https://justice.gov.za/,justice.gov.za
parliament,Gauteng Provincial Legislature,http://gpl.gov.za/,gpl.gov.za
parliament,KwaZulu-Natal Legislature,https://kznlegislature.gov.za/,kznlegislature.gov.za
parliament,Limpopo Legislature,http://www.limpopoleg.gov.za/home.html,limpopoleg.gov.za
parliament,Free State Legislature,http://www.fsl.gov.za/,fsl.gov.za
parliament,Mpumalanga Provincial Legislature,http://www.mpuleg.gov.za/,mpuleg.gov.za
parliament,North West Provincial Legislature,http://www.nwpl.gov.za/,nwpl.gov.za
parliament,Western Cape Provincial Parliament,http://www.wcpp.gov.za/,wcpp.gov.za
parliament,Northern Cape Provincial Legislature,http://www.ncpleg.gov.za,ncpleg.gov.za
parliament,Cape Town City Council,http://www.capetown.gov.za/,capetown.gov.za
parliament,Mogale City Municipal Council,http://www.mogalecity.gov.za/,mogalecity.gov.za
parliament,eThekwini Municipal Council,http://www.durban.gov.za/,durban.gov.za
parliament,Buffalo City Municipal Council,https://www.buffalocitymetro.gov.za/,buffalocitymetro.gov.za
parliament,Eastern Cape Provincial Legislature,http://www.eclegislature.gov.za/,eclegislature.gov.za
parliament,City of Johannesburg Municipal Council,https://www.joburg.org.za/,joburg.org.za
parliament,City of Ekurhuleni Municipal Council,http://www.ekurhuleni.gov.za/,ekurhuleni.gov.za
parliament,Matjhabeng Municipal Council,http://www.matjhabeng.fs.gov.za/,matjhabeng.fs.gov.za
parliament,Newcastle Municipal Council,http://newcastle.gov.za/,newcastle.gov.za
parliament,uMhlathuze Municipal Council,http://www.umhlathuze.gov.za/,umhlathuze.gov.za
parliament,City of Tshwane Municipal Council,http://www.tshwane.gov.za/,tshwane.gov.za
parliament,Emfuleni Municipal Council,http://www.emfuleni.gov.za/,emfuleni.gov.za
parliament,Mangaung Municipal Council,http://www.mangaung.co.za/,mangaung.co.za
parliament,Emalahleni Municipal Council,https://www.emalahleni.gov.za/online2/,emalahleni.gov.za
parliament,Msunduzi Municipal Council,http://www.msunduzi.gov.za/,msunduzi.gov.za
parliament,Nelson Mandela Bay Municipal Council,http://www.nelsonmandelabay.gov.za/,nelsonmandelabay.gov.za
parliament,Parliament of South Africa,https://www.parliament.gov.za/,parliament.gov.za
constitutional_court,South African Military Health Service,http://www.mhs.mil.za/,mhs.mil.za
supreme_court,Cape Town City Council,http://www.capetown.gov.za/,capetown.gov.za
supreme_court,Mogale City Municipal Council,http://www.mogalecity.gov.za/,mogalecity.gov.za
supreme_court,eThekwini Municipal Council,http://www.durban.gov.za/,durban.gov.za
supreme_court,Buffalo City Municipal Council,https://www.buffalocitymetro.gov.za/,buffalocitymetro.gov.za
supreme_court,City of Johannesburg Municipal Council,https://www.joburg.org.za/,joburg.org.za
supreme_court,City of Ekurhuleni Municipal Council,http://www.ekurhuleni.gov.za/,ekurhuleni.gov.za
supreme_court,Matjhabeng Municipal Council,http://www.matjhabeng.fs.gov.za/,matjhabeng.fs.gov.za
supreme_court,Newcastle Municipal Council,http://newcastle.gov.za/,newcastle.gov.za
supreme_court,uMhlathuze Municipal Council,http://www.umhlathuze.gov.za/,umhlathuze.gov.za
supreme_court,City of Tshwane Municipal Council,http://www.tshwane.gov.za/,tshwane.gov.za
supreme_court,Emfuleni Municipal Council,http://www.emfuleni.gov.za/,emfuleni.gov.za
supreme_court,Mangaung Municipal Council,http://www.mangaung.co.za/,mangaung.co.za
supreme_court,Emalahleni Municipal Council,https://www.emalahleni.gov.za/online2/,emalahleni.gov.za
supreme_court,Msunduzi Municipal Council,http://www.msunduzi.gov.za/,msunduzi.gov.za
supreme_court,Nelson Mandela Bay Municipal Council,http://www.nelsonmandelabay.gov.za/,nelsonmandelabay.gov.za
supreme_court,Parliament of South Africa,https://www.parliament.gov.za/,parliament.gov.za
