subdomain,parent_domain,http_status,mx
2026.gov.uz,gov.uz,200,none
ach.gov.uz,gov.uz,307,10 mail.ach.gov.uz.
ad.elections.gov.uz,gov.uz,Connection timed out after 3001 milliseconds,none
adm.gov.uz,gov.uz,Connection timed out after 3001 milliseconds,10 mail.adm.gov.uz.
admbusiness.gov.uz,gov.uz,200,none
admin-api.hisobot.gov.uz,gov.uz,404,none
admin.baraka.gov.uz,gov.uz,200,none
admin.enterprise.gov.uz,gov.uz,200,
admin.hisobot.gov.uz,gov.uz,302,none
admin.my.gov.uz,gov.uz,302,none
admin.my3.gov.uz,gov.uz,Recv failure: Connexion ré-initialisée par le correspondant,none
admin.outsource.gov.uz,gov.uz,Operation timed out after 3000 milliseconds with 0 bytes received,none
agent.baraka.gov.uz,gov.uz,200,none
agro.gov.uz,gov.uz,400,none
ai.gov.uz,gov.uz,307,none
ai.my.gov.uz,gov.uz,200,none
alloy.haj-umra.gov.uz,gov.uz,403,none
antimon.gov.uz,gov.uz,SSL certificate problem: certificate has expired,10 mx.antimon.uz.
apgmu.gov.uz,gov.uz,307,none
api-ngo.gov.uz,gov.uz,SSL: no alternative certificate subject name matches target hostname 'api-ngo.gov.uz',none
api.2026.gov.uz,gov.uz,502,none
api.admin.enterprise.gov.uz,gov.uz,404,
api.corp.enterprise.gov.uz,gov.uz,404,
api.enterprise.gov.uz,gov.uz,404,
api.hisobot.gov.uz,gov.uz,404,none
api.kelajakuchun.gov.uz,gov.uz,302,none
api.my.gov.uz,gov.uz,403,none
api.pm.gov.uz,gov.uz,404,
api.taklif.ayol.gov.uz,gov.uz,200,
api.yoshlar.gov.uz,gov.uz,404,
apix.my.gov.uz,gov.uz,Recv failure: Connexion ré-initialisée par le correspondant,none
apostille.gov.uz,gov.uz,SSL certificate problem: unable to get local issuer certificate,none
arm.gov.uz,gov.uz,302,none
army.gov.uz,gov.uz,TLS connect error: error:0A000458:SSL routines::tlsv1 unrecognized name,none
arxiv.gov.uz,gov.uz,200,none
asdr.gov.uz,gov.uz,200,10 mail.asdr.gov.uz.
asr.gov.uz,gov.uz,200,10 mail.asr.gov.uz.
assets.my.gov.uz,gov.uz,403,none
authority-api.hisobot.gov.uz,gov.uz,404,none
authority.hisobot.gov.uz,gov.uz,302,dig error
autoconfig.pharm.gov.uz,gov.uz,404,dig error
autodiscover.asr.gov.uz,gov.uz,302,none
autodiscover.pharm.gov.uz,gov.uz,404,dig error
awards.gov.uz,gov.uz,200,20 mx2.cm.uz.; 10 mx1.cm.uz.
ayol.gov.uz,gov.uz,302,none
back.ach.gov.uz,gov.uz,403,none
baho.gov.uz,gov.uz,302,none
baraka.gov.uz,gov.uz,200,none
bpm.hisobot.gov.uz,gov.uz,502,none
bpmx-constructor.my3.gov.uz,gov.uz,Recv failure: Connexion ré-initialisée par le correspondant,none
bpmx.my3.gov.uz,gov.uz,Recv failure: Connexion ré-initialisée par le correspondant,none
