subdomain,http_status
autodiscover.atm.gov.sr,"Could not resolve host: autodiscover.atm.gov.sr"
autodiscover.homeaffairs.gov.sr,"Could not resolve host: autodiscover.homeaffairs.gov.sr"
autodiscover.president.gov.sr,"Could not resolve host: autodiscover.president.gov.sr"
autodiscover.rgb.gov.sr,"Could not resolve host: autodiscover.rgb.gov.sr"
autodiscover.ad.gov.sr,"Could not resolve host: autodiscover.ad.gov.sr"
autodiscover.tradeandindustry.gov.sr,"Could not resolve host: autodiscover.tradeandindustry.gov.sr"
consulate.gov.sr,"Could not resolve host: consulate.gov.sr"
autodiscover.defense.gov.sr,"Could not resolve host: autodiscover.defense.gov.sr"
autodiscover.regionaldevelopment.gov.sr,"Could not resolve host: autodiscover.regionaldevelopment.gov.sr"
mail.gov.sr,"Could not resolve host: mail.gov.sr"
mofa-dev.gov.sr,"Could not resolve host: mofa-dev.gov.sr"
identity-provider.gov.sr,"403"
psa-dev.gov.sr,"Could not resolve host: psa-dev.gov.sr"
testmigratie.gov.sr,"Could not resolve host: testmigratie.gov.sr"
ogm.gov.sr,"Could not resolve host: ogm.gov.sr"
autodiscover.juspol.gov.sr,"Failed to connect to autodiscover.juspol.gov.sr port 443 after 119 ms: Could not connect to server"
vgwa.gov.sr,"Could not resolve host: vgwa.gov.sr"
webdisk.gov.sr,"Could not resolve host: webdisk.gov.sr"
socialservices.gov.sr,"Could not resolve host: socialservices.gov.sr"
webmail.finance.gov.sr,"Could not resolve host: webmail.finance.gov.sr"
www.ogm.gov.sr,"Could not resolve host: www.ogm.gov.sr"
www.psa.gov.sr,"Could not resolve host: www.psa.gov.sr"
www.vgwa.gov.sr,"Could not resolve host: www.vgwa.gov.sr"
autodiscover.gov.sr,"Could not resolve host: autodiscover.gov.sr"
tmws.clad.gov.sr,"Could not resolve host: tmws.clad.gov.sr"
buza.gov.sr,"200"
www.tmws.clad.gov.sr,"Could not resolve host: www.tmws.clad.gov.sr"
autodiscover.education.gov.sr,"Could not resolve host: autodiscover.education.gov.sr"
cybsafe.gov.sr,"200"
autodiscover.health.gov.sr,"Could not resolve host: autodiscover.health.gov.sr"
gps.gov.sr,"Could not resolve host: gps.gov.sr"
psa-api-dev.gov.sr,"404"
psa.gov.sr,"200"
psa-api.gov.sr,"404"
tct.gov.sr,"Could not resolve host: tct.gov.sr"
webmail.openbaarministerie.gov.sr,"Could not resolve host: webmail.openbaarministerie.gov.sr"
cpanel.openbaarministerie.gov.sr,"Could not resolve host: cpanel.openbaarministerie.gov.sr"
buza-dev.gov.sr,"200"
autodiscover.openbaarministerie.gov.sr,"400"
autodiscover.tct.gov.sr,"Failed to connect to autodiscover.tct.gov.sr port 443 after 405 ms: Could not connect to server"
nv.gov.sr,"Could not resolve host: nv.gov.sr"
openbaarministerie.gov.sr,"403"
webdisk.openbaarministerie.gov.sr,"401"
clad.gov.sr,"200"
www.securemail.gov.sr,"Could not resolve host: www.securemail.gov.sr"
www.openbaarministerie.gov.sr,"403"
mail.openbaarministerie.gov.sr,"403"
cabinetpresident.gov.sr,"200"
juspol.gov.sr,"200"
www.rekenkamer.gov.sr,"Could not resolve host: www.rekenkamer.gov.sr"
www.finance.gov.sr,"SSL certificate problem: certificate has expired"
autodiscover.finance.gov.sr,"SSL certificate problem: certificate has expired"
autodiscover.publicworks.gov.sr,"SSL certificate problem: unable to get local issuer certificate"
vicepresident.gov.sr,"200"
lvv.gov.sr,"200"
www.webmail.finance.gov.sr,"Could not resolve host: www.webmail.finance.gov.sr"
finance.gov.sr,"200"
cpcontacts.rekenkamer.gov.sr,"401"
www.mail.finance.gov.sr,"Could not resolve host: www.mail.finance.gov.sr"
e-services.gov.sr,"302"
cpanel.rekenkamer.gov.sr,"200"
webmail.rekenkamer.gov.sr,"200"
egov.gov.sr,"200"
rekenkamer.gov.sr,"301"
kustwacht.gov.sr,"200"
mail.finance.gov.sr,"200"
voedsel.gov.sr,"302"
publicworks.gov.sr,"200"
webdisk.rekenkamer.gov.sr,"401"
securemail.gov.sr,"200"
mail.rekenkamer.gov.sr,"500"
cpcalendars.rekenkamer.gov.sr,"401"
gov.sr,"200"
www.gov.sr,"200"
caricom.gov.sr,"200"
autodiscover.vicepresident.gov.sr,"SSL certificate problem: certificate has expired"
autodiscover.lvv.gov.sr,"SSL certificate problem: certificate has expired"
autodiscover.civd.gov.sr,"Resolving timed out after 3001 milliseconds"
autodiscover.foreignaffairs.gov.sr,"Resolving timed out after 3000 milliseconds"
autodiscover.inspecdirbel.gov.sr,"Resolving timed out after 3000 milliseconds"
autodiscover.naturalresources.gov.sr,"Resolving timed out after 3000 milliseconds"
autodiscover.sportandyouthaffairs.gov.sr,"Resolving timed out after 3000 milliseconds"
autodiscover.socialaffairs.gov.sr,"Resolving timed out after 3000 milliseconds"
cpanel.gov.sr,"Connection timed out after 3002 milliseconds"
chs.gov.sr,"Operation timed out after 3002 milliseconds with 0 bytes received"
webmail.gov.sr,"Connection timed out after 3002 milliseconds"
