hostname,score,sources,label,level,http_status,mx
justica.gov.cv,8,wikidata;wikidata,Ministry of Justice of Cape Verde,central,200,none
mai.gov.cv,8,wikidata;wikidata,Ministry of Internal Affairs,central,HttpConnectTimeoutException: HTTP connect timed out,0 mai-gov-cv.mail.protection.outlook.com.
mesci.gov.cv,8,wikidata;wikidata,"Ministry of Higher Education, Science and Innovation",central,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mesci-gov-cv.mail.protection.outlook.com.
parlamento.cv,8,wikidata;wikidata,National Assembly of Cape Verde,central,HttpConnectTimeoutException: HTTP connect timed out,10 parlamento-cv.mail.protection.outlook.com.
ine.cv,7,wikidata;wikidata;wikidata,National Statistics Institute,central,200,none
dgesc.gov.cv,5,wikidata,Direcção Geral de Ensino Superior Ciencia,,302,none
insp.gov.cv,5,wikidata,Instituto Nacional de Saúde Pública,,200,0 insp-gov-cv.mail.protection.outlook.com.
minsaude.gov.cv,5,wikidata,Ministério da Saúde,,200,none
arme.cv,4,wikidata,Q136356251,,HttpConnectTimeoutException: HTTP connect timed out,0 arme-cv.mail.protection.outlook.com.
arquivonacional.cv,4,wikidata,Institute of National Archives of Cabo Verde,,200,0 arquivonacional-cv.mail.protection.outlook.com.
bcv.cv,4,wikidata,Bank of Cape Verde,,ConnectException,10 bcvedge.bcv.cv.
iefp.cv,4,wikidata,Institute of Employment and Professional Training (Cape Verde),,200,10 mail.gov.cv.
stj.cv,4,wikidata,Cabo Verde. Supremo Tribunal de Justiça,,301,none
capeverde.mid.ru,3,wikidata,Embassy of Russia in Cape Verde,central,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
cv.ambafrance.org,3,wikidata,"Embassy of France, Praia",central,301,none
cv.chineseembassy.org,3,wikidata,"Embassy of the People's Republic of China, Praia",central,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching cv.chineseembassy.org found.,none
eeas.europa.eu,3,wikidata,Delegation of the European Union to Cabo Verde,,200,10 mxa-00338601.gslb.pphosted.com.; 10 mxb-00338601.gslb.pphosted.com.
praia.mae.lu,3,wikidata,embassy of Luxembourg in Cape Verde,central,302,none
