hostname,score,sources,label,level,http_status,mx
rmiparliament.org,6,wikidata;wikidata,Legislature of the Marshall Islands,central,200,0 mail.rmiparliament.org.
rmiembassyus.org,5,un_desa,UN/DESA national portal,,301,0 rmiembassyus-org.mail.protection.outlook.com.
pss.edu.mh,4,wikidata,Marshall Islands Public School System,,200,10 alt3.aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.; 1 aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.
alele.org,3,wikidata,National Archives of the Marshall Islands,,200,none
rmieppso.org,3,wikidata,"Economic Policy, Planning and Statistics Office",,200,0 mail.rmieppso.org.
