subdomain,http_status
acedemie.diplomatie.gov.mr,SSL certificate problem: self-signed certificate in certificate chain
admin.elearning.gov.mr,Connection timed out after 3002 milliseconds
admin.services.consulatrimcasa.diplomatie.gov.mr,SSL certificate problem: unable to get local issuer certificate
affairesislamiques.gov.mr,Connection timed out after 3001 milliseconds
agriculture.gov.mr,301
albarka.taazour.gov.mr,200
amt.taazour.gov.mr,200
anesp.gov.mr,Connection timed out after 3002 milliseconds
annuaire.mtnima.gov.mr,Could not resolve host: annuaire.mtnima.gov.mr
anrpts.gov.mr,500
apache.stt-pp.e-tax.impots.gov.mr,SSL certificate problem: self-signed certificate
api-houwiyeti.anrpts.gov.mr,500
api.demo.e-tax.impots.gov.mr,SSL certificate problem: self-signed certificate
api.himayeti.gov.mr,404
api.masef.gov.mr,404
api.portailpbf.gov.mr,Connection timed out after 3002 milliseconds
api.stt-demo.e-tax.impots.gov.mr,SSL certificate problem: self-signed certificate
api.stt-dev1.stt-pp.e-tax.impots.gov.mr,SSL certificate problem: self-signed certificate
api.stt-pp.e-tax.impots.gov.mr,401
api.stt-uat.stt-dev.impots.gov.mr,SSL certificate problem: self-signed certificate
api.stt.e-tax.impots.gov.mr,401
apim.gov.mr,200
archive.diplomatie.gov.mr,SSL certificate problem: self-signed certificate
assainissement.gov.mr,SSL certificate problem: self-signed certificate in certificate chain
auth.services.consulatrimcasa.diplomatie.gov.mr,SSL certificate problem: unable to get local issuer certificate
autodiscover.elearning.gov.mr,Could not resolve host: autodiscover.elearning.gov.mr
autodiscover.prs-mesrs.gov.mr,Could not resolve host: autodiscover.prs-mesrs.gov.mr
autodiscover.tekwini.gov.mr,Could not resolve host: autodiscover.tekwini.gov.mr
avisrs.taazour.gov.mr,200
awqaf.gov.mr,SSL certificate problem: self-signed certificate in certificate chain
backend-temwin.csa.gov.mr,SSL certificate problem: self-signed certificate in certificate chain
backend.sigerh.education.gov.mr,404
bnm.gov.mr,200
bulletin.education.gov.mr,200
bulletin.sante.gov.mr,301
ca.gov.mr,200
candidature.cnc.gov.mr,302
cdd.gov.mr,200
cdhahrsc.gov.mr,200
cdn.gov.mr,400
