subdomain,mx
admin.qa.suomi.fi,none
admin.suomi.fi,none
admin.verkkopalvelu.suomi.fi,none
admin.www.dev.suomi.fi,none
admin.www.qa.suomi.fi,none
ajanvaraus-hallinta.suomi.fi,none
ajanvaraus.suomi.fi,none
api-gw.palvelutietovaranto.qa.suomi.fi,none
api-gw.palvelutietovaranto.suomi.fi,none
api-gw.palvelutietovaranto.trn.suomi.fi,none
api.laatutyokalut.dev.suomi.fi,none
api.laatutyokalut.qa.suomi.fi,none
api.laatutyokalut.suomi.fi,none
api.laatutyokalut.test.suomi.fi,none
api.laatutyokalut.trn.suomi.fi,none
api.messages-dev.suomi.fi,none
api.messages-qa.suomi.fi,none
api.messages.suomi.fi,none
api.palvelutietovaranto.qa.suomi.fi,none
api.palvelutietovaranto.suomi.fi,none
api.palvelutietovaranto.trn.suomi.fi,none
api.qa.suomi.fi,none
api.sevi.qa.suomi.fi,none
api.sevi.suomi.fi,none
api.suomi.fi,none
api.verkkopalvelu.qa.suomi.fi,none
api.verkkopalvelu.suomi.fi,none
api.www.dev.suomi.fi,none
api.www.qa.suomi.fi,none
api2.messages-dev.suomi.fi,none
asiointitili.suomi.fi,none
asiointivaltuudet.qa.suomi.fi,none
asiointivaltuudet.suomi.fi,none
asiointivaltuudet.test.suomi.fi,none
asiointivaltuustarkastus.beta.suomi.fi,none
asiointivaltuustarkastus.qa.suomi.fi,none
asiointivaltuustarkastus.suomi.fi,none
asiointivaltuustarkastus.test.suomi.fi,none
auroraai.astest.suomi.fi,none
auroraai.qa.suomi.fi,none
auroraai.suomi.fi,none
auth.messages-dev.suomi.fi,none
auth.messages-qa.suomi.fi,none
auth.messages.suomi.fi,none
avoindata.suomi.fi,none
beta-content.qa.suomi.fi,none
beta-sso.qa.suomi.fi,none
beta-sso.suomi.fi,none
beta.qa.suomi.fi,none
beta.suomi.fi,none
blue.admin.www.dev.suomi.fi,none
blue.kehittajille.www.dev.suomi.fi,none
blue.sisallonhallinta.www.dev.suomi.fi,none
blue.viestilomake.www.dev.suomi.fi,none
blue.www.dev.suomi.fi,none
cdn.verkkopalvelu.suomi.fi,none
cdn.www.dev.suomi.fi,none
cdn.www.qa.suomi.fi,none
client.vvp.dev.suomi.fi,none
client.vvp.qa.suomi.fi,none
client.vvp.suomi.fi,none
core.sfim.dev.suomi.fi,none
core.sfim.qa.suomi.fi,none
core.sfim.suomi.fi,none
demo.www.dev.suomi.fi,none
demo2.www.dev.suomi.fi,none
designsystem.suomi.fi,none
dev.avoindata.suomi.fi,none
dev.suojattudata.suomi.fi,none
docs.palvelutietovaranto.qa.suomi.fi,none
docs.palvelutietovaranto.suomi.fi,none
docs.palvelutietovaranto.trn.suomi.fi,none
dvvsfivlp.valtuudet-lipa-test.suomi.fi,none
dvvsfivlp01.valtuudet-lipa.suomi.fi,none
dvvsfivlp02.valtuudet-lipa-test.suomi.fi,none
dvvsfivlp02.valtuudet-lipa.suomi.fi,none
esuomi.fi,10 smtp.csc.fi.
finnauth.tunnistaminen.suomi.fi,none
foo.www.dev.suomi.fi,none
gradle.www.dev.suomi.fi,none
grafana.sfim.dev.suomi.fi,none
grafana.sfim.qa.suomi.fi,none
grafana.sfim.suomi.fi,none
grafana.www.dev.suomi.fi,none
grafana.www.qa.suomi.fi,none
green.admin.www.dev.suomi.fi,none
green.kehittajille.www.dev.suomi.fi,none
green.sisallonhallinta.www.dev.suomi.fi,none
green.viestilomake.www.dev.suomi.fi,none
green.www.dev.suomi.fi,none
hallintapalvelu.lompakko.suomi.fi,none
henkiloyp.www.dev.suomi.fi,none
henkiloyp.www.suomi.fi,none
holhous.suomi.fi,none
idm.finnauth.tunnistaminen.suomi.fi,none
idmlink.finnauth.tunnistaminen.suomi.fi,none
idp.finnauth.tunnistaminen.suomi.fi,none
internal.palvelutietovaranto.qa.suomi.fi,none
internal.palvelutietovaranto.suomi.fi,none
internal.palvelutietovaranto.trn.suomi.fi,none
iri.suomi.fi,none
kartta.suomi.fi,none
kehittajille.qa.suomi.fi,none
kehittajille.suomi.fi,none
kehittajille.www.dev.suomi.fi,none
kommentit-dev.suomi.fi,none
kommentit-test.suomi.fi,none
kommentit.suomi.fi,none
koodistot-dev.suomi.fi,none
koodistot-test.suomi.fi,none
koodistot.suomi.fi,none
kortt1.tunnistaminen.qa.suomi.fi,none
kortt1.tunnistaminen.suomi.fi,none
kortti.tunnistaminen.qa.suomi.fi,none
kortti.tunnistaminen.suomi.fi,none
kortti.tunnistautuminen.qa.suomi.fi,none
kortti.tunnistautuminen.suomi.fi,none
kvh.qa.suomi.fi,none
kvh.suomi.fi,none
laatutyokalut.dev.suomi.fi,none
