subdomain,http_status
cod.matd.gov.bf,"Could not resolve host: cod.matd.gov.bf"
autodiscover.gov.bf,"Could not resolve host: autodiscover.gov.bf"
av.gov.bf,"Could not resolve host: av.gov.bf"
bondon.gov.bf,"Could not resolve host: bondon.gov.bf"
commcare-vaccination.sante.gov.bf,"Could not resolve host: commcare-vaccination.sante.gov.bf"
api-sintax.impots.gov.bf,"Could not resolve host: api-sintax.impots.gov.bf"
commerce.gov.bf,"Could not resolve host: commerce.gov.bf"
cloud.gov.bf,"Could not resolve host: cloud.gov.bf"
communication.gov.bf,"Could not resolve host: communication.gov.bf"
cps-pnlp.sante.gov.bf,"Could not resolve host: cps-pnlp.sante.gov.bf"
admin.gov.bf,"Could not resolve host: admin.gov.bf"
corus-insp.gov.bf,"Could not resolve host: corus-insp.gov.bf"
assises-nationales.education.gov.bf,"Failed to connect to assises-nationales.education.gov.bf port 443 after 356 ms: Could not connect to server"
assembleenationale.gov.bf,"Could not resolve host: assembleenationale.gov.bf"
attestationtravail.fonction-publique.gov.bf,"SSL certificate problem: self-signed certificate"
dialin.gov.bf,"Could not resolve host: dialin.gov.bf"
api-sintax-homologation.impots.gov.bf,"Could not resolve host: api-sintax-homologation.impots.gov.bf"
asmp.fonction-publique.gov.bf,"SSL certificate problem: self-signed certificate"
autorisationdenseigner.menapln.gov.bf,"SSL certificate problem: self-signed certificate"
alias.gov.bf,"200"
bbb-demo.gov.bf,"TLS connect error: error:0A0000C6:SSL routines::packet length too long"
bina.gov.bf,"404"
agrementtechnique.mdenp.gov.bf,"SSL certificate problem: self-signed certificate"
action-sociale.gov.bf,"301"
courriers.sante.gov.bf,"SSL certificate problem: certificate has expired"
cour-cassation.gov.bf,"SSL certificate problem: certificate has expired"
cim.gov.bf,"200"
casierjudiciaire.justice.gov.bf,"SSL certificate problem: self-signed certificate"
ati.gov.bf,"200"
agriculture.gov.bf,"301"
bondoo.gov.bf,"302"
defense.gov.bf,"301"
data.gov.bf,"200"
cenou.gov.bf,"301"
autorisationdenseigner.mesrsi.gov.bf,"Could not resolve host: autorisationdenseigner.mesrsi.gov.bf"
dise.gov.bf,"SSL certificate problem: self-signed certificate in certificate chain"
copil-bodi.gov.bf,"200"
conseil-constitutionnel.gov.bf,"301"
ciospb.gov.bf,"301"
dhis-capture-test.sante.gov.bf,"SSL certificate problem: certificate has expired"
econseil.gov.bf,"200"
