domain,http_status,mx
cp.gov.lk,302,
ep.gov.lk,200,
nc.gov.lk,301,
np.gov.lk,200,
nw.gov.lk,200,
sg.gov.lk,200,
sp.gov.lk,HttpConnectTimeoutException: HTTP connect timed out,
up.gov.lk,301,
wp.gov.lk,200,
