subdomain,http_status
autodiscover.gospromnadzor.gov.by,"Could not resolve host: autodiscover.gospromnadzor.gov.by"
autodiscover.mininform.gov.by,"Could not resolve host: autodiscover.mininform.gov.by"
autodiscover.mst.gov.by,"Could not resolve host: autodiscover.mst.gov.by"
aor.gov.by,"301"
autodiscover.vitebsk-region.gov.by,"Could not resolve host: autodiscover.vitebsk-region.gov.by"
autodiscover.grodnorik.gov.by,"Could not resolve host: autodiscover.grodnorik.gov.by"
000.rooglub.gov.by,"SSL: no alternative certificate subject name matches target hostname '000.rooglub.gov.by'"
autodiscover.mintrans.gov.by,"Could not resolve host: autodiscover.mintrans.gov.by"
autodiscover.archives.gov.by,"Could not resolve host: autodiscover.archives.gov.by"
autodiscover.bks.gov.by,"Could not resolve host: autodiscover.bks.gov.by"
autodiscover.oochechersk.gov.by,"Could not resolve host: autodiscover.oochechersk.gov.by"
cpanel.beshenkovichi.vitebsk-region.gov.by,"Could not resolve host: cpanel.beshenkovichi.vitebsk-region.gov.by"
autodiscover.prutzsz.gov.by,"Could not resolve host: autodiscover.prutzsz.gov.by"
autodiscover.dokshitsy.vitebsk-region.gov.by,"Could not resolve host: autodiscover.dokshitsy.vitebsk-region.gov.by"
autodiscover.kgb.gov.by,"Could not resolve host: autodiscover.kgb.gov.by"
autodiscover.caa.gov.by,"Could not resolve host: autodiscover.caa.gov.by"
cpanel.aor.gov.by,"Could not resolve host: cpanel.aor.gov.by"
autodiscover.glusk.gov.by,"Could not resolve host: autodiscover.glusk.gov.by"
autodiscover.gosstandart.gov.by,"Could not resolve host: autodiscover.gosstandart.gov.by"
cpanel.gomeloig.gov.by,"Could not resolve host: cpanel.gomeloig.gov.by"
autodiscover.ktzszmoik.gov.by,"Could not resolve host: autodiscover.ktzszmoik.gov.by"
autodiscover.gomel-fszn.gov.by,"Could not resolve host: autodiscover.gomel-fszn.gov.by"
autodiscover.oshmiany.gov.by,"Could not resolve host: autodiscover.oshmiany.gov.by"
autodiscover.dyatlovo.gov.by,"Could not resolve host: autodiscover.dyatlovo.gov.by"
centr.grodno-region.gov.by,"SSL: no alternative certificate subject name matches target hostname 'centr.grodno-region.gov.by'"
autodiscover.map.grodno-region.gov.by,"Could not resolve host: autodiscover.map.grodno-region.gov.by"
autodiscover.mogilev-rik.gov.by,"Could not resolve host: autodiscover.mogilev-rik.gov.by"
autodiscover.mlh.gov.by,"Could not resolve host: autodiscover.mlh.gov.by"
autodiscover.oac.gov.by,"Could not resolve host: autodiscover.oac.gov.by"
center-dm.rooglub.gov.by,"SSL certificate problem: unable to get local issuer certificate"
autodiscover.osipovichi.gov.by,"Could not resolve host: autodiscover.osipovichi.gov.by"
autodiscover.ushachi.vitebsk-region.gov.by,"Could not resolve host: autodiscover.ushachi.vitebsk-region.gov.by"
autodiscover.aor.gov.by,"Could not resolve host: autodiscover.aor.gov.by"
autodiscover.gki.gov.by,"Could not resolve host: autodiscover.gki.gov.by"
autodiscover.economy.gov.by,"Could not resolve host: autodiscover.economy.gov.by"
cpanel.caa.gov.by,"Could not resolve host: cpanel.caa.gov.by"
caa.gov.by,"Could not resolve host: caa.gov.by"
autodiscover.ostrovets.gov.by,"Could not resolve host: autodiscover.ostrovets.gov.by"
autodiscover.komtsz.gov.by,"Could not resolve host: autodiscover.komtsz.gov.by"
cpanel.mjkx.gov.by,"Could not resolve host: cpanel.mjkx.gov.by"
cpanel.grodnorik.gov.by,"Could not resolve host: cpanel.grodnorik.gov.by"
autodiscover.korelichi.gov.by,"Could not resolve host: autodiscover.korelichi.gov.by"
city-brest.gov.by,"301"
api.torgi.gov.by,"200"
autodiscover.senno.vitebsk-region.gov.by,"Could not resolve host: autodiscover.senno.vitebsk-region.gov.by"
cpanel.kgb.gov.by,"Could not resolve host: cpanel.kgb.gov.by"
autodiscover.lepel.vitebsk-region.gov.by,"Could not resolve host: autodiscover.lepel.vitebsk-region.gov.by"
autodiscover.sharkovshchina.vitebsk-region.gov.by,"Could not resolve host: autodiscover.sharkovshchina.vitebsk-region.gov.by"
autodiscover.rossony.vitebsk-region.gov.by,"Could not resolve host: autodiscover.rossony.vitebsk-region.gov.by"
autodiscover.mintrud.gov.by,"Could not resolve host: autodiscover.mintrud.gov.by"
cpanel.dyatlovo.gov.by,"Could not resolve host: cpanel.dyatlovo.gov.by"
cpanel.korelichi.gov.by,"Could not resolve host: cpanel.korelichi.gov.by"
cpanel.berestovitsa.gov.by,"Could not resolve host: cpanel.berestovitsa.gov.by"
autodiscover.kostukovichi.gov.by,"Could not resolve host: autodiscover.kostukovichi.gov.by"
autodiscover.gomeloig.gov.by,"Could not resolve host: autodiscover.gomeloig.gov.by"
bmotykaly.roobrest.gov.by,"Could not resolve host: bmotykaly.roobrest.gov.by"
