hostname,score,sources,label,level
minfo.ps,7,wikidata;wikidata,Ministry of Information (State of Palestine),central
moa.pna.ps,7,wikidata;wikidata,Ministry of Agriculture,central
mobpla.pna.ps,7,wikidata;wikidata,Palestinian Land Authority,central
moc.pna.ps,7,wikidata;wikidata,Ministry of Culture (State of Palestine),central
moe.pna.ps,7,wikidata;wikidata,Education Ministry of the Palestinian National Authority,central
mofa.pna.ps,7,wikidata;wikidata,Ministry of Foreign Affairs and Expatriates of the State of Palestine,central
moh.ps,7,wikidata;wikidata,Ministry of Health of Palestine,central
moj.pna.ps,7,wikidata;wikidata,Ministry of Justice (Palestine),central
mol.pna.ps,7,wikidata;wikidata,Palestinian Ministry of Labour,central
molg.pna.ps,7,wikidata;wikidata,Ministry of Local Government,central
nsf.ps,7,wikidata;wikidata,Palestinian National Security Forces,
pal-wakf.ps,7,wikidata;wikidata,Ministry of Awqaf and Religious Affairs (Palestine),central
plc.ps,7,wikidata;wikidata,Palestinian Legislative Council,central
site.moh.ps,7,wikidata;wikidata,Ministry of Health | Ministry of Health of Palestine,central
tourism.ps,7,wikidata;wikidata,Ministry of Tourism and Antiquities,central
custodia.org,6,wikidata;wikidata,Custodian of the Holy Land,
pal-plc.org,6,wikidata;wikidata,Palestinian Legislative Council,central
palestinepnc.org,6,wikidata;wikidata,Palestinian National Council,
cwrc.ps,4,wikidata,Colonization and Wall Resistance Commission,
darifta.ps,4,wikidata,The Palestinian Fatwa House,
elections.ps,4,wikidata,Central Election Commission,
environment.ps,4,wikidata,Palestinian Environmental Quality Authority,
gmtc.sec.ps,4,wikidata,Q120147325,
gpc.pna.ps,4,wikidata,Palestinian General Personnel Office,
lab.pna.ps,4,wikidata,The Palestinian Fatwa and Legislation Office,
mohe.pna.ps,4,wikidata,Ministry of Education and Higher Education,
mtit.pna.ps,4,wikidata,Ministry of Telecommunications and Digital Economy of the State of Palestine,central
nad.ps,4,wikidata,PLO Negotiations Affairs Department,
nlp.ps,4,wikidata,Palestinian National Library,
pacc.ps,4,wikidata,Palestinian Anti-Corruption Commission,
palcp.ps,4,wikidata,Palestinian Customs Police,
palpolice.ps,4,wikidata,Palestinian Police,
palpost.ps,4,wikidata,Palestine Post,
palsafar.ps,4,wikidata,Q136439748,
pcd.ps,4,wikidata,Palestinian Civil Defence,
pcdc.edu.ps,4,wikidata,Q125376784,
penra.pna.ps,4,wikidata,Palestinian Energy and Natural Resources Authority,
perc.ps,4,wikidata,Palestinian Electricity Regulatory Council,
pgis.ps,4,wikidata,Palestinian General Intelligence Service,
pica.pna.ps,4,wikidata,Palestinian International Cooperation Agency,
pipa.ps,4,wikidata,Palestinian Investment Promotion Authority,
plord.ps,4,wikidata,Q128192047,
pma.ps,4,wikidata,Palestine Monetary Authority,
pmd.ps,4,wikidata,Palestinian Meteorological Department,
pmi.pna.ps,4,wikidata,Palestinian Military Intelligence Service,
pnac.pna.ps,4,wikidata,Palestine National Archives,
pncecs.plo.ps,4,wikidata,"Palestinian National Commission for Education, Culture and Science",
png.plo.ps,4,wikidata,Q104704376,
ppag.ps,4,wikidata,Palestinian Pension Authority,
ppfi.ps,4,wikidata,Palestine Public Finance Institute,
pwa.ps,4,wikidata,Palestinian Water Authority,
ramallah.mfa.gov.hu,4,wikidata,Representative Office of Hungary in Ramallah,
saacb.ps,4,wikidata,The Palestinian Administrative and Financial Supervision Bureau,
tscc.pna.ps,4,wikidata,Supreme Constitutional Court of the State of Palestine,
wsrc.ps,4,wikidata,Water Sector Regulatory Council of Palestine,
dfa.ie,3,wikidata,"Representative Office of Ireland, Ramallah",
eeas.europa.eu,3,wikidata,"Office of the European Union Representative (West Bank and Gaza Strip, UNRWA)",central
finlandabroad.fi,3,wikidata,"Finland’s Representative Office, Ramallah",
mfa.gr,3,wikidata,Consulate General of Greece in Jerusalem,
mzv.cz,3,wikidata,Representative Office of the Czech Republic in Ramallah,
norway.no,3,wikidata,Representative Office of Norway to the Palestinian Authority,
pal-chambers.org,3,wikidata,"Salfit Chamber of Commerce, Industry and Agriculture",
pna.mid.ru,3,wikidata,Representative office of the Russian Federation to Palestinian National Authority,
pschinaoffice.org,3,wikidata,Office of the People's Republic of China to the State of Palestine,central
ramala.predstavnistvo.si,3,wikidata,Representative Office of the Republic of Slovenia in Palestine,
ramallah.diplo.de,3,wikidata,German Representative Office Ramallah,
ramallah.mae.ro,3,wikidata,Q100260597,
ramallah.um.dk,3,wikidata,Danish Representation in Ramallah,
swedenabroad.se,3,wikidata,"Consulate General of Sweden, Jerusalem",
