subdomain,parent_domain,http_status,mx
addrsys.gov.ps,gov.ps,SSL: no alternative certificate subject name matches target hostname 'addrsys.gov.ps',5 mailgw01.gov.ps.
amalyat109.gov.ps,gov.ps,Could not resolve host: amalyat109.gov.ps,none
api.moi.gov.ps,gov.ps,200,none
app.is.gov.ps,gov.ps,Connection timed out after 3001 milliseconds,none
arc.moi.gov.ps,gov.ps,SSL: no alternative certificate subject name matches target hostname 'arc.moi.gov.ps',none
archive.mosa.gov.ps,gov.ps,302,none
archive.pmc.gov.ps,gov.ps,Could not resolve host: archive.pmc.gov.ps,none
atlas.moa.gov.ps,gov.ps,SSL: no alternative certificate subject name matches target hostname 'atlas.moa.gov.ps',none
av.gov.ps,gov.ps,SSL: no alternative certificate subject name matches target hostname 'av.gov.ps',none
bonds.eapp.gov.ps,gov.ps,200,none
ca.gov.ps,gov.ps,SSL: no alternative certificate subject name matches target hostname 'ca.gov.ps',none
carapps.eapp.gov.ps,gov.ps,500,none
ci3-stage.gov.ps,gov.ps,SSL: no alternative certificate subject name matches target hostname 'ci3-stage.gov.ps',none
citizens.hjc.gov.ps,gov.ps,SSL: no alternative certificate subject name matches target hostname 'citizens.hjc.gov.ps',none
clearance.eapp.gov.ps,gov.ps,302,none
complaints.eapp.gov.ps,gov.ps,200,none
control.moi.gov.ps,gov.ps,SSL: no alternative certificate subject name matches target hostname 'control.moi.gov.ps',none
courts.gov.ps,gov.ps,200,5 courts.email.gov.ps.
cpanel.av.gov.ps,gov.ps,Could not resolve host: cpanel.av.gov.ps,none
cpanel.carapps.eapp.gov.ps,gov.ps,Could not resolve host: cpanel.carapps.eapp.gov.ps,none
cpanel.citizens.hjc.gov.ps,gov.ps,Could not resolve host: cpanel.citizens.hjc.gov.ps,none
cpanel.clearance.eapp.gov.ps,gov.ps,Could not resolve host: cpanel.clearance.eapp.gov.ps,none
cpanel.complaints.eapp.gov.ps,gov.ps,Could not resolve host: cpanel.complaints.eapp.gov.ps,none
cpanel.daleel.moi.gov.ps,gov.ps,Could not resolve host: cpanel.daleel.moi.gov.ps,none
cpanel.emp.hjc.gov.ps,gov.ps,Could not resolve host: cpanel.emp.hjc.gov.ps,none
cpanel.emp.mtit.gov.ps,gov.ps,Could not resolve host: cpanel.emp.mtit.gov.ps,none
cpanel.eplan.moi.gov.ps,gov.ps,Could not resolve host: cpanel.eplan.moi.gov.ps,none
cpanel.epost.mtit.gov.ps,gov.ps,Could not resolve host: cpanel.epost.mtit.gov.ps,none
cpanel.eservice.moi.gov.ps,gov.ps,Could not resolve host: cpanel.eservice.moi.gov.ps,none
cpanel.eservicecert.mtit.gov.ps,gov.ps,Could not resolve host: cpanel.eservicecert.mtit.gov.ps,none
cpanel.eservices.gp.gov.ps,gov.ps,Could not resolve host: cpanel.eservices.gp.gov.ps,none
cpanel.finance.hjc.gov.ps,gov.ps,Could not resolve host: cpanel.finance.hjc.gov.ps,none
cpanel.gis.eapp.gov.ps,gov.ps,Could not resolve host: cpanel.gis.eapp.gov.ps,none
cpanel.govdata.mtit.gov.ps,gov.ps,Could not resolve host: cpanel.govdata.mtit.gov.ps,none
cpanel.govnet.mtit.gov.ps,gov.ps,Could not resolve host: cpanel.govnet.mtit.gov.ps,none
cpanel.helpdues.eapp.gov.ps,gov.ps,Could not resolve host: cpanel.helpdues.eapp.gov.ps,none
cpanel.judgements.hjc.gov.ps,gov.ps,Could not resolve host: cpanel.judgements.hjc.gov.ps,none
cpanel.kpi.eapp.gov.ps,gov.ps,Could not resolve host: cpanel.kpi.eapp.gov.ps,none
cpanel.maktabi.mtit.gov.ps,gov.ps,Could not resolve host: cpanel.maktabi.mtit.gov.ps,none
cpanel.mtit.gov.ps,gov.ps,Could not resolve host: cpanel.mtit.gov.ps,none
cpanel.myinfo.eapp.gov.ps,gov.ps,Could not resolve host: cpanel.myinfo.eapp.gov.ps,none
cpanel.ncti.gov.ps,gov.ps,Could not resolve host: cpanel.ncti.gov.ps,none
cpanel.nsts.moh.gov.ps,gov.ps,Could not resolve host: cpanel.nsts.moh.gov.ps,none
cpanel.pcd.gov.ps,gov.ps,Could not resolve host: cpanel.pcd.gov.ps,none
cpanel.pcn.gov.ps,gov.ps,Could not resolve host: cpanel.pcn.gov.ps,none
cpanel.pmc.gov.ps,gov.ps,Could not resolve host: cpanel.pmc.gov.ps,none
cpanel.projects.eapp.gov.ps,gov.ps,Could not resolve host: cpanel.projects.eapp.gov.ps,none
cpanel.rb.gov.ps,gov.ps,Could not resolve host: cpanel.rb.gov.ps,none
cpanel.rucc.moi.gov.ps,gov.ps,Could not resolve host: cpanel.rucc.moi.gov.ps,none
cpanel.ser.moi.gov.ps,gov.ps,Could not resolve host: cpanel.ser.moi.gov.ps,none
cpanel.training.eapp.gov.ps,gov.ps,Could not resolve host: cpanel.training.eapp.gov.ps,none
cpanel.workplan.mtit.gov.ps,gov.ps,Could not resolve host: cpanel.workplan.mtit.gov.ps,none
