subdomain,http_status
_collab-edge._tls.mof.gov.sa,"Could not resolve host: _collab-edge._tls.mof.gov.sa"
app.mosa.gov.sa,"Could not resolve host: app.mosa.gov.sa"
api.iph-uat.adaa.gov.sa,"Could not resolve host: api.iph-uat.adaa.gov.sa"
admin.moh.gov.sa,"Could not resolve host: admin.moh.gov.sa"
access.moh.gov.sa,"Could not resolve host: access.moh.gov.sa"
as.cwa.scta.gov.sa,"Could not resolve host: as.cwa.scta.gov.sa"
assir-mail01.amana-assir.gov.sa,"Could not resolve host: assir-mail01.amana-assir.gov.sa"
amnmd-hq-mail.amana-md.gov.sa,"Could not resolve host: amnmd-hq-mail.amana-md.gov.sa"
api.iph-qa.adaa.gov.sa,"Could not resolve host: api.iph-qa.adaa.gov.sa"
900moi.gov.sa,"Could not resolve host: 900moi.gov.sa"
6thqiyas.yesser.gov.sa,"Could not resolve host: 6thqiyas.yesser.gov.sa"
access.mol.gov.sa,"Could not resolve host: access.mol.gov.sa"
apc.momra.gov.sa,"Could not resolve host: apc.momra.gov.sa"
ada.gov.sa,"Could not resolve host: ada.gov.sa"
arc.mofa.gov.sa,"Could not resolve host: arc.mofa.gov.sa"
access03.mol.gov.sa,"Could not resolve host: access03.mol.gov.sa"
a.chs.gov.sa,"Could not resolve host: a.chs.gov.sa"
admin.mohe.gov.sa,"Could not resolve host: admin.mohe.gov.sa"
albahainv.gov.sa,"Could not resolve host: albahainv.gov.sa"
aljouf.gov.sa,"Could not resolve host: aljouf.gov.sa"
ansbilling.gaca.gov.sa,"Could not resolve host: ansbilling.gaca.gov.sa"
albosor-m.gov.sa,"Could not resolve host: albosor-m.gov.sa"
apps.mot.gov.sa,"Could not resolve host: apps.mot.gov.sa"
alkhitah.gov.sa,"Could not resolve host: alkhitah.gov.sa"
alqasabcc.gov.sa,"Could not resolve host: alqasabcc.gov.sa"
allaithged.gov.sa,"Could not resolve host: allaithged.gov.sa"
admin.scta.gov.sa,"Could not resolve host: admin.scta.gov.sa"
app.nic.gov.sa,"Could not resolve host: app.nic.gov.sa"
albirkgedu.gov.sa,"Could not resolve host: albirkgedu.gov.sa"
almuzahmiyyaedu.gov.sa,"Could not resolve host: almuzahmiyyaedu.gov.sa"
access.mot.gov.sa,"Could not resolve host: access.mot.gov.sa"
arriyadhenv.gov.sa,"Could not resolve host: arriyadhenv.gov.sa"
alquran.gov.sa,"Could not resolve host: alquran.gov.sa"
api.address.gov.sa,"Could not resolve host: api.address.gov.sa"
app.mhaedu.gov.sa,"Could not resolve host: app.mhaedu.gov.sa"
autodiscover.bahaeslah.gov.sa,"Could not resolve host: autodiscover.bahaeslah.gov.sa"
amnmdlynce1.amana-md.gov.sa,"Could not resolve host: amnmdlynce1.amana-md.gov.sa"
autodiscover.art.gov.sa,"Could not resolve host: autodiscover.art.gov.sa"
art.gov.sa,"Could not resolve host: art.gov.sa"
autodiscover.cchi.gov.sa,"Could not resolve host: autodiscover.cchi.gov.sa"
admin.gc.momra.gov.sa,"Could not resolve host: admin.gc.momra.gov.sa"
amana-assir.gov.sa,"Could not resolve host: amana-assir.gov.sa"
alhasa.gov.sa,"TLS connect error: error:0A000126:SSL routines::unexpected eof while reading"
autodiscover.chs.gov.sa,"Could not resolve host: autodiscover.chs.gov.sa"
atsentry.gaca.gov.sa,"Could not resolve host: atsentry.gaca.gov.sa"
aqargroup.msi.gov.sa,"Could not resolve host: aqargroup.msi.gov.sa"
alriyadh.gov.sa,"307"
anqexmails01.sct.gov.sa,"Could not resolve host: anqexmails01.sct.gov.sa"
assentry.gaca.gov.sa,"Could not resolve host: assentry.gaca.gov.sa"
autodiscover.dzit.gov.sa,"Could not resolve host: autodiscover.dzit.gov.sa"
admin.jeddah.gov.sa,"Could not resolve host: admin.jeddah.gov.sa"
autodiscover.dt3.mawthouq.gov.sa,"Could not resolve host: autodiscover.dt3.mawthouq.gov.sa"
adfssso.mol.gov.sa,"Could not resolve host: adfssso.mol.gov.sa"
autodiscover.eca.gov.sa,"Could not resolve host: autodiscover.eca.gov.sa"
autodiscover.dt5.mawthouq.gov.sa,"Could not resolve host: autodiscover.dt5.mawthouq.gov.sa"
assir-mail01.ars.gov.sa,"Could not resolve host: assir-mail01.ars.gov.sa"
autodiscover.emaratriyadh.gov.sa,"Could not resolve host: autodiscover.emaratriyadh.gov.sa"
api.gc.momra.gov.sa,"Could not resolve host: api.gc.momra.gov.sa"
autodisccover.chs.gov.sa,"Could not resolve host: autodisccover.chs.gov.sa"
aljoufedu.gov.sa,"Could not resolve host: aljoufedu.gov.sa"
albahaedu.gov.sa,"Could not resolve host: albahaedu.gov.sa"
5thqiyas.yesser.gov.sa,"Could not resolve host: 5thqiyas.yesser.gov.sa"
autodiscover.awqaf.gov.sa,"Failed to connect to autodiscover.awqaf.gov.sa port 443 after 132 ms: Could not connect to server"
autodiscover.boe.gov.sa,"Could not resolve host: autodiscover.boe.gov.sa"
autodiscover.ars.gov.sa,"Could not resolve host: autodiscover.ars.gov.sa"
auth.crm.scth.gov.sa,"Could not resolve host: auth.crm.scth.gov.sa"
autodiscover.fsf.gov.sa,"Could not resolve host: autodiscover.fsf.gov.sa"
autodiscover.fg.gov.sa,"Could not resolve host: autodiscover.fg.gov.sa"
autodiscover.gaca.gov.sa,"Could not resolve host: autodiscover.gaca.gov.sa"
ahwal.gov.sa,"200"
autodiscover.cppa.gov.sa,"Could not resolve host: autodiscover.cppa.gov.sa"
autodiscover.allaithged.gov.sa,"Could not resolve host: autodiscover.allaithged.gov.sa"
activesync.modon.gov.sa,"Could not resolve host: activesync.modon.gov.sa"
adfs-sd.mlsd.gov.sa,"Could not resolve host: adfs-sd.mlsd.gov.sa"
access02.mol.gov.sa,"Could not resolve host: access02.mol.gov.sa"
alrassedu.gov.sa,"Could not resolve host: alrassedu.gov.sa"
aes.ars.gov.sa,"200"
autodiscover.e-najran.gov.sa,"Could not resolve host: autodiscover.e-najran.gov.sa"
albaha.gov.sa,"200"
ata-hail.gov.sa,"Could not resolve host: ata-hail.gov.sa"
access.mep.gov.sa,"Could not resolve host: access.mep.gov.sa"
autodiscover.alrassedu.gov.sa,"Could not resolve host: autodiscover.alrassedu.gov.sa"
autodiscover.albaha.gov.sa,"Could not resolve host: autodiscover.albaha.gov.sa"
alrassge.gov.sa,"Could not resolve host: alrassge.gov.sa"
apppnr-portal.moi.gov.sa,"SSL certificate problem: unable to get local issuer certificate"
alahsa-health.gov.sa,"Could not resolve host: alahsa-health.gov.sa"
autodiscover.mohe.gov.sa,"Could not resolve host: autodiscover.mohe.gov.sa"
autodiscover.ic.gov.sa,"Could not resolve host: autodiscover.ic.gov.sa"
admin.modon.gov.sa,"Could not resolve host: admin.modon.gov.sa"
anas3.albirkgedu.gov.sa,"Could not resolve host: anas3.albirkgedu.gov.sa"
aseerhealth.gov.sa,"Could not resolve host: aseerhealth.gov.sa"
ars.gov.sa,"200"
autodiscover.energy.gov.sa,"Could not resolve host: autodiscover.energy.gov.sa"
amnmd-hq-owa.amana-md.gov.sa,"302"
autodiscover.bip.gov.sa,"Could not resolve host: autodiscover.bip.gov.sa"
autodiscover.ecra.gov.sa,"Could not resolve host: autodiscover.ecra.gov.sa"
afca.gov.sa,"Could not resolve host: afca.gov.sa"
autodiscover.mol.gov.sa,"Could not resolve host: autodiscover.mol.gov.sa"
autodiscover.gpyw.gov.sa,"Could not resolve host: autodiscover.gpyw.gov.sa"
autodiscover.mopm-ta.gov.sa,"Could not resolve host: autodiscover.mopm-ta.gov.sa"
autodiscover.laithedu.gov.sa,"Could not resolve host: autodiscover.laithedu.gov.sa"
