subdomain,http_status
1010.covid19.gov.bt,Could not resolve host: 1010.covid19.gov.bt
aims.bhutanaudit.gov.bt,200
amc.gov.bt,Connection timed out after 3001 milliseconds
amis.gov.bt,Connection timed out after 3000 milliseconds
api.gov.bt,Connection timed out after 3000 milliseconds
arcgis.covid19.gov.bt,Connection timed out after 3000 milliseconds
auditclearance.bhutanaudit.gov.bt,Failed to connect to auditclearance.bhutanaudit.gov.bt port 443 after 594 ms: Could not connect to server
autodiscover.bmhc.gov.bt,Could not resolve host: autodiscover.bmhc.gov.bt
autodiscover.cro.gov.bt,Could not resolve host: autodiscover.cro.gov.bt
autodiscover.nppc.gov.bt,400
autodiscover.nssc.gov.bt,400
autodiscover.rcbajo.gov.bt,Could not resolve host: autodiscover.rcbajo.gov.bt
autodiscover.wangduedzong.gov.bt,SSL: no alternative certificate subject name matches target hostname 'autodiscover.wangduedzong.gov.bt'
barcouncilofbhutan.gov.bt,200
bcaa.gov.bt,403
bcse.rcsc.gov.bt,405
bea.gov.bt,Could not resolve host: bea.gov.bt
beta.drc.gov.bt,200
bhutanaudit.gov.bt,301
bicma.gov.bt,301
bloodsafety.gov.bt,200
bmhc.gov.bt,301
bnca.gov.bt,SSL: no alternative certificate subject name matches target hostname 'bnca.gov.bt'
cabinet.gov.bt,SSL: no alternative certificate subject name matches target hostname 'cabinet.gov.bt'
changrigphelps.education.gov.bt,Could not resolve host: changrigphelps.education.gov.bt
citizenservices.gov.bt,SSL certificate problem: unable to get local issuer certificate
clinic.covid19.gov.bt,Connection timed out after 3001 milliseconds
cmis.ncwc.gov.bt,Connection timed out after 3000 milliseconds
cms.judiciary.gov.bt,Connection timed out after 3001 milliseconds
code.neyduetewa.gov.bt,302
cpanel.bea.gov.bt,Could not resolve host: cpanel.bea.gov.bt
cpanel.bicma.gov.bt,Could not resolve host: cpanel.bicma.gov.bt
cpanel.bmhc.gov.bt,SSL: no alternative certificate subject name matches target hostname 'cpanel.bmhc.gov.bt'
cpanel.bnca.gov.bt,SSL: no alternative certificate subject name matches target hostname 'cpanel.bnca.gov.bt'
cpanel.changrigphelps.education.gov.bt,Could not resolve host: cpanel.changrigphelps.education.gov.bt
cpanel.cro.gov.bt,Could not resolve host: cpanel.cro.gov.bt
cpanel.dra.gov.bt,SSL: no alternative certificate subject name matches target hostname 'cpanel.dra.gov.bt'
cpanel.judiciary.gov.bt,Could not resolve host: cpanel.judiciary.gov.bt
cpanel.mediacouncil.gov.bt,SSL: no alternative certificate subject name matches target hostname 'cpanel.mediacouncil.gov.bt'
cpanel.mhpa.gov.bt,Could not resolve host: cpanel.mhpa.gov.bt
cpanel.nationalmuseum.gov.bt,Could not resolve host: cpanel.nationalmuseum.gov.bt
cpanel.nca.gov.bt,Could not resolve host: cpanel.nca.gov.bt
cpanel.nfc.gov.bt,Could not resolve host: cpanel.nfc.gov.bt
cpanel.nppc.gov.bt,200
cpanel.nssc.gov.bt,200
cpanel.phpa.gov.bt,SSL: no alternative certificate subject name matches target hostname 'cpanel.phpa.gov.bt'
cpanel.phpa1.gov.bt,SSL: no alternative certificate subject name matches target hostname 'cpanel.phpa1.gov.bt'
cpanel.phpa2.gov.bt,Could not resolve host: cpanel.phpa2.gov.bt
cpanel.rcbajo.gov.bt,SSL: no alternative certificate subject name matches target hostname 'cpanel.rcbajo.gov.bt'
cpanel.rdtc.gov.bt,Could not resolve host: cpanel.rdtc.gov.bt
cpanel.redcl.gov.bt,Could not resolve host: cpanel.redcl.gov.bt
