field,text
country_name,"Republic of Colombia"
government_type,"presidential republic"
capital,"Bogotá"
chief_of_state,"President Gustavo Francisco PETRO Urrego (since 7 August 2022)"
head_of_government,"President Gustavo Francisco PETRO Urrego (since 7 August 2022)"
judicial_highest_courts,"Supreme Court of Justice or Corte Suprema de Justicia (consists of the Civil-Agrarian and Labor Chambers each with 7 judges, and the Penal Chamber with 9 judges); Constitutional Court (consists of 9 magistrates); Council of State (consists of 27 judges); Superior Judiciary Council (consists of 13 magistrates)"
constitution_history,"several previous; latest promulgated 4 July 1991"
