hostname,score,sources,label,level
bahrain.bh,6,un_desa,UN/DESA national portal,
bh.usembassy.gov,4,wikidata,"Embassy of the United States, Manama",central
bna.bh,4,wikidata,Bahrain News Agency,
btea.bh,4,wikidata,Bahrain Tourism and Exhibitions Authority,
lmra.bh,4,wikidata,Labour Market Regulatory Authority,
mumtalakat.bh,4,wikidata,Mumtalakat Holding Company,
nuwab.bh,4,wikidata,Council of Representatives,central
qaa.edu.bh,4,wikidata,Quality Assurance Authority for Education and Training,
sjc.bh,4,wikidata,Supreme Judicial Council,central
sp.mofaic.gov.ae,4,wikidata,"Embassy of the United Arab Emirates, Manama",central
tra.org.bh,4,wikidata,Telecommunications Regulatory Authority of Bahrain,
bahrain.mid.ru,3,wikidata,embassy of Russia to Bahrain,central
bahrainedb.com,3,wikidata,Bahrain Economic Development Board,
bapcoenergies.com,3,wikidata,Bapco Energies,
bh.ambafrance.org,3,wikidata,"Embassy of France, Manama",central
bh.mofa.pna.ps,3,wikidata,"Embassy of Palestine, Manama",central
manama.diplo.de,3,wikidata,"Embassy of Germany, Manama",central
sudanimanama.com,3,wikidata,embassy of Sudan in Bahrain,central
