hostname,score,sources,label,level,http_status,mx
ansej.org.dz,7,wikidata;wikidata,Agence nationale de soutien à l'emploi des jeunes,central,HttpConnectTimeoutException: HTTP connect timed out,dig error
dgf.org.dz,7,wikidata;wikidata,Q25386281 | Q25387129,,HttpConnectTimeoutException: HTTP connect timed out,10 mail.djaweb.dz.
dgsn.dz,7,wikidata;wikidata;wikidata;wikidata;wikidata,Algerian police | General Directorate of National Security,central,ConnectException,none
elmadjlis-hci.dz,7,wikidata;wikidata,Supreme Islamic Council of Algeria,,301,10 mail.elmadjlis-hci.dz.
m-moudjahidine.dz,7,wikidata;wikidata,Ministry of Mujahidin,central,SSLHandshakeException: (certificate_expired) PKIX path validation failed: java.security.cert.CertPathValidatorException: validity check failed,10 mail.m-moudjahidine.dz.
mdn.dz,7,wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata,Ministry of National Defense (Algeria) | État-major de l'armée algérienne | National Gendarmerie,central,ConnectException,10 mxrelay.mdn.dz.
mesrs.dz,7,wikidata;wikidata,Ministry of Higher Education and Scientific Research,central,ConnectException,10 gateway.mesrs.dz.; 20 mail.mesrs.dz.; 30 mail1.mesrs.dz.
mptic.dz,7,wikidata;wikidata,Ministry of Post and Telecommunications,central,ConnectException,0 mail.mptic.dz.
ogebc.dz,7,wikidata;wikidata,Q92324509,,200,0 ogebc.dz.
sante.dz,7,wikidata;wikidata,Ministère de la Santé,,HttpConnectTimeoutException: HTTP connect timed out,none
apn-dz.org,6,wikidata;wikidata,Parliament of Algeria,central,200,10 mx01.lolipop.jp.
coursupreme.dz,6,wikidata,Supreme Court of Algeria,central,200,10 mail.coursupreme.dz.
el-mouradia.dz,6,un_desa,UN/DESA national portal,,HttpConnectTimeoutException: HTTP connect timed out,10 mail.el-mouradia.dz.
wikidata.org,6,wikidata;wikidata,Ministry of Agriculture and Rural Development,central,301,10 mx-in2001.wikimedia.org.; 10 mx-in1001.wikimedia.org.
abhcsm.dz,4,wikidata,Agence de Bassin Hydrographique Constantinois-Seybousse-Mellegue,,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching abhcsm.dz found.,none
alnaft.dz,4,wikidata,National agency for the valorization of hydrocarbon resource,,ConnectException,10 mx2.alnaft.dz.; 10 mx1.alnaft.dz.
anem.dz,4,wikidata,National Employment Agency,,ConnectException,0 mail.anem.dz.
anvredet.org.dz,4,wikidata,Anvredet,,200,0 anvredet.org.dz.
apn.dz,4,wikidata,People's National Assembly,central,200,10 smtp-1.apn.dz.; 10 smtp-2.apn.dz.
archives-can.dz,4,wikidata,Algerian National Archives,,200,10 mail.archives-can.dz.
asal.dz,4,wikidata,Algerian Space Agency,,200,10 mail.asal.dz.
atrss.dz,4,wikidata,Agence Thématique de Recherche en Science de la Santé,,SSLHandshakeException: (certificate_expired) PKIX path validation failed: java.security.cert.CertPathValidatorException: validity check failed,10 alt3.aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.
bank-of-algeria.dz,4,wikidata,Bank of Algeria,,HttpConnectTimeoutException: HTTP connect timed out,10 rhost.bank-of-algeria.dz.; 10 rhost3.bank-of-algeria.dz.; 10 rhost1.bank-of-algeria.dz.; 10 rhost4.bank-of-algeria.dz.
biblionat.dz,4,wikidata,National Library of Algeria,,200,0 biblionat.dz.
bneder.dz,4,wikidata,Bureau National d’Études pour le Développement Rural,,200,0 mail.bneder.dz.
caci.dz,4,wikidata,Algerian chamber of commerce and industry,,200,dig error
cerist.dz,4,wikidata,Centre de Recherche sur l'Information Scientifique et Technique,,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching cerist.dz found.,20 mx02.cerist.dz.; 10 mx.cerist.dz.
cnrst.dz,4,wikidata,Q110229043,,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mail.cnrst.dz.
conseil-constitutionnel.dz,4,wikidata,Constitutional Council of Algeria,,ConnectException,10 mail.conseil-constitutionnel.dz.
courdalger.mjustice.dz,4,wikidata,Sidi Mhamed Courthouse,,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
courdeboumerdes.mjustice.dz,4,wikidata,Boumerdès Court,central-1,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
de-boumerdes.dz,4,wikidata,Boumerdès Province School District,central-1,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching de-boumerdes.dz found.,none
dgpc.dz,4,wikidata,Algerian Civil Defence,,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mail.dgpc.dz.
dgrsdt.dz,4,wikidata,Directorate for Scientific Research and Technological Development,,302,0 mx.dgrsdt.dz.
