subdomain,parent_domain,http_status,mx
aaci.gov.dz,gov.dz,Could not resolve host: aaci.gov.dz,none
adrar.resid-sud.sante.gov.dz,gov.dz,Resolving timed out after 3002 milliseconds,none
alnaft.gov.dz,gov.dz,Could not resolve host: alnaft.gov.dz,10 mx2.alnaft.gov.dz.; 10 mx1.alnaft.gov.dz.
anam.gov.dz,gov.dz,200,10 mail.anam.gov.dz.
annuaire.mkesm.gov.dz,gov.dz,404,none
anssn.gov.dz,gov.dz,Could not resolve host: anssn.gov.dz,10 mail.anssn.gov.dz.
api-popb.sante.gov.dz,gov.dz,Could not resolve host: api-popb.sante.gov.dz,none
api.mkesm.gov.dz,gov.dz,302,none
apie.industrie.gov.dz,gov.dz,Could not resolve host: apie.industrie.gov.dz,none
apn.gov.dz,gov.dz,Could not resolve host: apn.gov.dz,10 smtp-1.apn.gov.dz.; 10 smtp-2.apn.gov.dz.
app.mkesm.gov.dz,gov.dz,503,none
arh.gov.dz,gov.dz,Could not resolve host: arh.gov.dz,20 mx1.arh.gov.dz.; 20 mx2.arh.gov.dz.
assai-agri.madr.gov.dz,gov.dz,Connection timed out after 3002 milliseconds,none
auth.industrie.gov.dz,gov.dz,Connection timed out after 3002 milliseconds,none
auth.mjs.gov.dz,gov.dz,Connection timed out after 3002 milliseconds,none
auth.mkesm.gov.dz,gov.dz,503,none
authentik.mcepe.gov.dz,gov.dz,302,10 mxgw03.cdn.cerist.dz.
autodiscover.cours.mpttn.gov.dz,gov.dz,Could not resolve host: autodiscover.cours.mpttn.gov.dz,none
autodiscover.dtourismebba.gov.dz,gov.dz,Could not resolve host: autodiscover.dtourismebba.gov.dz,none
autodiscover.energy.gov.dz,gov.dz,SSL certificate problem: unable to get local issuer certificate,none
autodiscover.mpeche.gov.dz,gov.dz,Could not resolve host: autodiscover.mpeche.gov.dz,none
backend.csj.gov.dz,gov.dz,404,none
bechar.resid-sud.sante.gov.dz,gov.dz,Could not resolve host: bechar.resid-sud.sante.gov.dz,none
biskra.resid-sud.sante.gov.dz,gov.dz,Could not resolve host: biskra.resid-sud.sante.gov.dz,none
box.mkesm.gov.dz,gov.dz,302,none
census.madr.gov.dz,gov.dz,Connection timed out after 3002 milliseconds,none
cepa.mpeche.gov.dz,gov.dz,Connection timed out after 3002 milliseconds,none
cerefe.gov.dz,gov.dz,500,10 mail.cerefe.gov.dz.
charaka.mfp.gov.dz,gov.dz,Could not resolve host: charaka.mfp.gov.dz,none
charaka.mjeunesse.gov.dz,gov.dz,200,none
cirm.gov.dz,gov.dz,Connection timed out after 3001 milliseconds,none
class.sante.gov.dz,gov.dz,Could not resolve host: class.sante.gov.dz,none
cloud.dgfp.gov.dz,gov.dz,Resolving timed out after 3000 milliseconds,dig error
cms.csj.gov.dz,gov.dz,Could not resolve host: cms.csj.gov.dz,none
cneidffe.gov.dz,gov.dz,SSL certificate problem: certificate has expired,10 mail.cneidffe.gov.dz.
cnis.douane.gov.dz,gov.dz,Could not resolve host: cnis.douane.gov.dz,none
cnl.gov.dz,gov.dz,SSL certificate problem: certificate has expired,none
cntsid.douane.gov.dz,gov.dz,Connection timed out after 3002 milliseconds,none
commerce.gov.dz,gov.dz,500,10 mail.commerce.gov.dz.
commu.ministerecommunication.gov.dz,gov.dz,Could not resolve host: commu.ministerecommunication.gov.dz,none
conf.mf.gov.dz,gov.dz,Could not resolve host: conf.mf.gov.dz,none
console.minio.mkesm.gov.dz,gov.dz,SSL: no alternative certificate subject name matches target hostname 'console.minio.mkesm.gov.dz',none
contactini.mjs.gov.dz,gov.dz,Connection timed out after 3002 milliseconds,none
cours.mpttn.gov.dz,gov.dz,Could not resolve host: cours.mpttn.gov.dz,none
cpanel.cours.mpttn.gov.dz,gov.dz,Could not resolve host: cpanel.cours.mpttn.gov.dz,none
cpanel.dtourismebba.gov.dz,gov.dz,Could not resolve host: cpanel.dtourismebba.gov.dz,none
cpanel.mctamanghasset.gov.dz,gov.dz,Could not resolve host: cpanel.mctamanghasset.gov.dz,none
cpanel.mpeche.gov.dz,gov.dz,Could not resolve host: cpanel.mpeche.gov.dz,none
cpcalendars.cours.mpttn.gov.dz,gov.dz,Could not resolve host: cpcalendars.cours.mpttn.gov.dz,none
cpcalendars.dtourismebba.gov.dz,gov.dz,Could not resolve host: cpcalendars.dtourismebba.gov.dz,none
cpcalendars.mctamanghasset.gov.dz,gov.dz,Could not resolve host: cpcalendars.mctamanghasset.gov.dz,none
cpcalendars.mpeche.gov.dz,gov.dz,Could not resolve host: cpcalendars.mpeche.gov.dz,none
cpcontacts.cours.mpttn.gov.dz,gov.dz,Could not resolve host: cpcontacts.cours.mpttn.gov.dz,none
cpcontacts.dtourismebba.gov.dz,gov.dz,Could not resolve host: cpcontacts.dtourismebba.gov.dz,none
cpcontacts.mctamanghasset.gov.dz,gov.dz,Could not resolve host: cpcontacts.mctamanghasset.gov.dz,none
cpcontacts.mpeche.gov.dz,gov.dz,Could not resolve host: cpcontacts.mpeche.gov.dz,none
creg.gov.dz,gov.dz,Could not resolve host: creg.gov.dz,none
csj.gov.dz,gov.dz,200,10 mail.csj.gov.dz.
cvlj.mjs.gov.dz,gov.dz,Connection timed out after 3001 milliseconds,none
dalil.mfp.gov.dz,gov.dz,Could not resolve host: dalil.mfp.gov.dz,none
dalil2.mfp.gov.dz,gov.dz,Could not resolve host: dalil2.mfp.gov.dz,none
dalil3.mfp.gov.dz,gov.dz,Could not resolve host: dalil3.mfp.gov.dz,none
dashboard.aaci.gov.dz,gov.dz,Could not resolve host: dashboard.aaci.gov.dz,none
dclaghouat.gov.dz,gov.dz,403,none
dcmascara.gov.dz,gov.dz,Could not resolve host: dcmascara.gov.dz,none
dcwconstantine.gov.dz,gov.dz,Resolving timed out after 3000 milliseconds,none
dcwguelma.gov.dz,gov.dz,200,5 mail.dcwguelma.gov.dz.
dcwsoukahras.gov.dz,gov.dz,Could not resolve host: dcwsoukahras.gov.dz,none
deghardaia.education.gov.dz,gov.dz,Could not resolve host: deghardaia.education.gov.dz,none
demande12s.interieur.gov.dz,gov.dz,SSL certificate problem: unable to get local issuer certificate,none
dev-backend.csj.gov.dz,gov.dz,Could not resolve host: dev-backend.csj.gov.dz,none
dev-cms.csj.gov.dz,gov.dz,Could not resolve host: dev-cms.csj.gov.dz,none
dev.aaci.gov.dz,gov.dz,Could not resolve host: dev.aaci.gov.dz,none
dev.csj.gov.dz,gov.dz,Could not resolve host: dev.csj.gov.dz,none
dev.dashboard.aaci.gov.dz,gov.dz,Could not resolve host: dev.dashboard.aaci.gov.dz,none
dgdn.gov.dz,gov.dz,503,none
dgfp.gov.dz,gov.dz,Resolving timed out after 3000 milliseconds,none
djelfa.resid-sud.sante.gov.dz,gov.dz,Could not resolve host: djelfa.resid-sud.sante.gov.dz,none
dlpl.cnl.gov.dz,gov.dz,SSL certificate problem: certificate has expired,none
dms.mt.gov.dz,gov.dz,Connection timed out after 3001 milliseconds,none
douane.gov.dz,gov.dz,SSL certificate problem: unable to get local issuer certificate,none
douane.mkesm.gov.dz,gov.dz,Connection timed out after 3002 milliseconds,none
dtourismebba.gov.dz,gov.dz,200,none
e-agrement-agent.mhuv.gov.dz,gov.dz,Connection timed out after 3002 milliseconds,none
e-agrement-ingenieur.mhuv.gov.dz,gov.dz,Connection timed out after 3002 milliseconds,none
e-certif-backend.mhuv.gov.dz,gov.dz,Connection timed out after 3002 milliseconds,none
e-certif.mhuv.gov.dz,gov.dz,Connection timed out after 3002 milliseconds,none
e-formation.education.gov.dz,gov.dz,Could not resolve host: e-formation.education.gov.dz,none
e-verification-backend.mhuv.gov.dz,gov.dz,Connection timed out after 3002 milliseconds,none
e-verification.mhuv.gov.dz,gov.dz,Could not resolve host: e-verification.mhuv.gov.dz,none
eagrement-pi.mhuv.gov.dz,gov.dz,Connection timed out after 3002 milliseconds,none
education.gov.dz,gov.dz,Recv failure: Connexion ré-initialisée par le correspondant,10 mail.education.gov.dz.
el-oued.resid-sud.sante.gov.dz,gov.dz,Could not resolve host: el-oued.resid-sud.sante.gov.dz,none
elbayadh.resid-sud.sante.gov.dz,gov.dz,Could not resolve host: elbayadh.resid-sud.sante.gov.dz,none
eldalil.gov.dz,gov.dz,500,none
elearning.douane.gov.dz,gov.dz,Could not resolve host: elearning.douane.gov.dz,none
element.industrie.gov.dz,gov.dz,Connection timed out after 3002 milliseconds,none
elfirma.madr.gov.dz,gov.dz,Connection timed out after 3002 milliseconds,none
energy.gov.dz,gov.dz,200,none
erp.mfep.gov.dz,gov.dz,Connection timed out after 3002 milliseconds,none
event.mfp.gov.dz,gov.dz,Could not resolve host: event.mfp.gov.dz,none
extranet.apn.gov.dz,gov.dz,Could not resolve host: extranet.apn.gov.dz,none
form.madr.gov.dz,gov.dz,Connection timed out after 3002 milliseconds,none
fr.madr.gov.dz,gov.dz,Connection timed out after 3002 milliseconds,none
fs.mpt.gov.dz,gov.dz,SSL certificate problem: unable to get local issuer certificate,none
gate.miph.gov.dz,gov.dz,301,none
gdps-test.energy.gov.dz,gov.dz,Could not resolve host: gdps-test.energy.gov.dz,none
gdps.energy.gov.dz,gov.dz,Could not resolve host: gdps.energy.gov.dz,none
ghardaia.resid-sud.sante.gov.dz,gov.dz,Could not resolve host: ghardaia.resid-sud.sante.gov.dz,none
gitlab.madr.gov.dz,gov.dz,SSL: no alternative certificate subject name matches target hostname 'gitlab.madr.gov.dz',none
gov.dz,gov.dz,,none
hackathon.mkesm.gov.dz,gov.dz,Could not resolve host: hackathon.mkesm.gov.dz,none
hcn.gov.dz,gov.dz,Connection timed out after 3001 milliseconds,10 mail.hcn.gov.dz.
id.industrie.gov.dz,gov.dz,Connection timed out after 3002 milliseconds,none
idara.mjs.gov.dz,gov.dz,Could not resolve host: idara.mjs.gov.dz,none
illizi.resid-sud.sante.gov.dz,gov.dz,Could not resolve host: illizi.resid-sud.sante.gov.dz,none
industrie.gov.dz,gov.dz,Connection timed out after 3000 milliseconds,none
innokids.gov.dz,gov.dz,200,none
innovation.gov.dz,gov.dz,200,10 mail.innovation.gov.dz.
interieur.gov.dz,gov.dz,SSL certificate problem: unable to get local issuer certificate,none
intramail.mfep.gov.dz,gov.dz,Could not resolve host: intramail.mfep.gov.dz,none
intranefp.mfep.gov.dz,gov.dz,Could not resolve host: intranefp.mfep.gov.dz,none
intranet.mhuv.gov.dz,gov.dz,Connection timed out after 3001 milliseconds,none
intranetdgi.mfdgi.gov.dz,gov.dz,Could not resolve host: intranetdgi.mfdgi.gov.dz,none
invest.gov.dz,gov.dz,Could not resolve host: invest.gov.dz,none
invest.mpeche.gov.dz,gov.dz,Could not resolve host: invest.mpeche.gov.dz,none
investir.mpeche.gov.dz,gov.dz,Failed to connect to investir.mpeche.gov.dz port 443 after 160 ms: Could not connect to server,none
itissal.mjeunesse.gov.dz,gov.dz,302,none
jibayatic.mfdgi.gov.dz,gov.dz,Connection timed out after 3002 milliseconds,none
jitsi.sante.gov.dz,gov.dz,Could not resolve host: jitsi.sante.gov.dz,none
