hostname,score,sources,label,level
al.ac.leg.br,7,wikidata;wikidata,Legislative Assembly of Acre,central-1
al.al.leg.br,7,wikidata;wikidata,Legislative Assembly of Alagoas,central-1
al.go.leg.br,7,wikidata;wikidata,Legislative Assembly of Goiás,central-1
al.ma.leg.br,7,wikidata;wikidata,Legislative Assembly of Maranhão,central-1
al.pb.leg.br,7,wikidata;wikidata,Legislative Assembly of Paraíba,central-1
al.pi.leg.br,7,wikidata;wikidata,Legislative Assembly of Piauí,central-1
al.ro.leg.br,7,wikidata;wikidata,Legislative Assembly of Rondônia,central-1
al.rr.leg.br,7,wikidata;wikidata,Legislative Assembly of Roraima,central-1
codeba.com.br,4,wikidata,Companhia das Docas do Estado da Bahia,central-1
corecon-se.org.br,4,wikidata,CORECON/SE | REGIONAL OF ECONOMICS COUNCIL OF THE 16TH REGION-SERGIPE,central-1
portal.trf1.jus.br,4,wikidata,Regional Federal Court of the 1st Region,central-1
portal.trf6.jus.br,4,wikidata,Q115839361,central-1
saopaulo.sp.leg.br,4,wikidata,Municipal Chamber of São Paulo,central-1
tjal.jus.br,4,wikidata,Tribunal de Justiça,central-1
tjap.jus.br,4,wikidata,Amapá State Court of Justice,central-1
tjgo.jus.br,4,wikidata,Q10384672,central-1
tjma.jus.br,4,wikidata,Court of Justice of the State of Maranhão,central-1
tjmg.jus.br,4,wikidata,Tribunal de Justiça do Estado de Minas Gerais,central-1
tjpe.jus.br,4,wikidata,Tribunal de Justiça de Pernambuco,central-1
tjse.jus.br,4,wikidata,Court of Justice of the State of Sergipe,central-1
tjsp.jus.br,4,wikidata,Court of Justice of the State of São Paulo,central-1
tre-ba.jus.br,4,wikidata,Tribunal Regional Eleitoral BA,central-1
trf2.jus.br,4,wikidata,Regional Federal Court of the 2nd Region,central-1
trf3.jus.br,4,wikidata,Regional Federal Court of the 3rd Region,central-1
trf4.jus.br,4,wikidata,Regional Federal Court of the 4th Region,central-1
trf5.jus.br,4,wikidata,Regional Federal Court of the 5th Region,central-1
www5.tjba.jus.br,4,wikidata,Tribunal de Justiça do Estado da Bahia,central-1
prefeitura.rio,3,wikidata,Guarda Municipal do Rio de Janeiro,central-1
anapolis.go.leg.br,7,wikidata;wikidata;wikidata,municipal council of Anapolis,local
aracaju.se.leg.br,7,wikidata;wikidata;wikidata,municipal Chamber of Aracaju,local
bauru.sp.leg.br,7,wikidata;wikidata;wikidata,municipal chamber of Bauru,local
boavista.rr.leg.br,7,wikidata;wikidata;wikidata,municipal chamber of Boa Vista,local
camara.slz.br,7,wikidata;wikidata;wikidata,Municipal Chamber of São Luís | City Hall of São Luís,local
camaracg.com.br,7,wikidata;wikidata;wikidata,municipal chamber of Campina Grande,local
campinas.sp.leg.br,7,wikidata;wikidata;wikidata,Municipal Chamber of Campinas,local
caruaru.pe.leg.br,7,wikidata;wikidata;wikidata,municipal chamber of Caruaru,local
cearamirim.rn.leg.br,7,wikidata;wikidata;wikidata,Q118353169,local
cmmc.com.br,7,wikidata;wikidata;wikidata,municipal chamber of Mogi das Cruzes,local
feiradesantana.ba.leg.br,7,wikidata;wikidata,municipal chamber of Feira de Santana,local
fozdoiguacu.pr.leg.br,7,wikidata;wikidata;wikidata,municipal Chamber of Foz do Iguaçu,local
franca.sp.leg.br,7,wikidata;wikidata;wikidata,Municipal Chamber of Franca,local
goiania.go.leg.br,7,wikidata;wikidata;wikidata,Municipal Chamber of Goiânia,local
hortolandia.sp.leg.br,7,wikidata;wikidata;wikidata,Q137124048,local
jaboataodosguararapes.pe.leg.br,7,wikidata;wikidata;wikidata,municipal chamber of Jaboatão dos Guararapes,local
juazeiro.ba.leg.br,7,wikidata;wikidata,municipal Chamber of Juazeiro,local
jundiai.sp.leg.br,7,wikidata;wikidata;wikidata,municipal chamber of Jundiaí,local
limeira.sp.leg.br,7,wikidata;wikidata;wikidata,municipal chamber of Limeira,local
macapa.ap.leg.br,7,wikidata;wikidata;wikidata,Municipal Chamber of Macapá,local
maraba.pa.leg.br,7,wikidata;wikidata;wikidata,municipal Chamber of Marabá,local
mossoro.rn.leg.br,7,wikidata;wikidata;wikidata,municipal Chamber of Mossoró,local
osasco.sp.leg.br,7,wikidata;wikidata;wikidata,municipal chamber of Osasco,local
palmas.to.leg.br,7,wikidata;wikidata;wikidata,municipal Chamber of Palmas,local
petrolina.pe.leg.br,7,wikidata;wikidata;wikidata,municipal chamber of Petrolina,local
petropolis.rj.leg.br,7,wikidata;wikidata,municipal Chamber of Petrópolis,local
portovelho.ro.leg.br,7,wikidata;wikidata;wikidata,municipal council of Porto Velho,local
prefeituradeatibaia.com.br,7,wikidata;wikidata,Q97936697,local
riobranco.ac.leg.br,7,wikidata;wikidata;wikidata,municipal chamber of Rio Branco,local
riopreto.sp.leg.br,7,wikidata;wikidata;wikidata,municipal chamber of São José do Rio Preto,local
saogoncalo.rj.leg.br,7,wikidata;wikidata;wikidata,municipal chamber of São Gonçalo,local
teresina.pi.leg.br,7,wikidata;wikidata;wikidata,municipal chamber of Teresina,local
vilavelha.es.leg.br,7,wikidata;wikidata;wikidata,municipal chamber of Vila Velha,local
voltaredonda.rj.leg.br,7,wikidata;wikidata;wikidata,municipal Chamber of Volta Redonda,local
araucaria.atende.net,6,wikidata;wikidata,Q104848034,local
marechalcandidorondon.atende.net,6,wikidata;wikidata,Q97936438,local
pinhais.atende.net,6,wikidata;wikidata,Pinhais City Hall,local
pomerode.atende.net,6,wikidata;wikidata,municipal prefecture of Pomerode,local
aracatuba.sp.leg.br,4,wikidata,Câmara Municipal de Araçatuba,local
laranjalpaulista.sp.leg.br,4,wikidata,Town Council of Laranjal Paulista,local
recife.pe.leg.br,4,wikidata,Municipal Chamber of Recife,local
salvador.ba.leg.br,4,wikidata,Municipal Chamber of Salvador,local
tre-df.jus.br,4,wikidata,Tribunal Regional Eleitoral DF,local
tre-rs.jus.br,4,wikidata,Brazil. Tribunal Regional Eleitoral,local
trt9.jus.br,4,wikidata,Tribunal Regional do Trabalho da 9ª Região,local
