subdomain,parent_domain,http_status,mx
1guf645oyuv.caixa.gov.br,gov.br,Could not resolve host: 1guf645oyuv.caixa.gov.br,none
6fwt845pjtu-bmc.caixa.gov.br,gov.br,Could not resolve host: 6fwt845pjtu-bmc.caixa.gov.br,none
aatrh.ima.sp.gov.br,gov.br,Could not resolve host: aatrh.ima.sp.gov.br,none
ac.rs.gov.br,gov.br,302,none
acervomultimidia.inca.gov.br,gov.br,Could not resolve host: acervomultimidia.inca.gov.br,none
acesso.eletrobras.gov.br,gov.br,Could not resolve host: acesso.eletrobras.gov.br,none
acesso.itaipu.gov.br,gov.br,SSL certificate problem: unable to get local issuer certificate,none
acesso.receita.fazenda.gov.br,gov.br,Could not resolve host: acesso.receita.fazenda.gov.br,none
acesso.sefaz.mt.gov.br,gov.br,Recv failure: Connexion ré-initialisée par le correspondant,none
acesso.serpro.gov.br,gov.br,Connection timed out after 3000 milliseconds,none
acessoexterno.cmb.gov.br,gov.br,Connection timed out after 3000 milliseconds,none
acessos.planejamento.gov.br,gov.br,Could not resolve host: acessos.planejamento.gov.br,none
acessoseguro.tcu.gov.br,gov.br,Connection timed out after 3001 milliseconds,none
acessovpn.mme.gov.br,gov.br,Connection timed out after 3000 milliseconds,none
acoesdareceita.receita.fazenda.gov.br,gov.br,Could not resolve host: acoesdareceita.receita.fazenda.gov.br,none
acoesonline.caixa.gov.br,gov.br,403,none
acprodest.es.gov.br,gov.br,Could not resolve host: acprodest.es.gov.br,none
acraiz.icpbrasil.gov.br,gov.br,SSL certificate problem: unable to get local issuer certificate,none
acsat.fazenda.sp.gov.br,gov.br,Failed to connect to acsat.fazenda.sp.gov.br port 443 after 414 ms: Could not connect to server,none
act.serpro.gov.br,gov.br,Connection timed out after 3000 milliseconds,none
acta.inpa.gov.br,gov.br,200,none
ad.inca.gov.br,gov.br,404,none
admin.proderj.rj.gov.br,gov.br,Could not resolve host: admin.proderj.rj.gov.br,none
admlync.defensoria.sp.gov.br,gov.br,Could not resolve host: admlync.defensoria.sp.gov.br,none
admportalsncr.serpro.gov.br,gov.br,Could not resolve host: admportalsncr.serpro.gov.br,none
adv.defensoria.sp.gov.br,gov.br,SSL certificate problem: unable to get local issuer certificate,none
agencianet.fazenda.df.gov.br,gov.br,403,none
agencias.aneel.gov.br,gov.br,Connection timed out after 3001 milliseconds,none
agenda.dnit.gov.br,gov.br,Could not resolve host: agenda.dnit.gov.br,none
agenda.planejamento.gov.br,gov.br,Could not resolve host: agenda.planejamento.gov.br,none
agenda.rs.gov.br,gov.br,Recv failure: Connexion ré-initialisée par le correspondant,none
agenteuab.capes.gov.br,gov.br,Could not resolve host: agenteuab.capes.gov.br,none
agf.campinas.sp.gov.br,gov.br,Connection timed out after 3000 milliseconds,none
agricultura.gov.br,gov.br,200,10 cluster1.us.messagelabs.com.
agu.gov.br,gov.br,302,none
ajsm.campinas.sp.gov.br,gov.br,Could not resolve host: ajsm.campinas.sp.gov.br,none
al.rs.gov.br,gov.br,Could not resolve host: al.rs.gov.br,0 al-rs-gov-br.mail.protection.outlook.com.
al.sp.gov.br,gov.br,Could not resolve host: al.sp.gov.br,none
alcadadigital.caixa.gov.br,gov.br,Could not resolve host: alcadadigital.caixa.gov.br,none
alexania.go.gov.br,gov.br,HTTP/2 stream 1 was not closed cleanly: PROTOCOL_ERROR (err 1),none
alvarenga.mg.gov.br,gov.br,302,0 mia1-load.portalfacil.com.br.
ana.gov.br,gov.br,302,none
analisador.tcm.ba.gov.br,gov.br,Connection timed out after 3002 milliseconds,none
ancoraweb.receita.fazenda.gov.br,gov.br,200,none
aneel.gov.br,gov.br,403,none
anteriores.rais.gov.br,gov.br,Could not resolve host: anteriores.rais.gov.br,none
anywhere.eletrobras.gov.br,gov.br,Could not resolve host: anywhere.eletrobras.gov.br,none
apbahia.ba.gov.br,gov.br,Could not resolve host: apbahia.ba.gov.br,none
apl.sefaz.es.gov.br,gov.br,Connection timed out after 3001 milliseconds,none
apl03.sefaz.al.gov.br,gov.br,Failed to connect to apl03.sefaz.al.gov.br port 443 after 1280 ms: Could not connect to server,none
