subdomain,mx
189.gov.ye,none
acf.gov.ye,10 mail2.yemen.net.ye.; 10 mail1.yemen.net.ye.; 20 mail.acf.gov.ye.
aden.gov.ye,10 ty-ax-fe01.aden.gov.ye.
adenradio.gov.ye,10 ty-ax-fe01.adenradio.gov.ye.
aghhajjah.gov.ye,10 mail3.yemen.net.ye.; 20 mail5.yemen.net.ye.
agoye.gov.ye,10 mail3.yemen.net.ye.; 20 mail5.yemen.net.ye.
agriculture.gov.ye,10 mail2.yemen.net.ye.; 10 mail1.yemen.net.ye.; 20 mail.yemen.net.ye.
airtransport.gov.ye,10 airtransport.gov.ye.
albaydhahis.gov.ye,10 mail2.yemen.net.ye.; 20 mail.albaydhahis.gov.ye.; 10 mail1.yemen.net.ye.
aljabha.moj.gov.ye,none
alqdhaeih.moj.gov.ye,none
alwahda.gov.ye,10 ty-ax-fe01.alwahda.gov.ye.
amanaedu.gov.ye,10 mail1.yemen.net.ye.; 10 mail2.yemen.net.ye.; 20 mail.amanaedu.gov.ye.
amlcft.gov.ye,none
amranhealth.gov.ye,20 mail.amranhealth.gov.ye.; 10 mail2.yemen.net.ye.; 10 mail1.yemen.net.ye.
apcra.srs-mohe.gov.ye,none
apps.mot.gov.ye,none
ath.gov.ye,10 mail3.yemen.net.ye.; 20 mail5.yemen.net.ye.
autodiscover.cama.gov.ye,none
autodiscover.fiu.gov.ye,none
cama.gov.ye,10 cp.cama.gov.ye.
camanew.cama.gov.ye,none
centralbank.gov.ye,10 edge.centralbank.gov.ye.; 20 cby-ex01.centralbank.gov.ye.
coca.gov.ye,none
comp.ltaa.gov.ye,none
comtc.mof.gov.ye,none
cpanel.189.gov.ye,none
cpanel.acf.gov.ye,none
cpanel.aghhajjah.gov.ye,none
cpanel.agoye.gov.ye,none
cpanel.agriculture.gov.ye,none
cpanel.albaydhahis.gov.ye,none
cpanel.amanaedu.gov.ye,none
cpanel.amranhealth.gov.ye,none
cpanel.ath.gov.ye,none
cpanel.cama.gov.ye,none
cpanel.cso.gov.ye,none
cpanel.elearning.amanaedu.gov.ye,none
cpanel.eomnv.gov.ye,none
cpanel.fiu.gov.ye,none
cpanel.ghosanaa.gov.ye,none
cpanel.gia.gov.ye,none
cpanel.goam.gov.ye,none
cpanel.hajjahmla.gov.ye,none
cpanel.hasti.gov.ye,none
cpanel.htb.gov.ye,none
cpanel.ibb-wslc.gov.ye,none
cpanel.jia.gov.ye,none
cpanel.ltaa.gov.ye,none
cpanel.mof.gov.ye,none
cpanel.mofa.gov.ye,none
cpanel.molay.gov.ye,none
cpanel.mom.gov.ye,none
cpanel.mot.gov.ye,none
cpanel.n-tfc-moh.gov.ye,none
cpanel.nccbds.gov.ye,none
cpanel.nic.gov.ye,none
cpanel.nvdl.gov.ye,none
cpanel.pec.gov.ye,none
cpanel.rp.ptc.gov.ye,none
cpanel.scer.gov.ye,none
cpanel.shoora.gov.ye,none
cpanel.smc.gov.ye,none
cpanel.snacc.gov.ye,none
cpanel.srs-mohe.gov.ye,none
cpanel.suerp.gov.ye,none
cpanel.topresidency.gov.ye,none
cpanel.yemenvision.gov.ye,none
cpanel.yiig.gov.ye,none
cpanel.yms.gov.ye,none
cpcalendars.189.gov.ye,none
cpcalendars.aghhajjah.gov.ye,none
cpcalendars.agoye.gov.ye,none
cpcalendars.agriculture.gov.ye,none
cpcalendars.albaydhahis.gov.ye,none
cpcalendars.amanaedu.gov.ye,none
cpcalendars.amranhealth.gov.ye,none
cpcalendars.ath.gov.ye,none
cpcalendars.cama.gov.ye,none
cpcalendars.cso.gov.ye,none
cpcalendars.elearning.amanaedu.gov.ye,none
cpcalendars.eomnv.gov.ye,none
cpcalendars.fiu.gov.ye,none
cpcalendars.ghosanaa.gov.ye,none
cpcalendars.gia.gov.ye,none
cpcalendars.goam.gov.ye,none
cpcalendars.hajjahmla.gov.ye,none
cpcalendars.hasti.gov.ye,none
cpcalendars.htb.gov.ye,none
cpcalendars.ibb-wslc.gov.ye,none
cpcalendars.jia.gov.ye,none
cpcalendars.ltaa.gov.ye,none
cpcalendars.mof.gov.ye,none
cpcalendars.mofa.gov.ye,none
cpcalendars.molay.gov.ye,none
cpcalendars.mom.gov.ye,none
cpcalendars.n-tfc-moh.gov.ye,none
cpcalendars.nccbds.gov.ye,none
cpcalendars.nic.gov.ye,none
cpcalendars.nvdl.gov.ye,none
cpcalendars.pec.gov.ye,none
cpcalendars.rp.ptc.gov.ye,none
cpcalendars.scer.gov.ye,none
cpcalendars.shoora.gov.ye,none
cpcalendars.smc.gov.ye,none
cpcalendars.snacc.gov.ye,none
cpcalendars.srs-mohe.gov.ye,none
cpcalendars.suerp.gov.ye,none
cpcalendars.topresidency.gov.ye,none
cpcalendars.yemenvision.gov.ye,none
cpcalendars.yiig.gov.ye,none
cpcalendars.yms.gov.ye,none
cpcontacts.189.gov.ye,none
