subdomain,http_status
3c.govern.ad,"301"
acces-ec.govern.ad,"SSL certificate problem: unable to get local issuer certificate"
admwifi1.local.govern.ad,"Could not resolve host: admwifi1.local.govern.ad"
admwifi2.local.govern.ad,"Could not resolve host: admwifi2.local.govern.ad"
aeoi-pre.govern.ad,"200"
aeoi.govern.ad,"200"
ajudeseo.govern.ad,"200"
alertes.govern.ad,"200"
api.bip.govern.ad,"OpenSSL SSL_read: OpenSSL/3.5.3: error:0A00045C:SSL routines::tlsv13 alert certificate required, errno 0"
aplicacions.govern.ad,"200"
appnotes.govern.ad,"SSL certificate problem: self-signed certificate"
asterix.govern.ad,"SSL certificate problem: unable to get local issuer certificate"
atol.govern.ad,"Connection timed out after 3002 milliseconds"
autenticacio-cert.govern.ad,"404"
autenticacio.ec.govern.ad,"SSL certificate problem: certificate has expired"
autenticacio.govern.ad,"404"
authwifi1.local.govern.ad,"Could not resolve host: authwifi1.local.govern.ad"
authwifi2.local.govern.ad,"Could not resolve host: authwifi2.local.govern.ad"
backoffice.govern.ad,"200"
certcambra.govern.ad,"302"
certgovern.govern.ad,"302"
certificat.govern.ad,"302"
cita.govern.ad,"302"
citaprevia.govern.ad,"Could not resolve host: citaprevia.govern.ad"
citapreviaat.govern.ad,"Could not resolve host: citapreviaat.govern.ad"
cnac.govern.ad,"403"
collabora.govern.ad,"200"
consell.ec.govern.ad,"SSL certificate problem: certificate has expired"
contractacio.govern.ad,"302"
coronavirus.govern.ad,"301"
correu.govern.ad,"301"
covid19.govern.ad,"200"
crtf2.govern.ad,"200"
csu.govern.ad,"SSL certificate problem: self-signed certificate"
documents-ec.govern.ad,"Could not resolve host: documents-ec.govern.ad"
documents.govern.ad,"Connection timed out after 3002 milliseconds"
duana.govern.ad,"301"
ec.govern.ad,"Could not resolve host: ec.govern.ad"
empleat.govern.ad,"200"
enquesta.govern.ad,"SSL certificate problem: self-signed certificate"
eosweb.govern.ad,"403"
escriptorivirtual.govern.ad,"SSL certificate problem: self-signed certificate"
espai.ec.govern.ad,"Could not resolve host: espai.ec.govern.ad"
espai.govern.ad,"503"
estacionsrius.govern.ad,"Connection timed out after 3002 milliseconds"
estadistiquesvisuals.govern.ad,"SSL: no alternative certificate subject name matches target hostname 'estadistiquesvisuals.govern.ad'"
examenconduir.govern.ad,"Connection timed out after 3002 milliseconds"
examenconduiralt.govern.ad,"Connection timed out after 3002 milliseconds"
examenconduirpre.govern.ad,"Connection timed out after 3002 milliseconds"
fitxers.govern.ad,"200"
formaciosefp.govern.ad,"SSL: no alternative certificate subject name matches target hostname 'formaciosefp.govern.ad'"
fotodenuncies.govern.ad,"302"
ftpaeoi.govern.ad,"200"
funciopublica.govern.ad,"Could not resolve host: funciopublica.govern.ad"
geolidar360.govern.ad,"302"
gesdoc.ec.govern.ad,"Could not resolve host: gesdoc.ec.govern.ad"
gestioduana.govern.ad,"Could not resolve host: gestioduana.govern.ad"
govern.ad,"404"
habitabilitat.govern.ad,"Could not resolve host: habitabilitat.govern.ad"
icorreu.govern.ad,"SSL certificate problem: self-signed certificate"
identitat-pre-cert.govern.ad,"404"
identitat-pre.govern.ad,"404"
intercanvi.govern.ad,"Connection timed out after 3002 milliseconds"
intranet.govern.ad,"Could not resolve host: intranet.govern.ad"
ipc.govern.ad,"Could not resolve host: ipc.govern.ad"
isi.govern.ad,"200"
itctributs.govern.ad,"Could not resolve host: itctributs.govern.ad"
licitacio.govern.ad,"Could not resolve host: licitacio.govern.ad"
link.ec.govern.ad,"SSL certificate problem: certificate has expired"
llacs1.local.govern.ad,"SSL certificate problem: self-signed certificate"
llacs2.local.govern.ad,"SSL certificate problem: self-signed certificate"
local.govern.ad,"Could not resolve host: local.govern.ad"
mdm.govern.ad,"Connection timed out after 3002 milliseconds"
miltemp.govern.ad,"403"
ministres.govern.ad,"200"
ministres2.govern.ad,"SSL certificate problem: unable to get local issuer certificate"
missatgeria.govern.ad,"301"
notesgovern.govern.ad,"Connection timed out after 3002 milliseconds"
obsmet.govern.ad,"Connection timed out after 3002 milliseconds"
oficinaduana.govern.ad,"302"
outsystems-d1.local.govern.ad,"TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure"
outsystems-t1.local.govern.ad,"TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure"
ovac.govern.ad,"200"
percanela.govern.ad,"Could not resolve host: percanela.govern.ad"
pki.govern.ad,"Could not resolve host: pki.govern.ad"
portalfp.govern.ad,"302"
portalfp2.govern.ad,"Could not resolve host: portalfp2.govern.ad"
portasignatures.govern.ad,"Could not resolve host: portasignatures.govern.ad"
preduana.govern.ad,"Connection timed out after 3002 milliseconds"
premediambient.govern.ad,"Connection timed out after 3002 milliseconds"
quotes.govern.ad,"200"
ra.govern.ad,"Could not resolve host: ra.govern.ad"
rac.govern.ad,"302"
repositori.govern.ad,"Connection timed out after 3001 milliseconds"
reunio.ec.govern.ad,"SSL certificate problem: certificate has expired"
reunio.govern.ad,"Connection timed out after 3002 milliseconds"
reunions.govern.ad,"Could not resolve host: reunions.govern.ad"
roat.govern.ad,"301"
sad.govern.ad,"Connection timed out after 3002 milliseconds"
sadaigua.govern.ad,"Could not resolve host: sadaigua.govern.ad"
salut.govern.ad,"Could not resolve host: salut.govern.ad"
saptstdb.govern.ad,"Could not resolve host: saptstdb.govern.ad"
serveistic-pre.suport.govern.ad,"302"
serveistic.govern.ad,"Could not resolve host: serveistic.govern.ad"
serveistic.suport.govern.ad,"302"
serveisweb.govern.ad,"Connection timed out after 3002 milliseconds"
sig.govern.ad,"Could not resolve host: sig.govern.ad"
signatura.govern.ad,"302"
signaturaelectronica.govern.ad,"SSL certificate problem: unable to get local issuer certificate"
signaturatercers.govern.ad,"Connection timed out after 3002 milliseconds"
sima.govern.ad,"Could not resolve host: sima.govern.ad"
sincro.govern.ad,"SSL certificate problem: self-signed certificate"
solucions.govern.ad,"SSL certificate problem: self-signed certificate"
test-cartografia.govern.ad,"Could not resolve host: test-cartografia.govern.ad"
testduana.govern.ad,"301"
tpv.govern.ad,"SSL certificate problem: unable to get local issuer certificate"
tramits.govern.ad,"301"
trmelec.govern.ad,"SSL certificate problem: self-signed certificate"
tsl.govern.ad,"Could not resolve host: tsl.govern.ad"
turestadistica.govern.ad,"200"
vdi.govern.ad,"SSL certificate problem: self-signed certificate"
vpn.govern.ad,"302"
webxat.govern.ad,"SSL certificate problem: self-signed certificate"
wifi.govern.ad,"Connection timed out after 3002 milliseconds"
wifi2.govern.ad,"Connection timed out after 3002 milliseconds"
www.aeoi.govern.ad,"Could not resolve host: www.aeoi.govern.ad"
www.api.bip.govern.ad,"Could not resolve host: www.api.bip.govern.ad"
www.coronavirus.govern.ad,"Could not resolve host: www.coronavirus.govern.ad"
www.ec.govern.ad,"Could not resolve host: www.ec.govern.ad"
www.govern.ad,"302"
xat.ec.govern.ad,"Could not resolve host: xat.ec.govern.ad"
xat.govern.ad,"SSL certificate problem: unable to get local issuer certificate"
xifrat.govern.ad,"200"
