hostname,http_status,mx
ovd.gov.ar,302,none
palestina.int.ar,200,0 mail.palestina.int.ar.
pami.org.ar,HttpConnectTimeoutException: HTTP connect timed out,10 correo.pami.org.ar.
penitenciaria.mendoza.gov.ar,301,none
policia.chaco.gov.ar,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching policia.chaco.gov.ar found.,10 mail.policia.chaco.gob.ar.
policia.rionegro.gov.ar,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 smtp2.rionegro.gov.ar.; 5 smtp3.rionegro.gov.ar.
policiadejujuy.gov.ar,ConnectException,none
policiadetucuman.gov.ar,200,0 mail.dime.gob.ar.
renar.gov.ar,HttpConnectTimeoutException: HTTP connect timed out,20 mismtpl000.jus.gov.ar.; 10 mail.renar.gov.ar.; 30 mismtpl001.jus.gov.ar.
rionegro.gov.ar,200,5 smtp3.rionegro.gov.ar.; 10 smtp2.rionegro.gov.ar.
rta-se.com.ar,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching rta-se.com.ar found.,10 host213.181-15-247.tvpublica.com.ar.
salud.rionegro.gov.ar,200,10 smtp2.rionegro.gov.ar.; 5 smtp3.rionegro.gov.ar.
santafe.gov.ar,301,5 mx1.santafe.gov.ar.
scba.gov.ar,200,8 mail5.scba.gov.ar.; 8 mail3.scba.gov.ar.
segemar.gov.ar,301,5 mx01.nubilus.com.ar.; 10 zimbra.nubilus.com.ar.
senado-ba.gov.ar,200,0 senadoba-gov-ar01e.mail.protection.outlook.com.
senado.sanluis.gov.ar,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
senadoctes.gov.ar,200,20 mx1.senadoctes.gov.ar.; 0 mail.senadoctes.gov.ar.
swedenabroad.se,301,none
teatrocolon.org.ar,200,10 mail.teatrocolon.org.ar.
thaiembargen.org,200,none
web.legisrn.gov.ar,200,none
web.roc-taiwan.org,HttpConnectTimeoutException: HTTP connect timed out,none
