hostname,score,sources,label,level,http_status,mx
police.hu,7,wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata;wikidata,National Bureau of Investigation | Baranya  County Police Headquarters | Komárom-Esztergom County Police Headquarters | Zala County Police Headquarters | Borsod-Abaúj-Zemplén County Police Headquarters | Vas County Police Headquarters | Heves County Police Headquarters | Bács-Kiskun County Police Headquarters | Somogy County Police Headquarters | Veszprém County Police Headquarters | Tolna  County Police Headquarters | Szabolcs-Szatmár-Bereg County Police Headquarters | Hungarian Police,,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mail4.police.hu.
ugyeszseg.hu,7,wikidata;wikidata,Prosecution Service of Hungary,,200,10 mx.t-online.hu.
budapest.diplo.de,6,wikidata;wikidata,"Embassy of Germany, Budapest",central,200,10 mx1.bund.de.; 10 mx2.bund.de.
ah.gov.hu,5,wikidata,Constitution Protection Office,,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 webmail.ah.gov.hu.
allamkincstar.gov.hu,5,wikidata,Hungarian State Treasury,,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mail.allamkincstar.gov.hu.; 20 kh.allamkincstar.gov.hu.; 30 mail2.allamkincstar.gov.hu.
haea.gov.hu,5,wikidata,Hungarian Atomic Energy Authority,,ConnectException,10 gandalf.haea.gov.hu.
ih.gov.hu,5,wikidata,Information Office Hungary,,200,20 mx2.ih.gov.hu.; 20 mx1.ih.gov.hu.; 10 mx3.ih.gov.hu.
intezet.nori.gov.hu,5,wikidata,Q1216622,,200,none
kef.gov.hu,5,wikidata,Directorate General for Public Procurement and Supply,,ConnectException,5 mailgw3.ei.gov.hu.; 5 mailgw2.ei.gov.hu.; 5 mailgw4.ei.gov.hu.; 5 mailgw1.ei.gov.hu.
kki.gov.hu,5,wikidata,Institute for Foreign Affairs and Trade,,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,5 mailgw1.ei.gov.hu.; 5 mailgw2.ei.gov.hu.; 5 mailgw3.ei.gov.hu.; 5 mailgw4.ei.gov.hu.
knbsz.gov.hu,5,wikidata,Military National Security Service,,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,1 levelezes.knbsz.gov.hu.
mbfsz.gov.hu,5,wikidata,Mining and Geological Survey of Hungary,,HttpConnectTimeoutException: HTTP connect timed out,10 zimbra.mbfsz.gov.hu.
nav.gov.hu,5,wikidata,National Tax and Customs Administration of Hungary,,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 nav-gov-hu.mail.protection.outlook.com.
nbsz.gov.hu,5,wikidata,Q1216605,,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,300 mail.nbsz.gov.hu.
neak.gov.hu,5,wikidata,National Health Insurance Fund of Hungary,,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mail2.neak.gov.hu.; 5 mail1.neak.gov.hu.
nkfih.gov.hu,5,wikidata,"National Research, Development and Innovation Office",,301,5 mailgw1.ei.gov.hu.; 5 mailgw3.ei.gov.hu.; 5 mailgw4.ei.gov.hu.; 5 mailgw2.ei.gov.hu.
nori.gov.hu,5,wikidata,National Heritage Institute,,200,5 mailgw4.ei.gov.hu.; 5 mailgw1.ei.gov.hu.; 5 mailgw2.ei.gov.hu.; 5 mailgw3.ei.gov.hu.
okfo.gov.hu,5,wikidata,National Directorate General for Hospitals,,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mailgw.okfo.gov.hu.
palyazat.gov.hu,5,wikidata,National Development Agency,,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,0 mail.palyazat.gov.hu.
portal.nebih.gov.hu,5,wikidata,National Food Chain Safety Office,,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
sztnh.gov.hu,5,wikidata,Hungarian Intellectual Property Office,,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
tibek.gov.hu,5,wikidata,Q59858717,,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mx2.tibek.gov.hu.; 10 mx1.tibek.gov.hu.
ajbh.hu,4,wikidata,Q50985648,,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,5 gw01.ajbh.hu.
akk.hu,4,wikidata,Government Debt Management Agency,,301,10 mail.akk.hu.; 20 mail2.akk.hu.
algerianembassy.hu,4,wikidata,"Embassy of Algeria, Budapest",central,SSLHandshakeException: (handshake_failure) received handshake warning: unrecognized_name,10 mx.t-online.hu.
alkotmanybirosag.hu,4,wikidata,Constitutional Court of Hungary,central,200,10 sp200.mkab.hu.
asz.hu,4,wikidata,State Audit Office of Hungary,,301,10 email.asz.hu.
atk.hun-ren.hu,4,wikidata,Centre for Agricultural Research,,302,5 smg.atk.hu.
atruroman.hu,4,wikidata,National Self-Government of Romanians in Hungary,,HttpConnectTimeoutException: HTTP connect timed out,0 atruroman-hu.mail.protection.outlook.com.
bacs-kiskun-leveltar.hu,4,wikidata,Bács-Kiskun Megyei Levéltár,,HttpConnectTimeoutException: HTTP connect timed out,10 mail.bacs-kiskun-leveltar.hu.
bacskiskun.hu,4,wikidata,Bács-Kiskun County Assembly,central-1,301,10 mx-two.avpms.hu.; 30 mx-htr.avpms.hu.; 20 mx-bck.avpms.hu.; 5 mx-zr.avpms.hu.
bekes-archiv.hu,4,wikidata,Magyar Nemzeti Levéltár Békés Megyei Levéltára,,HttpConnectTimeoutException: HTTP connect timed out,none
bfl.archivportal.hu,4,wikidata,Budapest City Archives,,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching bfl.archivportal.hu found.,none
bfnp.hu,4,wikidata,Balaton Uplands National Park Directorate,,301,1 mx4.w5.hu.
bkik.hu,4,wikidata,Kereskedelmi és Iparkamara,,200,10 bkik-hu.mail.protection.outlook.com.
bmbah.hu,4,wikidata,Immigration and Asylum Office,,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mail.interware.hu.
bml.hu,4,wikidata,Magyar Nemzeti Levéltár Baranya Megyei Levéltára,,200,none
bolgarok.hu,4,wikidata,National Bulgarian Minority Self - Government,,307,0 bolgarok.hu.
bparchiv.hu,4,wikidata,Budapest City Archives,,200,0 bparchiv-hu.mail.protection.outlook.com.
chinaembassy.hu,4,wikidata,"Embassy of the People's Republic of China, Budapest",central,ConnectException,10 mx.axelero.hu.
csml.hu,4,wikidata,Magyar Nemzeti Levéltár Csongrád Megyei Levéltára,,HttpConnectTimeoutException: HTTP connect timed out,none
ddnp.hu,4,wikidata,Danube–Drava National Park Directorate,,200,10 mx.iif.hu.
delpestikorhaz.hu,4,wikidata,Jahn Ferenc Dél-Pesti Kórház és Rendelőintézet,,200,10 mail.delpestikorhaz.hu.
demkk.hu,4,wikidata,Centre for Democracy Public Foundation,,301,0 demkk-hu.mail.protection.outlook.com.
dunaipoly.hu,4,wikidata,Q111128092,,301,0 dunaipoly.hu.
ejf.hu,4,wikidata,Eötvös József Főiskola,,200,0 ejf-hu.mail.eo.outlook.com.
fomi.hu,4,wikidata,Institute of Geodesy Cartography and Remote Sensing,,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 fomigate.fomi.hu.
fovarositorvenyszek.birosag.hu,4,wikidata,Pest Central District Court,,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mx.birosag.hu.
gvh.hu,4,wikidata,Hungarian Competition Authority,,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mail.gvh.hu.
hbml.archivportal.hu,4,wikidata,Magyar Nemzeti Levéltár Hajdú-Bihar Megyei Levéltára,,ConnectException,none
hevesarchiv.hu,4,wikidata,Magyar Nemzeti Levéltár Heves Megyei Levéltára,,ConnectException,20 mx02.vaderetro-cloud.net.; 10 mx01.vaderetro-cloud.net.
honvedelem.hu,4,wikidata,General Staff of the Armed Forces of the Republic of Hungary,,200,10 mail.honvedelem.hu.
horvatok.hu,4,wikidata,Croatian state self-government,,301,0 horvatok-hu.mail.protection.outlook.com.
hungarofest.hu,4,wikidata,Q89981643,,301,20 alt2-mx.rackhostmx.com.; 10 mx08.rackhost.hu.
integritashatosag.hu,4,wikidata,Integrity Authority,,200,1 integritashatosag-hu.mail.protection.outlook.com.
jpm.hu,4,wikidata,Janus Pannonius Museum,,301,10 mail.jpm.hu.
judo.hu,4,wikidata,Secretariat of the Hungarian Judo Association,,200,10 mail.neteyes.hu.
katasztrofavedelem.hu,4,wikidata,National Directorate General for Disaster Management,,200,10 mail.rsoe.hu.
koh.hu,4,wikidata,Forster Gyula National Heritage and Asset Management Centre,,ConnectException,none
kormanyhivatal.hu,4,wikidata,Vas Vármegyei Kormányhivatalt,,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,5 hirlevel.kormanyhivatal.hu.
kormanyhivatalok.hu,4,wikidata,Government Office of the Capital City Budapest,,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,0 kormanyhivatalok.hu.
kszka.hu,4,wikidata,Public Service Media Foundation,,200,10 kszka-hu.mail.protection.outlook.com.
kti.hu,4,wikidata,Institute for Transport Sciences and Quality Control in Building,,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mail.kti.hu.
ldu.hu,4,wikidata,National Self-Government of Germans in Hungary,,200,5 ldu-hu.mail.protection.outlook.com.
lengyelonkormanyzat.hu,4,wikidata,The Polish National Government in Hungary,,200,10 mail.lengyelonkormanyzat.hu.
leveltar.fejer.hu,4,wikidata,Fejér County Archives of the National Archives of Hungary,,SSLHandshakeException: (unrecognized_name) Received fatal alert: unrecognized_name,none
leveltar.sopron.hu,4,wikidata,Magyar Nemzeti Levéltár Győr-Moson-Sopron Megye Soproni Levéltára,,"SSLHandshakeException: (protocol_version) The server selected protocol version TLS10 is not accepted by client preferences [TLS13, TLS12]",none
magyarugyvedikamara.hu,4,wikidata,Hungarian Bar Association,,301,10 mail.magyarugyvedikamara.hu.
mekh.hu,4,wikidata,Hungarian Energy and Public Utility Regulatory Authority,,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mail.mekh.hu.
mma-mmki.hu,4,wikidata,Hungarian Academy of Arts Research Institute of Art Theory and Methodology,,200,10 mail.mma-mmki.hu.
mnb.hu,4,wikidata,Hungarian National Bank,,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,20 mail2.mnb.hu.; 10 mail1.mnb.hu.
mnvh.hu,4,wikidata,Hungarian National Rural Network,,200,5 mail.hoi.hu.
mofaic.gov.ae,4,wikidata,"Embassy of the United Arab Emirates, Budapest",central,IOException: HTTP/1.1 header parser received no bytes,10 smartmail1.fednet.gov.ae.; 20 smartmail2.fednet.gov.ae.
mok.hu,4,wikidata,Hungarian Medical Chamber,,200,5 alt1.aspmx.l.google.com.; 1 aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.
naih.hu,4,wikidata,Hungarian National Authority for Data Protection and Freedom of Information,central,200,0 naih.hu.
nak.hu,4,wikidata,The Hungarian Chamber of Agriculture,,200,50 mail4.nak.hu.; 0 nak-hu.mail.protection.outlook.com.; 50 mail2.nak.hu.; 20 mail5.nak.hu.; 50 mail.nak.hu.; 50 mail6.nak.hu.; 50 mail1.nak.hu.; 20 mail3.nak.hu.
nava.hu,4,wikidata,National Audiovisual Archive of Hungary,,200,10 nava-hu.mail.protection.outlook.com.
nbgk.hu,4,wikidata,National Centre for Biodiversity and Gene Conservation,,301,0 nbgk-hu.mail.protection.outlook.com.
nigerianembassy.hu,4,wikidata,embassy of Nigeria in Hungary,central,200,10 mx01.inclust.com.; 20 mx02.inclust.com.
nka.hu,4,wikidata,National Cultural Fund,,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mail.nka.hu.
nmhh.hu,4,wikidata,National Media and Infocommunications Authority,,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,6502 mail.nmhh.hu.
nodik.hu,4,wikidata,Q18559139,central,ConnectException,10 mail.nodik.hu.
nogradarchiv.hu,4,wikidata,Magyar Nemzeti Levéltár Nógrád Megyei Levéltára,,200,none
nski.hu,4,wikidata,Nemzetstratégiai Kutatóintézet,,200,none
nvsz.hu,4,wikidata,National Protection Service,,HttpConnectTimeoutException: HTTP connect timed out,10 mx01.nvsz.hu.; 20 mx02.nvsz.hu.; 50 mx.nvsz.hu.
oek.hu,4,wikidata,National Centre for Epidemiology,,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
omfi.hu,4,wikidata,Hungarian Institute of Occupational Health,,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mail01.nnk.gov.hu.; 20 mail02.nnk.gov.hu.; 30 mail.omfi.hu.
ormenyorszagos.hu,4,wikidata,National Self-Government of the Armenians of Hungary,,200,10 mxavas.forpsi.com.
oronk.hu,4,wikidata,National Roma Self-Government,,301,10 pmg.oronk.hu.
oszk.hu,4,wikidata,National Széchényi Library,,200,0 oszk-hu.mail.protection.outlook.com.
otka.hu,4,wikidata,Hungarian Scientific Research Fund,,HttpConnectTimeoutException: HTTP connect timed out,10 mail5.kibernet.hu.
ovf.hu,4,wikidata,General Directorate of Water Management,,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mail1.ovf.hu.; 10 mail2.ovf.hu.
palestine.hu,4,wikidata,Embassy of the State of Palestine in Hungary,central,301,20 mx2.postmaster.hu.; 0 mail.palestine.hu.
romer.hu,4,wikidata,Flóris Rómer Museum of Art and History,,200,0 mail.romer.hu.
rusyn.hu,4,wikidata,National Rusyn Self-Government,,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching rusyn.hu found.,10 bmx.iworx-host.com.; 0 pmx.iworx-host.com.; 5 smx.iworx-host.com.
slovaci.hu,4,wikidata,National Self-Government of Slovakians in Hungary,,200,50 mx.def.hu.
slovenci.hu,4,wikidata,National Slovenian Self-Government,,200,10 mail.slovenci.hu.
smarchive.hu,4,wikidata,Magyar Nemzeti Levéltár Somogy Megyei Levéltára,,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching smarchive.hu found.,none
szabarchiv.hu,4,wikidata,Magyar Nemzeti Levéltár Szabolcs-Szatmár-Bereg Megyei Levéltára,,HttpConnectTimeoutException: HTTP connect timed out,10 www.szabarchiv.hu.
szerb.hu,4,wikidata,Self-government of Serbs in Hungary,,200,0 szerb.hu.
szolarchiv.hu,4,wikidata,Magyar Nemzeti Levéltár Jász-Nagykun-Szolnok Megyei Levéltára,,ConnectException,10 mail.szolarchiv.hu.
szszbmk.hu,4,wikidata,Szabolcs-Szatmár-Bereg County Hospitals and University Teaching Hospital,,302,5 mail.szszbmk.hu.; 10 mail2.szszbmk.hu.
szszbvmo.hu,4,wikidata,Szabolcs-Szatmár-Bereg County Assembly,central-1,200,0 mail.szszbvmo.hu.
sztfh.hu,4,wikidata,Supervisory Authority of Regulated Activities,,200,10 mailgw3.ei.gov.hu.; 10 mailgw1.ei.gov.hu.; 10 mailgw2.ei.gov.hu.; 10 mailgw4.ei.gov.hu.
telekialapitvany.hu,4,wikidata,Teleki László Foundation,,301,10 tlweb.nepiprogram.hu.
tuzoltomuzeum.hu,4,wikidata,"Firefighting Museum of Eger, Hungary",,301,0 mail.tuzoltomuzeum.hu.
ukrajinci.hu,4,wikidata,National Self-Government of Ukrainians in Hungary,,200,20 mx2.ukrajinci.hu.; 10 mx1.ukrajinci.hu.
unesco.hu,4,wikidata,Hungarian National Commission for UNESCO,,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,5 mailgw1.ei.gov.hu.; 5 mailgw2.ei.gov.hu.; 5 mailgw4.ei.gov.hu.; 20 kazinczy.okm.gov.hu.; 5 mailgw3.ei.gov.hu.
vaml.hu,4,wikidata,Magyar Nemzeti Levéltár Vas Megyei Levéltára,,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mail.vaml.hu.
ambasadat.net,3,wikidata,"Embassy of Kosovo, Budapest",central,200,10 mx1.emailsrvr.com.; 20 mx2.emailsrvr.com.
budapest.embassy.mn,3,wikidata,embassy of Mongolia in Hungary,central,525,none
budapest.embassy.qa,3,wikidata,"Embassy of Qatar, Budapest",central,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
budapest.europarl.europa.eu,3,wikidata,European Parliament Liaison Office in Hungary,central,302,none
budapest.mfa.ee,3,wikidata,"Embassy of Estonia, Budapest",central,200,none
budapest.thaiembassy.org,3,wikidata,embassy of Thailand in Hungary,central,200,none
budapesta.mae.ro,3,wikidata,"Embassy of Romania, Budapest",central,503,none
budimpesta.veleposlanistvo.si,3,wikidata,"Embassy of Slovenia, Budapest",central,SSLHandshakeException: Remote host terminated the handshake,none
debrecen.mid.ru,3,wikidata,Consulate-General of Russia in Debrecen,,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
finlandabroad.fi,3,wikidata,"Embassy of Finland, Budapest",central,301,10 mail.valtori.fi.
gyula.mae.ro,3,wikidata,"Consulate General of Romania, Gyula",,503,none
hetfa.eu,3,wikidata,HÉTFA Research Institute,,200,5 mail.hetfa.eu.
hu.ambafrance.org,3,wikidata,"Embassy of France, Budapest",central,301,none
hu.mfa.lt,3,wikidata,embassy of Lithuania in Hungary,central,403,none
hu.mvep.hr,3,wikidata,"Embassy of Croatia, Budapest",central,ConnectException,none
hungary.mid.ru,3,wikidata,"Embassy of Russia, Budapest",central,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
hungary.representation.ec.europa.eu,3,wikidata,European Commission Representation in Hungary,,302,none
instytutpolski.pl,3,wikidata,Polish Institute in Budapest,,IOException: Received RST_STREAM: Internal error,10 mx1.instytutpolski.pl.
mfa.bg,3,wikidata,Embassy of Bulgaria to Hungary,central,302,0 mfa-bg.mail.protection.outlook.com.
mfa.gr,3,wikidata,"Embassy of Greece, Budapest",central,403,10 mailhost.mfa.gr.
monoster.konzulat.si,3,wikidata,Consulate General of the Republic of Slovenia in Monoštor,,SSLHandshakeException: Remote host terminated the handshake,none
mzv.cz,3,wikidata,"Embassy of the Czech Republic, Budapest",central,302,10 mzvczemta06.mzv.cz.; 50 mzvczemta05.mzv.cz.
mzv.sk,3,wikidata,"Embassy of Slovakia, Hungary",central,301,10 mail.gov.sk.
nederlandwereldwijd.nl,3,wikidata,"Embassy of the Netherlands, Budapest",central,301,0 .
norway.no,3,wikidata,"Embassy of Norway, Budapest",central,301,0 mx.domeneshop.no.
roc-taiwan.org,3,wikidata,"Taipei Representative Office, Budapest, Hungary",,302,none
swedenabroad.se,3,wikidata,"Embassy of Sweden, Budapest",central,301,none
ungarn.um.dk,3,wikidata,"Embassy of Denmark, Budapest",central,301,none
kozbeszerzes.hu,2,wikidata;wikidata;wikidata,The Public Procurement Authority of Hungary | Q61972057 | Q61970844,central,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 fmail.kozbeszerzes.hu.
