hostname,score,sources,label,level,http_status,mx
agroprod.kg,7,wikidata;wikidata,"Ministry of Agriculture, Food Industry and Melioration",central,403,10 mail.agroprod.kg.
en.mes.kg,7,wikidata;wikidata,Ministry of Emergency Situations of Kyrgyzstan,central,ConnectException,none
kenesh.kg,7,wikidata;wikidata,Supreme Council,central,200,5 mail.kenesh.kg.
med.kg,7,wikidata;wikidata,Ministry of Health of Kyrgyzstan,central,200,5 mail2.med.kg.
mvd.kg,7,wikidata;wikidata,Ministry of the Interior,central,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching mvd.kg found.,10 mail.mvd.kg.
archive.kg,4,wikidata,Central State Archives of the Republic of Kyrgyzstan,,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mail.archive.kg.
biskek.mfa.gov.hu,4,wikidata,Embassy of Hungary to Kyrgyzstan,central,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
mfa.kg,4,wikidata,Diplomatic Academy of the Ministry of Foreign Affairs of the Kyrgyz Republic,,ConnectException,none
nbkr.kg,4,wikidata,National Bank of the Kyrgyz Republic,,200,5 mx1.nbkr.kg.; 5 mx2.nbkr.kg.
stat.kg,4,wikidata,National Statistical Committee,central,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching stat.kg found.,10 mail.stat.kg.
vak.kg,4,wikidata,Higher Attestation Commission of Kyrgyzstan,,200,10 mail.vak.kg.
bischkek.diplo.de,3,wikidata,"Embassy of Germany, Bishkek",central,200,10 mx2.bund.de.; 10 mx1.bund.de.
eeas.europa.eu,3,wikidata,Delegation of the European Union to the Kyrgyz Republic,,200,10 mxa-00338601.gslb.pphosted.com.; 10 mxb-00338601.gslb.pphosted.com.
geoportal-kg.org,3,wikidata,Geological Survey of Kyrgyzstan,,200,20 securemail2.hostingservice.fi.; 10 securemail1.hostingservice.fi.
kg.ambafrance.org,3,wikidata,"Embassy of France, Bishkek",central,301,none
mfa.tj,3,wikidata,"Embassy of Tajikistan, Bishkek",central,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,20 mail.mfa.tj.; 10 mail.mfa.tj.
