subdomain,mx
admin.justice.gov.ki,none
agriculture.melad.gov.ki,none
ald.melad.gov.ki,none
assets.micttd.gov.ki,none
autodiscover.awerika.parliament.gov.ki,none
autodiscover.caa.gov.ki,none
autodiscover.climate.gov.ki,none
autodiscover.commerce.gov.ki,none
autodiscover.employment.gov.ki,none
autodiscover.internalaffairs.gov.ki,none
autodiscover.kap.gov.ki,none
autodiscover.kiribatijudiciary.gov.ki,none
autodiscover.kiribatimaritime.gov.ki,none
autodiscover.kiribatitourism.gov.ki,none
autodiscover.mcic.gov.ki,none
autodiscover.met.gov.ki,none
autodiscover.mfa.gov.ki,none
autodiscover.mhms.gov.ki,none
autodiscover.mid.gov.ki,none
autodiscover.mise.gov.ki,none
autodiscover.mlpid.gov.ki,none
autodiscover.moe.gov.ki,none
autodiscover.mpwu.gov.ki,none
autodiscover.mwysa.gov.ki,none
autodiscover.nso.gov.ki,none
autodiscover.ob.gov.ki,none
autodiscover.procurement.gov.ki,none
autodiscover.psc.gov.ki,none
autodiscover.pso.gov.ki,none
awerika.parliament.gov.ki,none
backup.climate.gov.ki,none
beta.mfed.gov.ki,none
blob.housing.gov.ki,none
booked.micttd.gov.ki,none
caa.gov.ki,10 ALT4.ASPMX.L.GOOGLE.COM.; 5 ALT1.ASPMX.L.GOOGLE.COM.; 1 ASPMX.L.GOOGLE.COM.; 10 ALT3.ASPMX.L.GOOGLE.COM.; 5 ALT2.ASPMX.L.GOOGLE.COM.
ces.kiribatimaritime.gov.ki,none
climate.gov.ki,none
climatefinance.gov.ki,none
cloud.moe.gov.ki,none
collabtive.mise.gov.ki,none
commerce.gov.ki,none
court.kiribatijudiciary.gov.ki,none
courts.kiribatijudiciary.gov.ki,none
covid19.gov.ki,5 ALT1.ASPMX.L.GOOGLE.COM.; 10 ALT4.ASPMX.L.GOOGLE.COM.; 5 ALT2.ASPMX.L.GOOGLE.COM.; 1 ASPMX.L.GOOGLE.COM.; 10 ALT5.ASPMX.L.GOOGLE.COM.
cp.kiribatijudiciary.gov.ki,none
cpanel.awerika.parliament.gov.ki,none
cpanel.caa.gov.ki,none
cpanel.climate.gov.ki,none
cpanel.commerce.gov.ki,none
cpanel.employment.gov.ki,10 alt4.aspmx.l.google.com.; 1 aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.
cpanel.internalaffairs.gov.ki,none
cpanel.justice.gov.ki,none
cpanel.kap.gov.ki,none
cpanel.kiribatijudiciary.gov.ki,none
cpanel.kiribatimaritime.gov.ki,none
cpanel.kiribatitourism.gov.ki,none
cpanel.mcic.gov.ki,none
cpanel.melad.gov.ki,none
cpanel.met.gov.ki,none
cpanel.mfa.gov.ki,none
cpanel.mhms.gov.ki,none
cpanel.mid.gov.ki,none
cpanel.mise.gov.ki,none
cpanel.mlpid.gov.ki,none
cpanel.moe.gov.ki,none
cpanel.mpwu.gov.ki,none
cpanel.mwysa.gov.ki,none
cpanel.nso.gov.ki,none
cpanel.ob.gov.ki,none
cpanel.president.gov.ki,none
cpanel.procurement.gov.ki,none
cpanel.psc.gov.ki,none
cpanel.pso.gov.ki,none
cpcalendars.awerika.parliament.gov.ki,none
cpcalendars.caa.gov.ki,none
cpcalendars.climate.gov.ki,none
cpcalendars.commerce.gov.ki,none
cpcalendars.employment.gov.ki,none
cpcalendars.internalaffairs.gov.ki,none
cpcalendars.justice.gov.ki,none
cpcalendars.kap.gov.ki,none
cpcalendars.kiribatijudiciary.gov.ki,none
cpcalendars.kiribatimaritime.gov.ki,none
cpcalendars.kiribatitourism.gov.ki,none
cpcalendars.mcic.gov.ki,none
cpcalendars.melad.gov.ki,none
cpcalendars.met.gov.ki,none
cpcalendars.mfa.gov.ki,none
cpcalendars.mhms.gov.ki,none
cpcalendars.mise.gov.ki,none
cpcalendars.mlpid.gov.ki,none
cpcalendars.moe.gov.ki,none
cpcalendars.mpwu.gov.ki,none
cpcalendars.mwysa.gov.ki,none
cpcalendars.nso.gov.ki,none
cpcalendars.ob.gov.ki,none
cpcalendars.president.gov.ki,none
cpcalendars.procurement.gov.ki,none
cpcalendars.psc.gov.ki,none
cpcalendars.pso.gov.ki,none
cpcontacts.awerika.parliament.gov.ki,none
cpcontacts.caa.gov.ki,none
cpcontacts.climate.gov.ki,none
cpcontacts.commerce.gov.ki,none
cpcontacts.employment.gov.ki,none
cpcontacts.internalaffairs.gov.ki,none
cpcontacts.justice.gov.ki,none
cpcontacts.kap.gov.ki,none
cpcontacts.kiribatijudiciary.gov.ki,none
cpcontacts.kiribatimaritime.gov.ki,none
cpcontacts.kiribatitourism.gov.ki,none
cpcontacts.mcic.gov.ki,none
cpcontacts.melad.gov.ki,none
cpcontacts.met.gov.ki,none
cpcontacts.mfa.gov.ki,none
cpcontacts.mhms.gov.ki,none
cpcontacts.mise.gov.ki,none
cpcontacts.mlpid.gov.ki,none
cpcontacts.moe.gov.ki,none
cpcontacts.mpwu.gov.ki,none
cpcontacts.mwysa.gov.ki,none
cpcontacts.nso.gov.ki,none
cpcontacts.ob.gov.ki,none
cpcontacts.president.gov.ki,none
cpcontacts.procurement.gov.ki,none
cpcontacts.psc.gov.ki,none
cpcontacts.pso.gov.ki,none
cro.justice.gov.ki,none
cultureandmuseum.internalaffairs.gov.ki,none
data.mict.gov.ki,none
data.moe.gov.ki,none
drupal.mise.gov.ki,none
dvcr.mwysa.gov.ki,none
email.fisheries.gov.ki,none
email.mfmrd.gov.ki,none
employment.gov.ki,10 alt4.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 1 aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.
environment.gov.ki,none
environment.melad.gov.ki,none
etax.tax.gov.ki,none
example.kiribatimaritime.gov.ki,none
finance.gov.ki,none
fisheries.gov.ki,none
gitlab.micttd.gov.ki,none
gov.ki,none
haims.micttd.gov.ki,none
housing.gov.ki,none
hr.mise.gov.ki,none
hr.pso.gov.ki,none
hrms.melad.gov.ki,none
hrms.micttd.gov.ki,none
hrms.mise.gov.ki,none
