subdomain,mx
addrsys.gov.ps,5 mailgw01.gov.ps.
amalyat109.gov.ps,none
api.moi.gov.ps,none
app.is.gov.ps,none
arc.moi.gov.ps,none
archive.mosa.gov.ps,none
archive.pmc.gov.ps,none
atlas.moa.gov.ps,none
av.gov.ps,none
bonds.eapp.gov.ps,none
ca.gov.ps,none
carapps.eapp.gov.ps,none
ci3-stage.gov.ps,none
citizens.hjc.gov.ps,none
clearance.eapp.gov.ps,none
complaints.eapp.gov.ps,none
control.moi.gov.ps,none
courts.gov.ps,5 courts.email.gov.ps.
cpanel.av.gov.ps,none
cpanel.carapps.eapp.gov.ps,none
cpanel.citizens.hjc.gov.ps,none
cpanel.clearance.eapp.gov.ps,none
cpanel.complaints.eapp.gov.ps,none
cpanel.daleel.moi.gov.ps,none
cpanel.emp.hjc.gov.ps,none
cpanel.emp.mtit.gov.ps,none
cpanel.eplan.moi.gov.ps,none
cpanel.epost.mtit.gov.ps,none
cpanel.eservice.moi.gov.ps,none
cpanel.eservicecert.mtit.gov.ps,none
cpanel.eservices.gp.gov.ps,none
cpanel.finance.hjc.gov.ps,none
cpanel.gis.eapp.gov.ps,none
cpanel.govdata.mtit.gov.ps,none
cpanel.govnet.mtit.gov.ps,none
cpanel.helpdues.eapp.gov.ps,none
cpanel.judgements.hjc.gov.ps,none
cpanel.kpi.eapp.gov.ps,none
cpanel.maktabi.mtit.gov.ps,none
cpanel.mtit.gov.ps,none
cpanel.myinfo.eapp.gov.ps,none
cpanel.ncti.gov.ps,none
cpanel.nsts.moh.gov.ps,none
cpanel.pcd.gov.ps,none
cpanel.pcn.gov.ps,none
cpanel.pmc.gov.ps,none
cpanel.projects.eapp.gov.ps,none
cpanel.rb.gov.ps,none
cpanel.rucc.moi.gov.ps,none
cpanel.ser.moi.gov.ps,none
cpanel.training.eapp.gov.ps,none
cpanel.workplan.mtit.gov.ps,none
cpcalendars.av.gov.ps,none
cpcalendars.ci3-stage.gov.ps,none
cpcalendars.citizens.hjc.gov.ps,none
cpcalendars.clearance.eapp.gov.ps,none
cpcalendars.complaints.eapp.gov.ps,none
cpcalendars.cpn.mosa.gov.ps,none
cpcalendars.daleel.moi.gov.ps,none
cpcalendars.dftp.gov.ps,none
cpcalendars.dr.moi.gov.ps,none
cpcalendars.emp.hjc.gov.ps,none
cpcalendars.eplan.moi.gov.ps,none
cpcalendars.eportal.gov.ps,none
cpcalendars.eservice.moi.gov.ps,none
cpcalendars.finance.hjc.gov.ps,none
cpcalendars.gedcoboard.gov.ps,none
cpcalendars.gis.eapp.gov.ps,none
cpcalendars.helpdues.eapp.gov.ps,none
cpcalendars.hjc.gov.ps,none
cpcalendars.judgements.hjc.gov.ps,none
cpcalendars.kpi.eapp.gov.ps,none
cpcalendars.lmis.gov.ps,none
cpcalendars.maktabi.mtit.gov.ps,none
cpcalendars.moh.gov.ps,none
cpcalendars.moodle.moi.gov.ps,none
cpcalendars.mosa.gov.ps,none
cpcalendars.mtit.gov.ps,none
cpcalendars.nsts.moh.gov.ps,none
cpcalendars.pcd.gov.ps,none
cpcalendars.pcn.gov.ps,none
cpcalendars.pla.gov.ps,none
cpcalendars.plan.moi.gov.ps,none
cpcalendars.pmc.gov.ps,none
cpcalendars.portal.pla.gov.ps,none
cpcalendars.projects.eapp.gov.ps,none
cpcalendars.qfund.mtit.gov.ps,none
cpcalendars.rucc.moi.gov.ps,none
cpcalendars.ser.moi.gov.ps,none
cpcalendars.training.eapp.gov.ps,none
cpcalendars.training.moi.gov.ps,none
cpcalendars.ziad.gov.ps,none
cpcontacts.av.gov.ps,none
cpcontacts.ci3-stage.gov.ps,none
cpcontacts.citizens.hjc.gov.ps,none
cpcontacts.clearance.eapp.gov.ps,none
cpcontacts.complaints.eapp.gov.ps,none
cpcontacts.cpn.mosa.gov.ps,none
cpcontacts.daleel.moi.gov.ps,none
cpcontacts.dftp.gov.ps,none
cpcontacts.dr.moi.gov.ps,none
cpcontacts.emp.hjc.gov.ps,none
cpcontacts.eplan.moi.gov.ps,none
