subdomain,mx
0288.bpo.gov.mn,none
103.ub.gov.mn,10 mx.mail.gov.mn.; 10 mx2.mail.gov.mn.
11-11.to.gov.mn,none
3jargalhairhan.ub.gov.mn,none
3tsuur.ub.gov.mn,10 mx.mail.gov.mn.; 10 mx2.mail.gov.mn.
401.cd.gov.mn,none
403.cd.gov.mn,none
405.cd.gov.mn,none
407.cd.gov.mn,none
411.cd.gov.mn,none
413.cd.gov.mn,none
415.cd.gov.mn,none
419.cd.gov.mn,none
423.cd.gov.mn,none
425.cd.gov.mn,none
427.cd.gov.mn,none
429.cd.gov.mn,none
431.cd.gov.mn,none
433.cd.gov.mn,none
435.cd.gov.mn,none
437.cd.gov.mn,none
439.cd.gov.mn,none
441.cd.gov.mn,none
457.cd.gov.mn,none
461.cd.gov.mn,none
4khoroo.sbd.gov.mn,0 mail.4khoroo.sbd.gov.mn.
achlahui.ub.gov.mn,none
admincourt.gov.mn,10 mx.mail.gov.mn.
admincourt2.gov.mn,10 mx.mail.gov.mn.; 10 mx2.mail.gov.mn.
afccp.gov.mn,10 mx2.mail.gov.mn.; 10 mx.mail.gov.mn.
airquality.ub.gov.mn,none
akhmadiinkhotkhon-1.ub.gov.mn,10 mx.mail.gov.mn.; 10 mx2.mail.gov.mn.
alag-erdene.khs.gov.mn,none
aldarkhaan.zavkhan.gov.mn,0 aldarkhaan.zavkhan.gov.mn.
altaisum.kho.gov.mn,none
altanbulag.gov.mn,10 mx.mail.gov.mn.; 10 mx2.mail.gov.mn.
altanbulag.se.gov.mn,none
altanbulag.to.gov.mn,none
amarjikh2.ub.gov.mn,20 amarjikh2.ub.gov.mn.; 10 mx4.email.gov.mn.; 10 mx3.email.gov.mn.
amarjikh3.ub.gov.mn,none
amc.namem.gov.mn,10 mx.mail.gov.mn.; 10 mx2.mail.gov.mn.
amgalan-itgelehui.ub.gov.mn,10 mx3.email.gov.mn.; 20 amgalan-itgelehui.ub.gov.mn.; 10 mx4.email.gov.mn.
amgalan-urkh.ub.gov.mn,0 amgalan-urkh.ub.gov.mn.
amgalan.ub.gov.mn,10 mx2.mail.gov.mn.; 10 mx.mail.gov.mn.
ankara.mfa.gov.mn,none
api.tender.gov.mn,none
aprd.ub.gov.mn,10 mx2.mail.gov.mn.; 10 mx.mail.gov.mn.
ar.gov.mn,none
ar.inspection.gov.mn,5 mx.email.gov.mn.; 10 mx1.email.gov.mn.; 5 mx4.email.gov.mn.; 20 mx2.email.gov.mn.
arbulag.khs.gov.mn,none
archive.ub.gov.mn,10 mx2.mail.gov.mn.; 10 mx.mail.gov.mn.
archives.gov.mn,10 mx2.mail.gov.mn.; 10 mx.mail.gov.mn.
argalant.to.gov.mn,none
arkhangai.cd.gov.mn,none
arkhangai.gazar.gov.mn,10 mx2.mail.gov.mn.; 10 mx.mail.gov.mn.
arkhangai.gov.mn,10 mx2.mail.gov.mn.; 10 mx.mail.gov.mn.
arkhangai.namem.gov.mn,10 mx.mail.gov.mn.; 10 mx2.mail.gov.mn.
arkhangai.tvet.gov.mn,none
arkhust.to.gov.mn,none
asgat.zavkhan.gov.mn,none
ata.nema.gov.mn,none
audit.dd.gov.mn,none
audit.gov.mn,10 mx2.mail.gov.mn.; 10 mx.mail.gov.mn.
audit.ov.gov.mn,none
autodiscover.crc.gov.mn,none
autodiscover.mfa.gov.mn,none
autodiscover.smart.gov.mn,none
ayut.ub.gov.mn,10 mx3.email.gov.mn.; 20 ayut.ub.gov.mn.; 10 mx4.email.gov.mn.
baatsagaan.bkh.gov.mn,10 mx.mail.gov.mn.; 10 mx2.mail.gov.mn.
baaz.cabinet.gov.mn,0 mail.baaz.cabinet.gov.mn.
baaz.ub.gov.mn,10 mx2.mail.gov.mn.; 10 mx.mail.gov.mn.
bagachuudkhuns.ub.gov.mn,10 mx2.mail.gov.mn.; 10 mx.mail.gov.mn.
bagakhangai.child.gov.mn,none
bagakhangai.hudulmur.gov.mn,none
bagakhangai.jdu.ub.gov.mn,10 mx3.email.gov.mn.; 20 bagakhangai.jdu.ub.gov.mn.; 10 mx4.email.gov.mn.
bagakhangai.ub.gov.mn,10 mx2.mail.gov.mn.; 10 mx.mail.gov.mn.
baganuur.child.gov.mn,none
baganuur.court.gov.mn,0 baganuur.court.gov.mn.
baganuur.hudulmur.gov.mn,0 mail.baganuur.hudulmur.gov.mn.
baganuurcity.gov.mn,none
baigal.ar.gov.mn,none
baigal.gs.gov.mn,10 mx.mail.gov.mn.; 10 mx2.mail.gov.mn.
baigal.ub.gov.mn,none
baigali.to.gov.mn,none
baigalorchin.bu.gov.mn,none
bangkok.mfa.gov.mn,none
baruunburen.se.gov.mn,0 baruunburen.se.gov.mn.
baruunkharaa.gov.mn,none
baruunturuun.uv.gov.mn,10 mx2.mail.gov.mn.; 10 mx.mail.gov.mn.
batsumber.to.gov.mn,none
bayan-olgii.hudulmur.gov.mn,0 mail.bayan-olgii.hudulmur.gov.mn.
bayan-onjuul.to.gov.mn,none
bayan-ulgii.gov.mn,none
bayan-ulgii.namem.gov.mn,10 mx.mail.gov.mn.; 10 mx2.mail.gov.mn.
bayan-ulgii.tvet.gov.mn,none
bayan-uul.dd.gov.mn,none
bayanchandmani.to.gov.mn,none
