subdomain,mx
1.gov.fm,none
2.gov.fm,none
2.iclim.decem.gov.fm,none
2.pio.gov.fm,none
2.tci.gov.fm,none
3.tci.gov.fm,none
ac.gov.fm,none
autodiscover.chuukstate.gov.fm,none
autodiscover.gov.fm,none
autodiscover.pohnpeistate.gov.fm,none
bankingboard.gov.fm,0 bankingboard-gov-fm.mail.protection.outlook.com.
camera.gov.fm,none
cfsm.gov.fm,none
chuukhpo.gov.fm,0 chuukhpo-gov-fm.mail.protection.outlook.com.
chuukstate.gov.fm,1 aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.
constitution.gov.fm,none
cpanel.chuukstate.gov.fm,none
cpanel.dofacms.gov.fm,none
cpanel.gov.fm,none
cpanel.pohnpeistate.gov.fm,none
cpcalendars.chuukstate.gov.fm,none
cpcalendars.dofacms.gov.fm,none
cpcalendars.gov.fm,none
cpcalendars.pohnpeistate.gov.fm,none
cpcontacts.chuukstate.gov.fm,none
cpcontacts.dofacms.gov.fm,none
cpcontacts.gov.fm,none
cpcontacts.pohnpeistate.gov.fm,none
decem.gov.fm,0 decem-gov-fm.mail.protection.outlook.com.
dfa.gov.fm,0 dfa-gov-fm.mail.protection.outlook.com.
dfo.gov.fm,none
dms.dofa.gov.fm,none
doc-track.gov.fm,none
doctrack.gov.fm,none
doctrack1.gov.fm,none
doe.gov.fm,none
dofa.gov.fm,0 dofa-gov-fm.mail.protection.outlook.com.
dofacms.gov.fm,none
dofadms.gov.fm,none
doj.gov.fm,0 doj-gov-fm.mail.protection.outlook.com.
fileserver.gov.fm,none
fs.gov.fm,none
fsm.pohnpeistate.gov.fm,none
ftp.pmu.tci.gov.fm,none
gov.fm,none
hpo.chuukstate.gov.fm,none
hpo.kosraestate.gov.fm,none
hpo.pohnpeistate.gov.fm,none
hsa.gov.fm,0 hsa-gov-fm.mail.protection.outlook.com.
iclim.decem.gov.fm,none
iclim.gov.fm,none
int-apps.gov.fm,none
irma.kosraestate.gov.fm,none
jcrp.gov.fm,0 jcrp-gov-fm.mail.protection.outlook.com.
jobs.gov.fm,none
kirma.gov.fm,0 kirma-gov-fm.mail.protection.outlook.com.
kosrae.gov.fm,none
kosraehpo.gov.fm,0 kosraehpo-gov-fm.mail.protection.outlook.com.
kosraestate.gov.fm,none
mail.chuukstate.gov.fm,none
mail.dofacms.gov.fm,none
mail.gov.fm,none
mail.pohnpeistate.gov.fm,none
nach.gov.fm,0 nach-gov-fm.mail.protection.outlook.com.
nextcloud.gov.fm,none
old.dofa.gov.fm,none
panel.dofacms.gov.fm,none
personnel.gov.fm,0 personnel-gov-fm.mail.protection.outlook.com.
pio.gov.fm,none
pohnpeihpo.gov.fm,none
pohnpeilegislature.gov.fm,none
pohnpeistate.gov.fm,none
post.gov.fm,none
post2.gov.fm,none
psl.gov.fm,none
rd.gov.fm,none
roc.doj.gov.fm,none
ssl.gov.fm,none
sssl.gov.fm,none
stats.gov.fm,none
tci.gov.fm,none
tra.gov.fm,none
ui.gov.fm,none
unifi.gov.fm,none
us.embassy.gov.fm,none
va.gov.fm,0 va-gov-fm.mail.protection.outlook.com.
webdisk.chuukstate.gov.fm,none
webdisk.dofacms.gov.fm,none
webdisk.gov.fm,none
webdisk.pohnpeistate.gov.fm,none
webmail.chuukstate.gov.fm,none
webmail.dofacms.gov.fm,none
webmail.gov.fm,none
webmail.pohnpeistate.gov.fm,none
www.2.iclim.decem.gov.fm,none
www.2.pio.gov.fm,none
www.2.tci.gov.fm,none
www.3.tci.gov.fm,none
www.bankingboard.gov.fm,none
www.cfsm.gov.fm,none
www.chuukhpo.gov.fm,none
www.chuukstate.gov.fm,none
www.constitution.gov.fm,none
www.decem.gov.fm,none
www.dfa.gov.fm,none
www.dfo.gov.fm,none
www.dms.dofa.gov.fm,none
www.doe.gov.fm,none
www.dofa.gov.fm,none
www.dofacms.gov.fm,none
www.dofadms.gov.fm,none
www.doj.gov.fm,none
www.fsm.pohnpeistate.gov.fm,none
www.ftp.pmu.tci.gov.fm,none
www.gov.fm,none
www.hpo.chuukstate.gov.fm,none
www.hpo.kosraestate.gov.fm,none
www.hpo.pohnpeistate.gov.fm,none
www.hsa.gov.fm,none
www.iclim.decem.gov.fm,none
www.iclim.gov.fm,none
www.irma.kosraestate.gov.fm,none
www.jcrp.gov.fm,none
www.jobs.gov.fm,none
www.kirma.gov.fm,none
www.kosraehpo.gov.fm,none
www.kosraestate.gov.fm,none
www.nach.gov.fm,none
www.old.dofa.gov.fm,none
www.panel.dofacms.gov.fm,none
www.personnel.gov.fm,none
www.pio.gov.fm,none
www.pohnpeihpo.gov.fm,none
www.pohnpeilegislature.gov.fm,none
www.pohnpeistate.gov.fm,none
www.post.gov.fm,none
www.post2.gov.fm,none
www.psl.gov.fm,none
www.rd.gov.fm,none
www.roc.doj.gov.fm,none
www.ssl.gov.fm,none
www.tci.gov.fm,0 tci-gov-fm.mail.protection.outlook.com.
www.tra.gov.fm,none
www.us.embassy.gov.fm,none
www.yapstate.gov.fm,none
yapstate.gov.fm,none
