subdomain,http_status,mx
44thccmeeting.bahamas.gov.bs,SSL: no alternative certificate subject name matches target hostname '44thccmeeting.bahamas.gov.bs',none
adc-nas1.gov.bs,Could not resolve host: adc-nas1.gov.bs,none
adc-nas2.gov.bs,Could not resolve host: adc-nas2.gov.bs,none
admin.travel.gov.bs,Could not resolve host: admin.travel.gov.bs,none
aeoi.taxreporting.finance.gov.bs,Could not resolve host: aeoi.taxreporting.finance.gov.bs,none
afreximbank2024.gov.bs,SSL: no alternative certificate subject name matches target hostname 'afreximbank2024.gov.bs',none
akips.cloud.gov.bs,Could not resolve host: akips.cloud.gov.bs,none
analytics.gov.bs,200,10 mail.vat.revenue.gov.bs.
api-qa.dir.gov.bs,Could not resolve host: api-qa.dir.gov.bs,none
api.blockcerts.gov.bs,Could not resolve host: api.blockcerts.gov.bs,none
api.cashless-qa.revenue.gov.bs,404,none
api.cashless.revenue.gov.bs,404,none
api.dir-qa.gov.bs,Could not resolve host: api.dir-qa.gov.bs,none
api.dir.gov.bs,Could not resolve host: api.dir.gov.bs,none
api.dtubahamas.gov.bs,200,none
api.immigration-qa.gov.bs,Could not resolve host: api.immigration-qa.gov.bs,none
api.immigration.gov.bs,Could not resolve host: api.immigration.gov.bs,none
api.importtaxes.revenue.gov.bs,200,none
api.mygateway.gov.bs,404,none
api.pilot-dev.gov.bs,503,none
api.pilot-qa.gov.bs,404,none
api.pilot-uat.gov.bs,502,none
api.policyregistry.gov.bs,200,none
api.prd-qa.gov.bs,Could not resolve host: api.prd-qa.gov.bs,none
api.prd.gov.bs,Could not resolve host: api.prd.gov.bs,none
api.services.gov.bs,404,none
app-uat.waf.jworks.gov.bs,Could not resolve host: app-uat.waf.jworks.gov.bs,none
application.dra.gov.bs,Connection timed out after 3001 milliseconds,none
appointments-qa.health.gov.bs,Could not resolve host: appointments-qa.health.gov.bs,none
appointments.gov.bs,200,10 dtubahamas.gov.bs.
appointments.health.gov.bs,Connection timed out after 3000 milliseconds,none
apps.bcaa.gov.bs,Could not resolve host: apps.bcaa.gov.bs,none
apps.gov.bs,401,none
arrivalbahamas.gov.bs,SSL: no alternative certificate subject name matches target hostname 'arrivalbahamas.gov.bs',10 mail.arrivalbahamas.gov.bs.
atlas.revenue.gov.bs,302,none
attache-dev.courts.gov.bs,Could not resolve host: attache-dev.courts.gov.bs,none
auth.rgd.gov.bs,404,none
autodiscover.baic.gov.bs,Could not resolve host: autodiscover.baic.gov.bs,none
autodiscover.bcaa.gov.bs,Could not resolve host: autodiscover.bcaa.gov.bs,none
autodiscover.bdb.gov.bs,Failed to connect to autodiscover.bdb.gov.bs port 443 after 299 ms: Could not connect to server,none
autodiscover.best.gov.bs,Connection timed out after 3001 milliseconds,none
autodiscover.cpcbahamas.gov.bs,Could not resolve host: autodiscover.cpcbahamas.gov.bs,none
automation-dev.bahamas.gov.bs,302,none
automation.bahamas.gov.bs,302,none
baaid-gov-bs.bcaa.gov.bs,Could not resolve host: baaid-gov-bs.bcaa.gov.bs,none
baaid.gov.bs,Connection timed out after 3000 milliseconds,none
bahamas.gov.bs,403,10 imsva01.bahamas.gov.bs.
bahamasbudget.gov.bs,200,none
