subdomain,http_status,mx
acs01.zi.mail.go.th,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure,none
acs02.zi.mail.go.th,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure,none
acs03.zi.mail.go.th,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure,none
admin.dol.go.th,Failed to connect to admin.dol.go.th port 443 after 408 ms: Could not connect to server,none
amlo.go.th,301,25 mailgw2.amlo.go.th.; 5 mailgw.amlo.go.th.
amnatcharoenlocal.go.th,Connection timed out after 3000 milliseconds,10 xpmg.mailsurely.com.
amnatmu.go.th,Could not resolve host: amnatmu.go.th,none
angkaeo.go.th,Connection timed out after 3002 milliseconds,none
aomkred.go.th,Connection timed out after 3000 milliseconds,none
appmobile.niems.go.th,Connection timed out after 3001 milliseconds,none
apps.go.th,301,0 mx1.workd.go.th.; 10 mx2.workd.go.th.
apps.loeihospital.go.th,Could not resolve host: apps.loeihospital.go.th,none
apps.moph.go.th,Connection timed out after 3001 milliseconds,none
aseannarco.oncb.go.th,200,none
authen.dol.go.th,Could not resolve host: authen.dol.go.th,none
autodiscover.bb.go.th,Failed to connect to autodiscover.bb.go.th port 443 after 452 ms: Could not connect to server,none
autodiscover.dpe.go.th,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure,none
autodiscover.mfa.go.th,Failed to connect to autodiscover.mfa.go.th port 443 after 229 ms: Could not connect to server,none
autodiscover.obecmail.obec.go.th,302,none
autodiscover.oncb.go.th,404,none
baanmai.go.th,Connection timed out after 3002 milliseconds,10 xpmg.mailsurely.com.
bakdong.go.th,Connection timed out after 3001 milliseconds,10 xpmg.mailsurely.com.
banbo.go.th,SSL certificate problem: self-signed certificate,none
banchang-pt.go.th,Could not resolve host: banchang-pt.go.th,none
banchangs.go.th,301,none
banchiang.go.th,302,10 mail.banchiang.go.th.
banchung.go.th,Connection timed out after 3001 milliseconds,10 xpmg.mailsurely.com.
bandon.go.th,200,none
banfangkn.go.th,Connection timed out after 3001 milliseconds,10 xpmg.mailsurely.com.
bangbo.go.th,403,none
bangchang.go.th,Connection timed out after 3001 milliseconds,none
bangduan.go.th,SSL certificate problem: certificate has expired,10 mail.bangduan.go.th.
bangkhwan.go.th,Could not resolve host: bangkhwan.go.th,10 xpmg.mailsurely.com.
bangklua.go.th,Connection timed out after 3002 milliseconds,10 xpmg.mailsurely.com.
banglane.go.th,Connection timed out after 3001 milliseconds,none
banglaow.go.th,Connection timed out after 3001 milliseconds,none
bangnampriao.go.th,403,none
bangnomko.go.th,Could not resolve host: bangnomko.go.th,10 mail.bangnomko.go.th.
bangpai.go.th,Connection timed out after 3001 milliseconds,none
bangpaisao.go.th,Could not resolve host: bangpaisao.go.th,10 xpmg.mailsurely.com.
bangphonua.go.th,Connection timed out after 3000 milliseconds,none
bangpla.go.th,403,none
bangplee.go.th,302,none
bangprong.go.th,Could not resolve host: bangprong.go.th,none
bangrakam-sao.go.th,Connection timed out after 3001 milliseconds,none
bangsaichonburi.go.th,Connection timed out after 3000 milliseconds,none
bangsamak.go.th,Connection timed out after 3001 milliseconds,none
bangsrakao.go.th,Could not resolve host: bangsrakao.go.th,10 mail.bangsrakao.go.th.
bangtakean.go.th,Could not resolve host: bangtakean.go.th,none
bangtoei.go.th,Connection timed out after 3002 milliseconds,none
bangyor.go.th,Connection timed out after 3001 milliseconds,none
banhwa.go.th,Connection timed out after 3002 milliseconds,10 mail.banhwa.go.th.
bankaochonburi.go.th,Connection timed out after 3000 milliseconds,10 xpmg.mailsurely.com.
bankok-nongnakum.go.th,Could not resolve host: bankok-nongnakum.go.th,none
bankrang-sp.go.th,Could not resolve host: bankrang-sp.go.th,none
bankrang.go.th,301,none
bankrupt.nbtc.go.th,Could not resolve host: bankrupt.nbtc.go.th,none
banmai-sao.go.th,Connection timed out after 3000 milliseconds,none
banmainongsai.go.th,Connection timed out after 3001 milliseconds,none
bannkaokan.go.th,Could not resolve host: bannkaokan.go.th,none
banprik.go.th,Connection timed out after 3001 milliseconds,none
banprong.go.th,301,none
banraiauruea.go.th,Could not resolve host: banraiauruea.go.th,none
banraidumnoen.go.th,Could not resolve host: banraidumnoen.go.th,10 xpmg.mailsurely.com.
banrakas.go.th,Could not resolve host: banrakas.go.th,none
banruea.go.th,Connection timed out after 3002 milliseconds,none
banya.go.th,403,none
bb-ca01.bb.go.th,Could not resolve host: bb-ca01.bb.go.th,none
bb-ca02.bb.go.th,Could not resolve host: bb-ca02.bb.go.th,none
bb.go.th,403,10 mailsec.bb.go.th.
bbt.go.th,301,none
berkprai.go.th,403,0 mail.berkprai.go.th.
beta-smart.obec.go.th,SSL certificate problem: certificate has expired,none
blog.oncb.go.th,Connection timed out after 3000 milliseconds,none
bnk.go.th,Connection timed out after 3000 milliseconds,none
boi.go.th,200,none
botalo.go.th,Connection timed out after 3001 milliseconds,10 xpmg.mailsurely.com.
btfp.nbtc.go.th,403,none
buaban.go.th,Could not resolve host: buaban.go.th,none
buamat.go.th,Could not resolve host: buamat.go.th,none
buatoom.go.th,Connection timed out after 3000 milliseconds,none
buengchamaor.go.th,403,none
buengkasam.go.th,403,none
bungba-sao.go.th,Could not resolve host: bungba-sao.go.th,none
buriramlocal.go.th,Connection timed out after 3000 milliseconds,none
cas01.zi.mail.go.th,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure,none
cas02.zi.mail.go.th,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure,none
cas03.zi.mail.go.th,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure,none
cas04.zi.mail.go.th,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure,none
cas05.zi.mail.go.th,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure,none
cas06.zi.mail.go.th,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure,none
cas07.zi.mail.go.th,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure,none
cas08.zi.mail.go.th,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure,none
